"Id","Season","Week","SeasonType","StartTime","IsStartTimeTBD","HomeTeam","HomeConference","AwayTeam","AwayConference","MediaType","Outlet"
"401752721","2025","5","regular","2025-09-27T23:30:00.000Z","false","Missouri","SEC","Massachusetts","Mid-American","tv","ESPNU"
"401762837","2025","7","regular","2025-10-11T18:30:00.000Z","false","Kent State","Mid-American","Massachusetts","Mid-American","web","ESPN+"
"401762847","2025","9","regular","2025-10-25T19:30:00.000Z","false","Central Michigan","Mid-American","Massachusetts","Mid-American","web","ESPN+"
"401762851","2025","11","regular","2025-11-05T00:00:00.000Z","false","Akron","Mid-American","Massachusetts","Mid-American","tv","CBSSN"
"401762863","2025","13","regular","2025-11-19T00:00:00.000Z","false","Ohio","Mid-American","Massachusetts","Mid-American","tv","CBSSN"
"401752830","2025","3","regular","2025-09-13T23:30:00.000Z","false","Iowa","Big Ten","Massachusetts","Mid-American","tv","BTN"
"401757259","2025","4","regular","2025-09-20T22:00:00.000Z","false","Florida International","Conference USA","Delaware","Conference USA","web","ESPN+"
"401756881","2025","2","regular","2025-09-06T19:30:00.000Z","false","Colorado","Big 12","Delaware","Conference USA","tv","FOX"
"401757300","2025","12","regular","2025-11-16T00:00:00.000Z","false","Sam Houston","Conference USA","Delaware","Conference USA","web","ESPN+"
"401757293","2025","10","regular","2025-11-01T19:30:00.000Z","false","Liberty","Conference USA","Delaware","Conference USA","tv","CBSSN"
"401757283","2025","8","regular","2025-10-15T23:00:00.000Z","false","Jacksonville State","Conference USA","Delaware","Conference USA","tv","ESPN2"
"401757283","2025","8","regular","2025-10-15T23:00:00.000Z","false","Jacksonville State","Conference USA","Delaware","Conference USA","tv","ESPN"
"401754606","2025","13","regular","2025-11-22T17:00:00.000Z","false","Wake Forest","ACC","Delaware","Conference USA","tv","ACC Network"
"401838053","2025","1","postseason","2025-12-19T02:00:00.000Z","false","Arkansas State","Sun Belt","Missouri State","Conference USA","tv","ESPN2"
"401757228","2025","2","regular","2025-09-06T22:00:00.000Z","false","Marshall","Sun Belt","Missouri State","Conference USA","web","ESPN+"
"401757278","2025","7","regular","2025-10-08T23:30:00.000Z","false","Middle Tennessee","Conference USA","Missouri State","Conference USA","tv","ESPN2"
"401757288","2025","9","regular","2025-10-23T01:00:00.000Z","false","New Mexico State","Conference USA","Missouri State","Conference USA","tv","CBSSN"
"401757299","2025","11","regular","2025-11-08T18:00:00.000Z","false","Liberty","Conference USA","Missouri State","Conference USA","web","ESPN+"
"401757306","2025","13","regular","2025-11-22T19:00:00.000Z","false","Kennesaw State","Conference USA","Missouri State","Conference USA","web","ESPN+"
"401752798","2025","1","regular","2025-08-30T23:30:00.000Z","false","USC","Big Ten","Missouri State","Conference USA","tv","BTN"
"401767485","2025","8","regular","2025-10-18T20:00:00.000Z","false","Lamar","Southland","UT Rio Grande Valley","Southland","web","ESPN+"
"401767523","2025","5","regular","2025-09-27T23:00:00.000Z","false","SE Louisiana","Southland","UT Rio Grande Valley","Southland","web","ESPN+"
"401767525","2025","10","regular","2025-11-01T23:00:00.000Z","false","Stephen F. Austin","Southland","UT Rio Grande Valley","Southland","web","ESPN+"
"401767495","2025","12","regular","2025-11-16T00:00:00.000Z","false","McNeese","Southland","UT Rio Grande Valley","Southland","web","ESPN+"
"401767732","2025","1","regular","2025-08-30T16:00:00.000Z","false","Lehigh","Patriot","Richmond","Patriot","web","ESPN+"
"401767739","2025","7","regular","2025-10-11T17:00:00.000Z","false","Colgate","Patriot","Richmond","Patriot","web","ESPN+"
"401767666","2025","6","regular","2025-10-04T16:00:00.000Z","false","Bucknell","Patriot","Richmond","Patriot","web","ESPN+"
"401754639","2025","3","regular","2025-09-13T19:30:00.000Z","false","North Carolina","ACC","Richmond","Patriot","tv","ACC Network"
"401767593","2025","2","regular","2025-09-06T22:00:00.000Z","false","Wofford","Southern","Richmond","Patriot","web","ESPN+"
"401767724","2025","11","regular","2025-11-08T18:00:00.000Z","false","Georgetown","Patriot","Richmond","Patriot","web","ESPN+"
"401779328","2025","5","regular","2025-09-27T16:00:00.000Z","false","Duquesne","NEC","New Haven","NEC","web","ESPN+"
"401767661","2025","10","regular","2025-11-01T16:00:00.000Z","false","Sacred Heart","FCS Independents","New Haven","NEC","web","ESPN+"
"401779329","2025","1","regular","2025-08-29T23:00:00.000Z","false","Marist","Pioneer","New Haven","NEC","web","ESPN+"
"401773123","2025","4","regular","2025-09-20T20:00:00.000Z","false","Brevard","USA South","Erskine","Carolinas","web","YouTube"
"401767639","2025","3","regular","2025-09-13T23:00:00.000Z","false","Presbyterian","Pioneer","Erskine","Carolinas","web","ESPN+"
"401767587","2025","2","regular","2025-09-06T17:30:00.000Z","false","VMI","Southern","Ferrum","Carolinas","web","ESPN+"
"401834641","2025","13","postseason","2025-11-22T19:00:00.000Z","false","West Florida","Gulf South","North Greenville","Carolinas","web","ESPN+"
"401767667","2025","7","regular","2025-10-11T16:30:00.000Z","false","Lafayette","Patriot","Bucknell","Patriot","web","ESPN+"
"401767669","2025","11","regular","2025-11-08T18:00:00.000Z","false","Fordham","Patriot","Bucknell","Patriot","web","ESPN+"
"401767671","2025","13","regular","2025-11-22T18:00:00.000Z","false","Colgate","Patriot","Bucknell","Patriot","web","ESPN+"
"401767626","2025","2","regular","2025-09-06T17:00:00.000Z","false","Marist","Pioneer","Bucknell","Patriot","web","ESPN+"
"401767692","2025","8","regular","2025-10-18T17:00:00.000Z","false","Cornell","Ivy","Bucknell","Patriot","web","ESPN+"
"401760359","2025","1","regular","2025-08-30T19:30:00.000Z","false","Air Force","Mountain West","Bucknell","Patriot","tv","CBSSN"
"401769849","2025","11","regular","2025-11-08T17:30:00.000Z","false","Lafayette","Patriot","Colgate","Patriot","web","ESPN+"
"401767729","2025","9","regular","2025-10-25T17:00:00.000Z","false","Holy Cross","Patriot","Colgate","Patriot","web","ESPN+"
"401754532","2025","3","regular","2025-09-12T23:00:00.000Z","false","Syracuse","ACC","Colgate","Patriot","tv","ACC Network"
"401767722","2025","8","regular","2025-10-18T17:00:00.000Z","false","Georgetown","Patriot","Colgate","Patriot","web","ESPN+"
"401767690","2025","6","regular","2025-10-04T18:00:00.000Z","false","Cornell","Ivy","Colgate","Patriot","web","ESPN+"
"401767674","2025","6","regular","2025-10-04T16:30:00.000Z","false","Lafayette","Patriot","Fordham","Patriot","web","ESPN+"
"401767672","2025","4","regular","2025-09-20T17:00:00.000Z","false","Colgate","Patriot","Fordham","Patriot","web","ESPN+"
"401767716","2025","10","regular","2025-11-01T18:00:00.000Z","false","Richmond","Patriot","Fordham","Patriot","web","ESPN+"
"401754518","2025","1","regular","2025-08-30T18:00:00.000Z","false","Boston College","ACC","Fordham","Patriot","web","ESPN+"
"401754518","2025","1","regular","2025-08-30T18:00:00.000Z","false","Boston College","ACC","Fordham","Patriot","web","ACC Extra"
"401767718","2025","13","regular","2025-11-22T17:00:00.000Z","false","Merrimack","FCS Independents","Fordham","Patriot","web","ESPN+"
"401767717","2025","12","regular","2025-11-15T18:00:00.000Z","false","Georgetown","Patriot","Fordham","Patriot","web","ESPN+"
"401767731","2025","11","regular","2025-11-08T17:00:00.000Z","false","Lehigh","Patriot","Holy Cross","Patriot","web","ESPN+"
"401767673","2025","5","regular","2025-09-27T17:00:00.000Z","false","Fordham","Patriot","Holy Cross","Patriot","web","ESPN+"
"401767670","2025","12","regular","2025-11-15T17:00:00.000Z","false","Bucknell","Patriot","Holy Cross","Patriot","web","ESPN+"
"401767728","2025","8","regular","2025-10-18T18:00:00.000Z","false","Richmond","Patriot","Holy Cross","Patriot","web","ESPN+"
"401762793","2025","1","regular","2025-08-30T19:30:00.000Z","false","Northern Illinois","Mid-American","Holy Cross","Patriot","web","ESPN+"
"401767726","2025","4","regular","2025-09-20T16:00:00.000Z","false","Yale","Ivy","Holy Cross","Patriot","web","ESPN+"
"401752941","2025","8","regular","2025-10-19T02:00:00.000Z","false","Oregon State","Pac-12","Lafayette","Patriot","tv","The CW Network"
"401767730","2025","10","regular","2025-11-01T17:00:00.000Z","false","Holy Cross","Patriot","Lafayette","Patriot","web","ESPN+"
"401767740","2025","12","regular","2025-11-15T19:00:00.000Z","false","Richmond","Patriot","Lafayette","Patriot","web","ESPN+"
"401762790","2025","1","regular","2025-08-28T22:00:00.000Z","false","Bowling Green","Mid-American","Lafayette","Patriot","web","ESPN+"
"401767720","2025","3","regular","2025-09-13T17:00:00.000Z","false","Georgetown","Patriot","Lafayette","Patriot","web","ESPN+"
"401767733","2025","3","regular","2025-09-13T16:00:00.000Z","false","Duquesne","NEC","Lehigh","Patriot","web","ESPN+"
"401767738","2025","13","regular","2025-11-22T17:30:00.000Z","false","Lafayette","Patriot","Lehigh","Patriot","web","ESPN+"
"401767675","2025","9","regular","2025-10-25T17:00:00.000Z","false","Fordham","Patriot","Lehigh","Patriot","web","ESPN+"
"401767737","2025","12","regular","2025-11-15T18:00:00.000Z","false","Colgate","Patriot","Lehigh","Patriot","web","ESPN+"
"401767664","2025","4","regular","2025-09-20T22:00:00.000Z","false","Bucknell","Patriot","Lehigh","Patriot","web","ESPN+"
"401767736","2025","7","regular","2025-10-11T16:00:00.000Z","false","Columbia","Ivy","Lehigh","Patriot","web","ESPN+"
"401833969","2025","14","regular","2025-11-29T18:00:00.000Z","false","Abilene Christian","UAC","Lamar","Southland","web","ESPN+"
"401767479","2025","10","regular","2025-11-01T19:00:00.000Z","false","Incarnate Word","Southland","Lamar","Southland","web","ESPN+"
"401767461","2025","7","regular","2025-10-11T23:00:00.000Z","false","East Texas A&M","Southland","Lamar","Southland","web","ESPN+"
"401762435","2025","1","regular","2025-08-31T00:00:00.000Z","false","North Texas","American Athletic","Lamar","Southland","web","ESPN+"
"401767488","2025","12","regular","2025-11-15T22:00:00.000Z","false","Stephen F. Austin","Southland","Lamar","Southland","web","ESPN+"
"401767486","2025","9","regular","2025-10-25T19:00:00.000Z","false","Northwestern State","Southland","Lamar","Southland","web","ESPN+"
"401767404","2025","2","regular","2025-09-06T22:00:00.000Z","false","Norfolk State","MEAC","Virginia State","CIAA","web","ESPN+"
"401773052","2025","7","regular","2025-10-11T17:00:00.000Z","false","Bowie State","CIAA","Virginia State","CIAA","web","HBCU Go"
"401767341","2025","3","regular","2025-09-13T19:00:00.000Z","false","Delaware State","MEAC","Bowie State","CIAA","web","ESPN+"
"401767750","2025","2","regular","2025-09-06T16:00:00.000Z","false","Duquesne","NEC","Lincoln (PA)","CIAA","web","ESPN+"
"401757168","2025","3","regular","2025-09-13T19:00:00.000Z","false","Delaware","Conference USA","UConn","FBS Independents","web","ESPN+"
"401778318","2025","1","postseason","2025-12-27T19:15:00.000Z","false","Army","American Athletic","UConn","FBS Independents","tv","ESPN"
"401757172","2025","9","regular","2025-10-25T19:00:00.000Z","false","Rice","American Athletic","UConn","FBS Independents","web","ESPN+"
"401757175","2025","13","regular","2025-11-22T20:00:00.000Z","false","Florida Atlantic","American Athletic","UConn","FBS Independents","web","ESPN+"
"401757170","2025","5","regular","2025-09-27T19:30:00.000Z","false","Buffalo","Mid-American","UConn","FBS Independents","web","ESPN+"
"401754618","2025","2","regular","2025-09-06T16:00:00.000Z","false","Syracuse","ACC","UConn","FBS Independents","web","ESPN+"
"401754618","2025","2","regular","2025-09-06T16:00:00.000Z","false","Syracuse","ACC","UConn","FBS Independents","web","ACC Extra"
"401754569","2025","8","regular","2025-10-18T16:00:00.000Z","false","Boston College","ACC","UConn","FBS Independents","tv","ACC Network"
"401773073","2025","3","regular","2025-09-13T20:00:00.000Z","false","Edward Waters","SIAC","Virginia Union","CIAA","web","ESPN+"
"401773079","2025","1","regular","2025-08-30T21:00:00.000Z","false","Benedict","SIAC","Fayetteville State","CIAA","web","HBCU Go"
"401767411","2025","3","regular","2025-09-13T22:00:00.000Z","false","North Carolina Central","MEAC","Fayetteville State","CIAA","web","ESPN+"
"401773086","2025","1","regular","2025-08-30T20:00:00.000Z","false","Morehouse","SIAC","Johnson C. Smith","CIAA","web","ESPN+"
"401773084","2025","10","regular","2025-11-01T17:00:00.000Z","false","Fayetteville State","CIAA","Johnson C. Smith","CIAA","web","HBCU Go"
"401774028","2025","1","regular","2025-08-31T23:00:00.000Z","false","Tuskegee","SIAC","Winston-Salem State","CIAA","tv","ESPNU"
"401767446","2025","1","regular","2025-08-28T22:00:00.000Z","false","Indiana State","MVFC","McKendree","Great Lakes","web","ESPN+"
"401837115","2025","15","regular","2025-12-06T19:00:00.000Z","false","Harding","Great American","UT Permian Basin","Lone Star","web","ESPN+"
"401834718","2025","13","postseason","2025-11-22T20:00:00.000Z","false","CSU Pueblo","Rocky Mountain","UT Permian Basin","Lone Star","web","ESPN+"
"401752701","2025","3","regular","2025-09-13T22:00:00.000Z","false","Mississippi State","SEC","Alcorn State","SWAC","web","ESPN+"
"401752701","2025","3","regular","2025-09-13T22:00:00.000Z","false","Mississippi State","SEC","Alcorn State","SWAC","web","SECN+"
"401767369","2025","1","regular","2025-08-29T00:00:00.000Z","false","Northwestern State","Southland","Alcorn State","SWAC","web","ESPN+"
"401767373","2025","8","regular","2025-10-18T20:00:00.000Z","false","Florida A&M","SWAC","Alcorn State","SWAC","web","ESPN+"
"401766898","2025","1","regular","2025-08-29T23:00:00.000Z","false","Florida International","Conference USA","Bethune-Cookman","SWAC","web","ESPN+"
"401767388","2025","3","regular","2025-09-13T22:00:00.000Z","false","South Carolina State","MEAC","Bethune-Cookman","SWAC","web","ESPN+"
"401754641","2025","2","regular","2025-09-06T23:00:00.000Z","false","Miami","ACC","Bethune-Cookman","SWAC","web","ESPN+"
"401754641","2025","2","regular","2025-09-06T23:00:00.000Z","false","Miami","ACC","Bethune-Cookman","SWAC","web","ACC Extra"
"401767394","2025","13","regular","2025-11-22T20:30:00.000Z","false","Florida A&M","SWAC","Bethune-Cookman","SWAC","tv","ESPNU"
"401767394","2025","13","regular","2025-11-22T20:30:00.000Z","false","Florida A&M","SWAC","Bethune-Cookman","SWAC","web","ESPN+"
"401767536","2025","1","regular","2025-08-30T18:00:00.000Z","false","Northern Iowa","MVFC","Butler","Pioneer","web","ESPN+"
"401767160","2025","4","regular","2025-09-21T01:00:00.000Z","false","Weber State","Big Sky","Butler","Pioneer","web","ESPN+"
"401767600","2025","12","regular","2025-11-15T21:00:00.000Z","false","San Diego","Pioneer","Butler","Pioneer","web","ESPN+"
"401767599","2025","11","regular","2025-11-08T18:00:00.000Z","false","Morehead State","Pioneer","Butler","Pioneer","web","ESPN+"
"401767597","2025","8","regular","2025-10-18T16:00:00.000Z","false","Dayton","Pioneer","Butler","Pioneer","web","YouTube"
"401834638","2025","13","postseason","2025-11-22T18:00:00.000Z","false","Virginia Union","CIAA","California (PA)","Pennsylvania State Athletic","web","ESPN+"
"401774138","2025","11","regular","2025-11-08T17:00:00.000Z","false","Rowan","New Jersey","Vermont State Castleton","New Jersey","web","YouTube"
"401773190","2025","2","regular","2025-09-07T00:00:00.000Z","false","Dakota State University","","Nebraska Wesleyan","American Rivers","web","YouTube"
"401836021","2025","14","regular","2025-11-29T17:00:00.000Z","false","Johns Hopkins","Centennial","Springfield","NEWMAC","web","ESPN+"
"401777323","2025","12","regular","2025-11-15T17:00:00.000Z","false","Coast Guard","NEWMAC","Merchant Marine","NEWMAC","web","ESPN+"
"401774301","2025","4","regular","2025-09-20T17:00:00.000Z","false","Husson","Commonwealth Coast","WPI","NEWMAC","web","YouTube"
"401783308","2025","3","regular","2025-09-13T17:00:00.000Z","false","Rowan","New Jersey","Moravian","Landmark Conference","web","YouTube"
"401774394","2025","9","regular","2025-10-25T18:00:00.000Z","false","Wheaton (IL)","CCIW","Washington St. Louis","CCIW","web","YouTube"
"401836036","2025","14","regular","2025-11-29T18:00:00.000Z","false","Ferris State","GLIAC","Ashland","Great Midwest Athletic","web","ESPN+"
"401834624","2025","13","postseason","2025-11-22T17:00:00.000Z","false","Springfield","NEWMAC","SUNY Cortland","Empire 8","web","ESPN+"
"401756887","2025","2","regular","2025-09-06T22:00:00.000Z","false","Utah","Big 12","Cal Poly","Big Sky","web","ESPN+"
"401767073","2025","5","regular","2025-09-28T01:00:00.000Z","false","Sacramento State","Big Sky","Cal Poly","Big Sky","web","ESPN+"
"401767072","2025","4","regular","2025-09-21T00:00:00.000Z","false","Stephen F. Austin","Southland","Cal Poly","Big Sky","web","ESPN+"
"401767070","2025","1","regular","2025-08-31T00:00:00.000Z","false","San Diego","Pioneer","Cal Poly","Big Sky","web","ESPN+"
"401767078","2025","12","regular","2025-11-15T21:00:00.000Z","false","Northern Arizona","Big Sky","Cal Poly","Big Sky","web","ESPN+"
"401767079","2025","7","regular","2025-10-11T20:00:00.000Z","false","Montana","Big Sky","Cal Poly","Big Sky","web","ESPN+"
"401767077","2025","11","regular","2025-11-08T23:00:00.000Z","false","Idaho State","Big Sky","Cal Poly","Big Sky","web","ESPN+"
"401767156","2025","1","regular","2025-08-31T02:00:00.000Z","false","Utah Tech","UAC","UC Davis","Big Sky","web","ESPN+"
"401767095","2025","11","regular","2025-11-09T00:00:00.000Z","false","Idaho","Big Sky","UC Davis","Big Sky","web","ESPN+"
"401767074","2025","6","regular","2025-10-05T00:00:00.000Z","false","Cal Poly","Big Sky","UC Davis","Big Sky","web","ESPN+"
"401752821","2025","2","regular","2025-09-07T03:00:00.000Z","false","Washington","Big Ten","UC Davis","Big Sky","tv","BTN"
"401767124","2025","9","regular","2025-10-25T19:00:00.000Z","false","Northern Colorado","Big Sky","UC Davis","Big Sky","web","ESPN+"
"401767111","2025","12","regular","2025-11-16T03:30:00.000Z","false","Montana State","Big Sky","UC Davis","Big Sky","tv","ESPN2"
"401834620","2025","13","postseason","2025-11-22T18:00:00.000Z","false","Concordia (WI)","NACC","Coe","American Rivers","web","ESPN+"
"401836020","2025","14","regular","2025-11-29T18:00:00.000Z","false","Bethel (MN)","Minnesota","Coe","American Rivers","web","ESPN+"
"401834617","2025","14","postseason","2025-11-29T18:00:00.000Z","false","Trinity (TX)","Southern Athletic","Hardin Simmons","American Southwest","web","ESPN+"
"401774371","2025","8","regular","2025-10-18T18:00:00.000Z","false","Wheaton (IL)","CCIW","Carthage","CCIW","web","YouTube"
"401774383","2025","11","regular","2025-11-08T18:00:00.000Z","false","Wheaton (IL)","CCIW","Millikin","CCIW","web","YouTube"
"401836016","2025","14","regular","2025-11-29T18:00:00.000Z","false","Wartburg","American Rivers","Wheaton (IL)","CCIW","web","ESPN+"
"401836851","2025","15","regular","2025-12-06T17:00:00.000Z","false","DePauw","North Coast","Wheaton (IL)","CCIW","web","ESPN+"
"401756945","2025","11","regular","2025-11-08T17:00:00.000Z","false","Texas Tech","Big 12","BYU","Big 12","tv","ABC"
"401777327","2025","15","regular","2025-12-06T17:00:00.000Z","false","Texas Tech","Big 12","BYU","Big 12","tv","ABC"
"401756931","2025","9","regular","2025-10-25T19:30:00.000Z","false","Iowa State","Big 12","BYU","Big 12","tv","FOX"
"401756955","2025","13","regular","2025-11-23T01:00:00.000Z","false","Cincinnati","Big 12","BYU","Big 12","tv","FOX"
"401756903","2025","5","regular","2025-09-28T02:15:00.000Z","false","Colorado","Big 12","BYU","Big 12","tv","ESPN"
"401756916","2025","7","regular","2025-10-12T00:00:00.000Z","false","Arizona","Big 12","BYU","Big 12","tv","ESPN2"
"401756898","2025","4","regular","2025-09-20T23:30:00.000Z","false","East Carolina","American Athletic","BYU","Big 12","tv","ESPN2"
"401756967","2025","14","regular","2025-11-29T20:30:00.000Z","false","TCU","Big 12","Cincinnati","Big 12","tv","FOX"
"401756905","2025","5","regular","2025-09-27T16:00:00.000Z","false","Kansas","Big 12","Cincinnati","Big 12","tv","TNT"
"401756926","2025","8","regular","2025-10-19T00:00:00.000Z","false","Oklahoma State","Big 12","Cincinnati","Big 12","tv","ESPN2"
"401756942","2025","10","regular","2025-11-02T02:15:00.000Z","false","Utah","Big 12","Cincinnati","Big 12","tv","ESPN"
"401752939","2025","5","regular","2025-09-27T02:30:00.000Z","false","Oregon State","Pac-12","Houston","Big 12","tv","ESPN"
"401756962","2025","14","regular","2025-11-29T17:00:00.000Z","false","Baylor","Big 12","Houston","Big 12","tv","TNT"
"401756962","2025","14","regular","2025-11-29T17:00:00.000Z","false","Baylor","Big 12","Houston","Big 12","web","HBO Max"
"401756920","2025","7","regular","2025-10-11T16:00:00.000Z","false","Oklahoma State","Big 12","Houston","Big 12","tv","TNT"
"401756920","2025","7","regular","2025-10-11T16:00:00.000Z","false","Oklahoma State","Big 12","Houston","Big 12","web","HBO Max"
"401756946","2025","11","regular","2025-11-08T01:00:00.000Z","false","UCF","Big 12","Houston","Big 12","tv","FS1"
"401756929","2025","9","regular","2025-10-26T00:00:00.000Z","false","Arizona State","Big 12","Houston","Big 12","tv","ESPN2"
"401756884","2025","2","regular","2025-09-06T23:00:00.000Z","false","Rice","American Athletic","Houston","Big 12","web","ESPN+"
"401756953","2025","12","regular","2025-11-15T20:30:00.000Z","false","Texas Tech","Big 12","UCF","Big 12","tv","FOX"
"401756936","2025","10","regular","2025-11-01T16:00:00.000Z","false","Baylor","Big 12","UCF","Big 12","tv","ESPNU"
"401756906","2025","5","regular","2025-09-27T16:00:00.000Z","false","Kansas State","Big 12","UCF","Big 12","tv","FS1"
"401756917","2025","7","regular","2025-10-11T16:00:00.000Z","false","Cincinnati","Big 12","UCF","Big 12","tv","FS1"
"401756963","2025","14","regular","2025-11-29T18:00:00.000Z","false","BYU","Big 12","UCF","Big 12","tv","ESPN2"
"401767512","2025","9","regular","2025-10-26T00:00:00.000Z","false","South Dakota State","MVFC","North Dakota State","MVFC","tv","ESPNU"
"401767507","2025","11","regular","2025-11-08T19:00:00.000Z","false","North Dakota","MVFC","North Dakota State","MVFC","web","ESPN+"
"401767438","2025","6","regular","2025-10-04T23:00:00.000Z","false","Illinois State","MVFC","North Dakota State","MVFC","web","ESPN+"
"401767509","2025","1","regular","2025-08-30T16:00:00.000Z","false","The Citadel","Southern","North Dakota State","MVFC","web","ESPN+"
"401767224","2025","2","regular","2025-09-06T18:30:00.000Z","false","Tennessee State","OVC-Big South","North Dakota State","MVFC","web","ESPN+"
"401767449","2025","8","regular","2025-10-18T17:00:00.000Z","false","Indiana State","MVFC","North Dakota State","MVFC","web","ESPN+"
"401767752","2025","7","regular","2025-10-11T17:00:00.000Z","false","Duquesne","NEC","Saint Francis","NEC","web","ESPN+"
"401767665","2025","5","regular","2025-09-27T22:00:00.000Z","false","Bucknell","Patriot","Saint Francis","NEC","web","ESPN+"
"401761588","2025","1","regular","2025-08-28T23:00:00.000Z","false","UL Monroe","Sun Belt","Saint Francis","NEC","web","ESPN+"
"401762794","2025","2","regular","2025-09-06T19:30:00.000Z","false","Buffalo","Mid-American","Saint Francis","NEC","web","ESPN+"
"401767439","2025","7","regular","2025-10-11T23:00:00.000Z","false","Murray State","MVFC","Illinois State","MVFC","web","ESPN+"
"401767444","2025","12","regular","2025-11-15T20:00:00.000Z","false","South Dakota State","MVFC","Illinois State","MVFC","web","ESPN+"
"401767441","2025","9","regular","2025-10-25T18:00:00.000Z","false","South Dakota","MVFC","Illinois State","MVFC","web","ESPN+"
"401836198","2025","15","regular","2025-12-06T18:00:00.000Z","false","North Dakota State","MVFC","Illinois State","MVFC","web","ESPN+"
"401836219","2025","16","regular","2025-12-13T22:00:00.000Z","false","UC Davis","Big Sky","Illinois State","MVFC","web","ESPN+"
"401836095","2025","14","regular","2025-11-29T18:00:00.000Z","false","SE Louisiana","Southland","Illinois State","MVFC","web","ESPN+"
"401752675","2025","1","regular","2025-08-30T22:00:00.000Z","false","Oklahoma","SEC","Illinois State","MVFC","web","ESPN+"
"401752675","2025","1","regular","2025-08-30T22:00:00.000Z","false","Oklahoma","SEC","Illinois State","MVFC","web","SECN+"
"401833990","2025","1","postseason","2025-12-21T00:30:00.000Z","false","Villanova","Coastal Athletic","Illinois State","MVFC","tv","ESPN2"
"401833680","2025","1","postseason","2026-01-06T00:30:00.000Z","false","Montana State","Big Sky","Illinois State","MVFC","tv","ESPN"
"401767443","2025","11","regular","2025-11-08T18:00:00.000Z","false","Indiana State","MVFC","Illinois State","MVFC","web","ESPN+"
"401767173","2025","3","regular","2025-09-13T19:00:00.000Z","false","Eastern Illinois","OVC-Big South","Illinois State","MVFC","web","ESPN+"
"401752668","2025","1","regular","2025-08-30T23:00:00.000Z","false","Florida","SEC","Long Island University","NEC","web","ESPN+"
"401752668","2025","1","regular","2025-08-30T23:00:00.000Z","false","Florida","SEC","Long Island University","NEC","web","SECN+"
"401762795","2025","2","regular","2025-09-06T23:00:00.000Z","false","Eastern Michigan","Mid-American","Long Island University","NEC","web","ESPN+"
"401767757","2025","6","regular","2025-10-04T17:00:00.000Z","false","Mercyhurst","NEC","Long Island University","NEC","web","ESPN+"
"401767308","2025","4","regular","2025-09-21T00:00:00.000Z","false","Utah Tech","UAC","Northern Iowa","MVFC","web","ESPN+"
"401767537","2025","7","regular","2025-10-11T19:00:00.000Z","false","South Dakota State","MVFC","Northern Iowa","MVFC","web","ESPN+"
"401767539","2025","9","regular","2025-10-25T19:00:00.000Z","false","Southern Illinois","MVFC","Northern Iowa","MVFC","web","ESPN+"
"401767442","2025","10","regular","2025-11-01T19:00:00.000Z","false","Illinois State","MVFC","Northern Iowa","MVFC","web","ESPN+"
"401767514","2025","12","regular","2025-11-15T20:30:00.000Z","false","North Dakota State","MVFC","Northern Iowa","MVFC","web","ESPN+"
"401767499","2025","10","regular","2025-11-01T21:00:00.000Z","false","Murray State","MVFC","Southern Illinois","MVFC","web","ESPN+"
"401767548","2025","11","regular","2025-11-08T19:00:00.000Z","false","Youngstown State","MVFC","Southern Illinois","MVFC","web","ESPN+"
"401767445","2025","13","regular","2025-11-22T18:00:00.000Z","false","Illinois State","MVFC","Southern Illinois","MVFC","web","ESPN+"
"401767511","2025","7","regular","2025-10-11T19:30:00.000Z","false","North Dakota State","MVFC","Southern Illinois","MVFC","web","ESPN+"
"401752819","2025","2","regular","2025-09-06T23:30:00.000Z","false","Purdue","Big Ten","Southern Illinois","MVFC","tv","BTN"
"401767235","2025","3","regular","2025-09-13T23:00:00.000Z","false","UT Martin","OVC-Big South","Southern Illinois","MVFC","web","ESPN+"
"401767218","2025","4","regular","2025-09-20T23:00:00.000Z","false","Southeast Missouri State","OVC-Big South","Southern Illinois","MVFC","web","ESPN+"
"401756854","2025","1","regular","2025-08-29T23:30:00.000Z","false","Kansas","Big 12","Wagner","NEC","web","ESPN+"
"401762822","2025","4","regular","2025-09-20T17:00:00.000Z","false","Central Michigan","Mid-American","Wagner","NEC","web","ESPN+"
"401767766","2025","11","regular","2025-11-08T17:00:00.000Z","false","Robert Morris","NEC","Wagner","NEC","web","ESPN+"
"401767719","2025","2","regular","2025-09-06T17:00:00.000Z","false","Georgetown","Patriot","Wagner","NEC","web","ESPN+"
"401767504","2025","7","regular","2025-10-11T20:00:00.000Z","false","North Dakota","MVFC","Youngstown State","MVFC","web","ESPN+"
"401767540","2025","13","regular","2025-11-22T19:00:00.000Z","false","Northern Iowa","MVFC","Youngstown State","MVFC","web","ESPN+"
"401767440","2025","8","regular","2025-10-18T17:00:00.000Z","false","Illinois State","MVFC","Youngstown State","MVFC","web","ESPN+"
"401767513","2025","10","regular","2025-11-01T19:30:00.000Z","false","North Dakota State","MVFC","Youngstown State","MVFC","web","ESPN+"
"401752834","2025","3","regular","2025-09-13T19:30:00.000Z","false","Michigan State","Big Ten","Youngstown State","MVFC","tv","BTN"
"401767345","2025","9","regular","2025-10-25T17:00:00.000Z","false","North Carolina Central","MEAC","Delaware State","MEAC","web","ESPN+"
"401767347","2025","11","regular","2025-11-08T00:00:00.000Z","false","Morgan State","MEAC","Delaware State","MEAC","tv","ESPNU"
