player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,epa,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,positive_epa_percent,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Brady Palmer,214560,QB,MINNESOTA,1,66.7,6,6,4.5,2.73,0,0,0.0,66.7,4,0,3,0.0,8,0,-0.06,2,225,64.9,56.9,53.1,62.0,0,0,8,0,62.5,0.0,81.3,0.0,0,2,0,0,0,1,12.5,34,5.7
Ryan Montgomery,198473,QB,GEORGIA,2,80.0,5,6,7.4,2.5,1,1,16.7,50.0,3,0,0,25.0,7,1,0.27,2,173,16.4,59.6,83.6,39.9,0,0,7,0,57.1,,129.2,0.0,0,1,0,0,1,1,14.3,66,11.0
Eli Holstein,172381,QB,VIRGINIA,1,100.0,5,6,6.4,1.98,0,1,16.7,66.7,4,0,1,20.0,6,1,0.31,3,335,65.7,76.8,81.6,57.5,1,0,6,0,66.7,0.0,116.0,0.0,0,0,0,0,2,0,0.0,27,4.5
Cardell Williams,156190,QB,MARYLAND,2,100.0,5,6,8.4,2.9,0,1,14.3,83.3,5,0,2,0.0,6,0,0.64,3,215,71.0,93.5,91.3,80.7,0,0,7,0,66.7,0.0,150.0,0.0,0,0,0,1,1,0,0.0,63,10.5
Conner Harrell,156352,QB,CHARLOTTE,1,83.3,6,6,6.0,2.43,0,1,14.3,83.3,5,0,1,0.0,7,0,0.01,1,136,64.9,69.2,68.7,,0,0,8,0,14.3,100.0,101.4,14.3,1,0,0,0,0,0,0.0,50,8.3
Caleb Heavner,215230,QB,MIAMI OH,2,66.7,6,6,6.8,2.36,0,0,0.0,66.7,4,0,1,0.0,8,0,-0.19,2,221,69.0,60.8,45.3,65.6,0,1,8,0,25.0,0.0,34.0,0.0,0,2,0,0,0,1,12.5,23,3.8
Miles O'Neill,191260,QB,N CAROLINA,1,80.0,5,6,6.8,2.83,1,0,0.0,50.0,3,0,1,25.0,6,1,0.02,2,245,65.9,53.3,50.3,60.4,0,0,7,0,33.3,0.0,59.0,0.0,0,0,0,0,0,0,0.0,22,3.7
Khamoni Robinson,215222,QB,TOLEDO,1,33.3,6,6,16.7,2.52,0,1,16.7,33.3,2,0,0,0.0,6,0,-1.35,2,316,67.0,61.1,45.0,73.1,0,1,6,0,33.3,,4.9,0.0,0,0,0,0,0,1,16.7,21,3.5
Daniel Beale,197861,QB,LA LAFAYET,1,66.7,6,6,6.5,2.03,0,0,0.0,66.7,4,0,1,0.0,7,0,-1.4,2,207,67.1,53.2,46.3,64.4,0,1,7,0,57.1,100.0,47.2,14.3,1,0,0,0,0,1,14.3,42,7.0
Tavien St. Clair,199863,QB,OHIO STATE,1,100.0,6,6,6.2,3.41,0,0,0.0,83.3,5,0,3,16.7,8,1,0.3,3,260,64.9,69.4,77.6,53.8,0,0,8,0,50.0,0.0,142.4,0.0,0,2,0,0,1,0,0.0,52,8.7
Khalil Wilkins,189946,QB,MARSHALL,1,50.0,6,6,15.5,3.09,0,0,0.0,50.0,3,0,3,0.0,8,0,-0.55,1,214,70.0,47.0,52.2,53.3,0,0,8,1,25.0,0.0,59.7,0.0,0,2,0,0,0,0,0.0,23,3.8
Cam Fancher,145266,QB,MICH STATE,1,100.0,6,6,3.2,2.25,0,0,0.0,100.0,6,0,0,0.0,6,0,0.36,3,223,68.1,65.3,64.7,60.9,0,0,7,0,83.3,,97.2,0.0,0,0,0,0,0,0,0.0,44,7.3
Alex Orji,158545,QB,UNLV,1,50.0,4,5,18.3,3.16,0,0,0.0,20.0,1,0,3,50.0,7,1,-0.25,3,325,67.1,54.5,32.9,73.2,1,1,7,0,42.9,0.0,0.0,0.0,0,2,0,0,0,1,14.3,9,1.8
Evans Chuba,184215,QB,PURDUE,1,100.0,4,5,2.5,2.76,0,0,0.0,80.0,4,0,3,0.0,7,0,-0.44,2,273,64.6,56.8,59.6,57.3,0,0,7,0,57.1,33.3,90.8,14.3,1,1,0,1,0,0,0.0,29,5.8
Liam O'Brien,164675,QB,CINCINNATI,1,100.0,5,5,-2.0,2.22,0,0,0.0,100.0,5,0,1,0.0,6,0,-0.22,2,138,68.0,71.2,64.9,66.2,0,0,6,0,33.3,0.0,81.7,0.0,0,1,0,0,0,0,0.0,18,3.6
Raymond Moore III,201451,QB,UTEP,1,60.0,5,5,11.6,3.59,0,0,0.0,60.0,3,0,6,0.0,8,0,-0.91,2,330,25.1,69.2,45.6,75.4,0,0,8,0,0.0,33.3,73.8,25.0,2,1,0,0,0,0,0.0,26,5.2
Tommy Ulatowski,163150,QB,APP STATE,1,80.0,5,5,0.4,2.0,0,0,0.0,80.0,4,0,0,0.0,5,0,-0.06,2,108,63.8,67.4,66.9,,0,0,5,0,60.0,,83.3,0.0,0,0,0,0,0,0,0.0,20,4.0
Trey Petty,183510,QB,W MICHIGAN,1,80.0,5,5,6.0,3.02,0,0,0.0,80.0,4,0,1,0.0,6,0,1.03,4,347,68.0,78.0,66.5,72.1,0,0,6,0,83.3,0.0,151.3,0.0,0,1,0,0,1,0,0.0,54,10.8
Nolan Good,198637,QB,KENT STATE,2,40.0,5,5,9.8,3.08,0,0,0.0,40.0,2,0,3,0.0,9,0,-0.56,2,201,65.1,49.8,36.0,62.9,0,1,9,0,22.2,0.0,8.3,0.0,0,4,0,0,0,1,11.1,5,1.0
Gael Ochoa,184210,QB,RICE,1,50.0,4,5,4.8,3.33,0,0,0.0,40.0,2,0,2,0.0,7,0,-0.14,2,275,67.1,62.7,56.1,64.5,0,0,7,0,42.9,50.0,49.6,14.3,1,1,0,1,0,0,0.0,17,3.4
Blake Barnett,183896,QB,KANSAS ST,1,80.0,5,5,7.2,2.66,0,0,0.0,80.0,4,0,1,0.0,5,0,1.0,3,199,66.8,74.2,74.4,61.7,0,0,5,0,60.0,0.0,100.8,0.0,0,0,0,0,0,0,0.0,41,8.2
Stone Saunders,200141,QB,S DIEGO ST,1,50.0,4,4,15.5,3.15,0,0,0.0,50.0,2,0,0,0.0,4,0,-0.05,1,284,65.2,74.8,77.6,60.0,0,0,4,0,50.0,,64.6,0.0,0,0,0,0,0,0,0.0,20,5.0
Skyler Williams,198620,QB,KENNESAW,1,66.7,3,4,14.0,2.06,1,0,0.0,50.0,2,0,0,0.0,5,0,-1.16,0,200,17.6,57.5,25.4,84.1,0,1,5,0,20.0,,16.7,20.0,1,0,0,0,0,2,40.0,12,3.0
Keyone Jenkins,170403,QB,UCF,2,100.0,4,4,6.5,2.46,0,0,0.0,100.0,4,0,2,0.0,5,0,-0.24,3,323,63.8,78.8,78.4,,0,0,5,0,60.0,50.0,150.0,20.0,1,0,0,0,1,0,0.0,42,10.5
Aedan McCarthy,215231,QB,UMASS,1,50.0,4,4,5.5,2.8,0,0,0.0,50.0,2,0,1,0.0,4,0,-0.8,0,216,64.2,46.9,48.7,57.3,0,0,6,0,0.0,0.0,56.3,0.0,0,0,0,0,0,0,0.0,11,2.8
Jaylen Henderson,146054,QB,LIBERTY,2,66.7,3,4,28.7,3.51,1,0,0.0,50.0,2,0,2,0.0,7,0,0.02,2,206,18.8,43.1,69.5,37.0,0,0,7,0,42.9,0.0,135.4,0.0,0,3,0,0,1,1,14.3,64,16.0
Tyler Mizzell,176068,QB,BALL ST,1,66.7,3,4,7.0,2.0,1,0,0.0,50.0,2,0,0,0.0,4,0,-0.07,2,117,65.5,59.9,60.6,59.4,0,0,5,0,25.0,,76.0,0.0,0,0,0,0,0,0,0.0,31,7.8
Tristan Ti'a,204242,QB,AUBURN,1,50.0,4,4,8.3,2.53,0,0,0.0,50.0,2,0,0,0.0,4,0,0.3,1,115,63.3,57.9,56.3,,0,0,4,0,50.0,,84.4,0.0,0,0,0,0,0,0,0.0,39,9.8
Henry Hasselbeck,190933,QB,APP STATE,1,75.0,4,4,6.0,2.44,0,0,0.0,75.0,3,0,0,0.0,5,0,0.8,3,108,69.7,91.2,56.1,89.8,0,0,5,0,60.0,,103.1,0.0,0,1,0,0,0,1,20.0,37,9.3
Cole Geer,200287,QB,VIRGINIA,1,50.0,4,4,15.0,3.03,0,0,0.0,50.0,2,0,1,0.0,4,0,0.87,2,335,66.6,66.9,62.4,63.9,0,0,4,0,50.0,0.0,125.0,0.0,0,0,0,0,1,0,0.0,40,10.0
Trey Drake,174411,QB,N DAK ST,1,75.0,4,4,6.8,2.75,0,0,0.0,75.0,3,0,2,0.0,4,0,0.66,2,250,65.2,69.3,68.6,60.0,0,0,4,0,75.0,0.0,101.0,0.0,0,0,0,0,0,0,0.0,35,8.8
Bjorn Jurgensen,200271,QB,HAWAII,2,33.3,3,4,11.0,3.7,0,0,0.0,25.0,1,0,3,0.0,5,0,-0.43,0,180,63.8,55.9,60.4,57.3,0,0,5,0,0.0,0.0,39.6,0.0,0,1,0,1,0,0,0.0,7,1.8
Davin Wydner,163672,QB,LOUISVILLE,1,75.0,4,4,4.0,2.32,0,0,0.0,75.0,3,0,1,0.0,5,0,0.5,2,210,12.5,40.0,41.3,57.3,0,0,5,0,80.0,0.0,124.0,0.0,0,1,0,0,1,1,20.0,19,4.8
Marcus Beamon,198245,QB,C MICHIGAN,1,100.0,3,4,3.7,2.28,0,0,0.0,50.0,2,0,3,33.3,4,1,-0.42,0,134,63.8,49.0,56.8,56.4,1,0,5,0,25.0,0.0,56.3,0.0,0,0,0,0,0,0,0.0,11,2.8
Henry Belin IV,162693,QB,MO STATE,1,75.0,4,4,6.8,2.25,0,0,0.0,75.0,3,0,2,0.0,4,0,-0.14,1,230,65.2,68.4,63.5,62.9,0,0,4,0,50.0,0.0,116.7,0.0,0,0,0,0,0,0,0.0,55,13.8
Scotty Fox Jr.,199546,QB,W VIRGINIA,1,50.0,4,4,12.5,2.25,0,0,0.0,50.0,2,0,1,0.0,4,0,0.32,2,343,68.8,56.6,61.3,55.6,0,0,4,1,50.0,0.0,71.9,0.0,0,0,0,0,0,0,0.0,27,6.8
Jimmy Sullivan,198551,QB,IOWA,1,100.0,3,4,2.7,2.38,1,0,0.0,50.0,2,0,1,33.3,4,1,-0.61,0,192,65.2,77.1,69.6,63.0,0,0,4,0,25.0,0.0,57.3,0.0,0,0,0,0,0,0,0.0,13,3.3
Steele Pizzella,199501,QB,WAKE,1,33.3,3,3,2.7,2.03,0,0,0.0,33.3,1,0,1,0.0,4,0,-1.05,1,339,65.2,61.3,63.2,60.0,0,0,5,0,25.0,100.0,42.4,25.0,1,0,0,0,0,0,0.0,6,2.0
Tyler Cherry,183673,QB,INDIANA,1,33.3,3,3,10.7,2.6,0,0,0.0,33.3,1,0,0,0.0,3,0,-1.16,1,190,62.7,51.7,50.1,,0,0,3,0,33.3,,43.8,0.0,0,0,0,0,0,0,0.0,10,3.3
Amari Odom,178686,QB,SYRACUSE,1,66.7,3,3,6.7,2.37,0,0,0.0,66.7,2,0,1,0.0,3,0,0.87,2,304,65.2,61.8,63.8,58.7,0,0,4,0,66.7,0.0,113.9,0.0,0,0,0,0,1,0,0.0,12,4.0
Max Shikenjanski,173421,QB,MINNESOTA,1,100.0,3,3,0.7,2.73,0,0,0.0,100.0,3,0,1,0.0,3,0,1.14,1,225,64.8,70.2,63.9,64.1,0,0,3,0,100.0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,50,16.7
Chaston Ditta,198345,QB,N TEXAS,2,100.0,3,3,15.7,2.96,0,1,25.0,100.0,3,0,2,0.0,5,0,0.43,2,251,65.7,75.3,80.4,57.6,0,0,6,0,60.0,50.0,118.8,20.0,1,1,0,0,0,0,0.0,51,17.0
Ryan Staub,171906,QB,TENNESSEE,1,100.0,3,3,1.0,1.63,0,0,0.0,100.0,3,0,0,0.0,3,0,0.59,2,307,62.7,54.9,63.9,,0,0,3,1,100.0,,104.2,0.0,0,0,0,0,0,0,0.0,27,9.0
Adam Damante,170711,QB,NEW MEX ST,1,100.0,3,3,17.3,2.1,0,0,0.0,100.0,3,0,0,0.0,3,0,1.8,3,242,64.8,92.2,91.9,63.4,0,0,3,0,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,65,21.7
Tre Guerra,170544,QB,COAST CAR,1,50.0,2,3,7.0,2.8,0,0,0.0,33.3,1,0,2,0.0,4,0,-1.01,0,141,63.3,54.4,52.6,,1,0,4,0,0.0,50.0,42.4,25.0,1,0,0,0,0,0,0.0,6,2.0
Emory Williams,170099,QB,E CAROLINA,1,100.0,2,3,13.5,3.28,0,0,0.0,33.3,1,0,2,50.0,4,1,-0.26,1,156,13.0,52.1,67.9,54.2,1,0,4,0,25.0,50.0,61.8,25.0,1,0,0,0,0,0,0.0,23,7.7
Gavin Nuckolls,218321,QB,GA STATE,1,100.0,3,3,-1.0,2.57,0,0,0.0,100.0,3,0,0,0.0,3,0,-0.26,1,175,62.7,64.2,63.9,,0,0,3,0,33.3,,94.4,0.0,0,0,0,0,0,0,0.0,20,6.7
TJ Stanley,204893,QB,GA STATE,1,66.7,3,3,17.3,2.1,0,0,0.0,66.7,2,0,1,0.0,3,0,0.73,0,175,64.8,54.1,52.9,60.0,0,0,3,0,66.7,0.0,84.0,0.0,0,0,0,0,0,0,0.0,19,6.3
Holden Geriner,157045,QB,PITTSBURGH,1,100.0,3,3,6.3,2.8,0,0,0.0,100.0,3,0,0,0.0,5,0,0.53,2,268,63.8,76.0,83.2,57.0,0,0,5,0,80.0,,104.2,0.0,0,1,0,0,0,0,0.0,27,9.0
Landon Graves,181155,QB,LA MONROE,1,0.0,2,2,13.0,3.2,0,0,0.0,0.0,0,0,2,,3,0,-0.66,0,209,62.7,48.1,52.4,57.3,0,0,3,0,0.0,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Jack Capaldi,163883,QB,MARYLAND,1,100.0,2,2,5.5,2.15,0,0,0.0,100.0,2,0,0,0.0,2,0,1.68,1,215,64.4,70.4,75.4,58.2,0,0,2,0,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,35,17.5
Austin Mack,171934,QB,ALABAMA,1,50.0,2,2,16.5,4.4,0,0,0.0,50.0,1,0,2,0.0,3,0,0.15,1,103,64.8,68.4,59.3,65.4,0,0,3,0,66.7,0.0,56.3,0.0,0,1,0,0,0,0,0.0,4,2.0
Dan Mahan,198334,QB,DUKE,2,0.0,2,2,7.0,1.8,0,0,0.0,0.0,0,0,0,,2,0,-1.89,0,154,66.2,58.9,51.2,63.7,0,0,2,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Lucian Anderson III,173364,QB,S CAROLINA,1,100.0,2,2,-2.0,1.6,0,0,0.0,100.0,2,0,1,0.0,2,0,0.83,1,289,64.4,59.6,62.6,58.2,0,0,2,0,100.0,0.0,116.7,0.0,0,0,0,0,0,0,0.0,24,12.0
Brandon Tennison,174109,QB,UTSA,1,0.0,2,2,12.0,2.15,0,0,0.0,0.0,0,0,0,,2,0,-1.03,0,331,64.4,27.4,26.6,60.0,0,0,2,0,0.0,,39.6,0.0,0,0,0,0,0,1,50.0,0,0.0
Charlie Fiser,158265,QB,SMU,1,50.0,2,2,1.0,1.45,0,0,0.0,50.0,1,0,0,0.0,2,0,-0.65,0,287,61.8,63.0,62.7,,0,0,2,0,0.0,,60.4,0.0,0,0,0,0,0,0,0.0,8,4.0
Malachi Nelson,174203,QB,SYRACUSE,1,0.0,2,2,23.5,2.55,0,0,0.0,0.0,0,0,0,,2,0,-0.69,0,304,61.8,43.9,43.8,,0,0,2,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Treyson Bourguet,158154,QB,BYU,1,100.0,1,2,6.0,2.97,1,0,0.0,50.0,1,0,1,0.0,3,0,0.29,2,128,62.7,87.2,69.2,69.3,0,0,3,0,66.7,0.0,75.0,0.0,0,1,0,0,0,0,0.0,15,7.5
Nick Evers,158082,QB,MISSOURI,1,100.0,1,2,17.0,3.6,0,1,50.0,50.0,1,0,1,0.0,2,0,0.32,1,229,61.8,82.9,82.2,,0,0,2,0,50.0,0.0,81.3,0.0,0,0,0,1,0,0,0.0,18,9.0
Bryson Luter,204713,QB,ARMY,1,50.0,2,2,1.0,1.45,0,0,0.0,50.0,1,0,0,0.0,2,0,-0.25,0,114,69.6,76.1,54.2,73.7,0,0,2,0,50.0,,58.3,0.0,0,0,0,0,0,0,0.0,7,3.5
Isaac Wilson,183872,QB,COLORADO,1,100.0,2,2,-2.0,2.0,0,0,0.0,100.0,2,0,0,0.0,2,0,-1.14,0,143,64.4,63.7,62.7,60.0,0,0,2,0,0.0,,79.2,0.0,0,0,0,0,0,0,0.0,-3,-1.5
Jack Moran,204931,QB,JVILLE ST,1,100.0,2,2,11.0,3.8,0,0,0.0,100.0,2,0,1,0.0,2,0,0.05,2,196,61.8,67.1,66.6,,0,0,2,0,50.0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,25,12.5
Teddy Jarrard,218690,QB,NOTRE DAME,1,100.0,2,2,4.5,2.2,0,0,0.0,100.0,2,0,0,0.0,2,0,0.93,1,258,61.8,63.8,62.6,,0,0,2,0,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,29,14.5
Jake Fette,213712,QB,ARIZONA ST,1,50.0,2,2,7.5,2.07,0,0,0.0,50.0,1,0,1,0.0,3,0,-1.14,1,110,15.8,26.4,22.2,62.9,0,0,3,0,33.3,100.0,70.8,33.3,1,0,0,0,0,2,66.7,13,6.5
Ethan Washington,190557,QB,ARMY,1,100.0,2,2,-3.5,0.6,0,0,0.0,100.0,2,0,0,0.0,2,0,0.46,0,114,68.7,80.3,62.6,72.5,0,0,2,0,100.0,,93.8,0.0,0,0,0,0,0,0,0.0,13,6.5
Levi Davis,215218,QB,OHIO,1,50.0,2,2,0.5,4.43,0,0,0.0,50.0,1,0,1,0.0,3,0,-0.55,0,259,65.2,65.3,54.0,65.0,0,0,4,0,33.3,0.0,56.3,0.0,0,1,0,0,0,0,0.0,1,0.5
Oran Singleton Jr.,145589,WR,TULSA,1,0.0,2,2,22.0,4.0,0,0,0.0,0.0,0,0,0,,2,0,-0.6,0,320,73.4,63.7,26.2,57.5,0,0,2,0,0.0,,39.6,0.0,0,0,0,0,0,2,100.0,0,0.0
Khristian Martin,188254,QB,FRESNO ST,1,100.0,2,2,-2.0,1.7,0,0,0.0,100.0,2,0,0,0.0,2,0,-0.21,0,169,67.6,69.0,62.7,64.6,0,0,2,0,50.0,,91.7,0.0,0,0,0,0,0,0,0.0,12,6.0
Briggs Cherry,215603,QB,LOUISVILLE,1,100.0,2,2,-3.5,1.3,0,0,0.0,100.0,2,0,0,0.0,2,0,0.8,2,210,61.8,63.4,62.7,,0,0,2,0,100.0,,116.7,0.0,0,0,0,0,0,0,0.0,24,12.0
Grant Wilson,143041,QB,INDIANA,1,100.0,2,2,23.5,2.4,0,1,50.0,100.0,2,0,0,0.0,2,0,2.44,2,190,67.6,90.0,81.6,71.6,0,0,2,0,100.0,,158.3,0.0,0,0,0,0,2,0,0.0,54,27.0
Samaj Jones,183797,QB,CINCINNATI,1,100.0,2,2,-2.5,2.83,0,0,0.0,100.0,2,0,0,0.0,3,0,0.17,0,138,71.1,87.0,62.7,77.3,0,0,3,0,66.7,,85.4,0.0,0,1,0,0,0,0,0.0,9,4.5
John White,184784,QB,SO MISS,1,0.0,2,2,4.5,1.9,0,0,0.0,0.0,0,0,0,,2,0,-1.3,0,296,66.2,54.5,47.3,62.9,0,0,2,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jackson Bradley,198694,QB,LA TECH,1,100.0,2,2,-1.0,1.9,0,0,0.0,100.0,2,0,0,0.0,2,0,-1.22,0,208,67.7,56.9,56.9,59.0,0,0,3,0,0.0,,79.2,0.0,0,0,0,0,0,0,0.0,3,1.5
Thomas Castellanos,158433,QB,TEXAS TECH,1,100.0,1,1,16.0,3.4,0,0,0.0,100.0,1,0,0,0.0,1,0,3.58,1,315,70.5,75.1,74.3,64.8,0,0,1,0,100.0,,139.6,0.0,0,0,0,0,1,0,0.0,8,8.0
Mason Hayes,198071,FB,AIR FORCE,1,100.0,1,1,24.0,2.8,0,1,100.0,100.0,1,0,0,0.0,1,0,3.76,1,101,64.8,86.5,89.2,63.0,0,0,1,0,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,29,29.0
Ethan Thanthanavong,215225,QB,KENT STATE,1,100.0,1,1,12.0,1.8,0,0,0.0,100.0,1,0,0,0.0,1,0,0.99,1,201,60.3,73.8,72.6,,0,0,1,0,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,16,16.0
Jojo Stone,183321,WR,FIU,1,100.0,1,1,16.0,3.1,0,0,0.0,100.0,1,0,1,0.0,1,0,2.61,1,166,68.8,74.9,55.3,57.5,0,0,1,0,100.0,0.0,158.3,0.0,0,0,0,0,1,0,0.0,19,19.0
Drew Miller,191153,P,GEORGIA,1,,0,1,,3.8,0,0,0.0,0.0,0,0,1,,1,0,-1.54,0,173,23.7,43.3,55.7,,1,0,1,0,0.0,0.0,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Connor Moberly,184835,QB,IOWA STATE,1,100.0,1,1,12.0,2.7,0,0,0.0,100.0,1,0,1,0.0,2,0,-0.29,0,193,63.7,51.3,56.0,57.3,0,0,2,0,50.0,100.0,112.5,50.0,1,0,0,0,0,0,0.0,11,11.0
Whitt Newbauer,188566,QB,OKLAHOMA,1,100.0,1,1,5.0,2.95,0,0,0.0,100.0,1,0,1,0.0,2,0,0.02,0,261,64.4,65.3,60.4,61.7,0,0,2,1,50.0,0.0,91.7,0.0,0,1,0,0,0,0,0.0,6,6.0
Viron Ellison Jr.,190723,HB,DELAWARE,1,100.0,1,1,17.0,3.4,0,0,0.0,100.0,1,0,1,0.0,1,0,5.63,1,151,72.0,66.2,72.6,68.0,0,0,1,0,100.0,0.0,158.3,0.0,0,0,0,0,1,0,0.0,75,75.0
Preston Brown,201497,QB,N DAK ST,2,100.0,1,1,5.0,3.5,0,0,0.0,100.0,1,0,2,0.0,2,0,-1.43,0,250,68.7,61.1,51.5,64.7,0,0,2,0,0.0,50.0,83.3,50.0,1,0,0,0,0,0,0.0,4,4.0
Jacob Knuth,157493,QB,KANSAS ST,1,100.0,1,1,7.0,1.9,0,0,0.0,100.0,1,0,0,0.0,1,0,0.42,0,199,68.7,78.0,60.4,71.8,0,0,1,0,100.0,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0
Drew Devillier,190639,QB,FAU,1,0.0,1,1,13.0,1.9,0,0,0.0,0.0,0,0,0,,1,0,-0.45,0,165,60.3,53.9,53.7,,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Draiden Trudeau,204513,QB,S DIEGO ST,1,0.0,1,1,24.0,2.3,0,0,0.0,0.0,0,0,0,,1,0,-1.87,0,284,60.3,52.5,52.5,,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
TJ Washington Jr.,170178,HB,NEW MEX ST,1,100.0,1,1,26.0,3.1,0,0,0.0,0.0,0,0,0,100.0,1,1,-0.65,0,242,75.9,76.6,76.2,74.2,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jimmy Gregg,215595,P,SYRACUSE,1,100.0,1,1,9.0,3.0,0,0,0.0,100.0,1,0,0,0.0,1,0,2.37,1,304,60.3,68.0,71.5,,0,0,1,0,100.0,,116.7,0.0,0,0,0,0,0,0,0.0,12,12.0
Terrence Smith Jr.,188214,WR,COLO STATE,1,100.0,1,1,26.0,4.1,0,0,0.0,100.0,1,0,0,0.0,1,0,1.42,1,144,68.2,64.0,37.5,57.7,0,0,1,0,100.0,,118.8,0.0,0,0,0,0,0,1,100.0,28,28.0
Tama Uiliata,184180,WR,HAWAII,2,100.0,1,1,11.0,2.4,0,0,0.0,100.0,1,0,0,0.0,1,0,3.36,1,180,77.4,76.4,75.4,64.4,0,0,2,0,100.0,,135.4,0.0,0,0,0,0,1,0,0.0,7,7.0
Christian Neptune,206238,WR,AUBURN,1,100.0,1,1,2.0,3.0,0,0,0.0,100.0,1,0,0,0.0,1,0,3.24,1,115,73.5,55.7,60.6,,0,0,1,0,100.0,,127.1,0.0,0,0,0,0,1,0,0.0,5,5.0
Weston Bryan,207846,QB,GA SOUTHRN,1,0.0,1,1,26.0,1.8,0,0,0.0,0.0,0,0,0,,1,0,-0.75,0,174,69.7,69.6,50.4,70.5,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Tucker Kilcrease,156863,QB,TROY,1,0.0,1,1,16.0,2.5,0,0,0.0,0.0,0,0,1,,1,0,-1.49,0,318,65.9,53.8,56.6,58.0,0,0,1,0,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Carter Lewis,218435,P,JVILLE ST,1,100.0,1,1,1.0,4.3,0,0,0.0,100.0,1,0,1,0.0,1,0,2.32,1,196,60.3,49.2,54.4,,0,0,1,0,100.0,0.0,95.8,0.0,0,0,0,0,0,1,100.0,7,7.0
Malachi Henry,170550,WR,CINCINNATI,1,100.0,1,1,2.0,2.8,0,0,0.0,100.0,1,0,0,0.0,1,0,1.98,1,138,64.6,69.7,74.3,,0,0,1,0,100.0,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0
Evan Crenshaw,156684,P,TROY,1,0.0,1,1,-1.0,2.2,0,0,0.0,0.0,0,0,0,,1,0,-3.87,0,318,60.3,60.6,60.6,,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Michael Mitchell Jr.,213461,QB,STANFORD,1,100.0,1,1,4.0,1.9,0,0,0.0,100.0,1,0,0,0.0,1,0,0.41,1,300,60.3,61.7,61.0,,0,0,1,0,100.0,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0
Jordan Malau'ulu,184238,WR,FRESNO ST,1,100.0,1,1,-1.0,4.2,0,0,0.0,100.0,1,0,0,0.0,1,0,2.16,1,169,70.5,52.8,60.6,,0,0,1,0,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,21,21.0
Marshaun Brown,175717,WR,NEVADA,1,0.0,1,1,35.0,3.8,0,0,0.0,0.0,0,0,0,,1,0,-0.74,0,239,13.4,62.2,50.1,,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Cole Leinart,213719,QB,SMU,1,100.0,1,1,-3.0,1.3,0,0,0.0,100.0,1,0,0,0.0,1,0,0.18,0,287,60.3,61.3,60.6,,0,0,1,0,100.0,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0
Dexter Williams II,129457,QB,TULSA,1,0.0,1,1,28.0,3.13,0,0,0.0,0.0,0,0,2,,3,0,-0.56,1,320,62.7,56.2,49.4,63.7,0,0,3,0,33.3,50.0,39.6,33.3,1,1,0,0,0,0,0.0,0,0.0
Jyron Hughley,214097,QB,W VIRGINIA,1,100.0,1,1,10.0,2.3,0,0,0.0,100.0,1,0,0,0.0,1,0,3.32,1,343,68.7,73.2,55.3,71.0,0,0,1,0,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,27,27.0
Max Tulen,178592,P,TULSA,1,0.0,1,1,-1.0,4.0,0,0,0.0,0.0,0,0,1,,1,0,-1.67,0,320,60.3,61.0,60.6,,0,0,1,0,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
