Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
133865-190671,TE,Tracy,Tracy Stephens,Stephens,8.800000190734863,1,4700,MAR@PSU,MAR,PSU,,,,,,WR/Super FLEX
133865-203162,RB,Nick,Nick Osho,Osho,0.20000000298023224,1,4700,NTEX@IND,NTEX,IND,,,,,,RB/Super FLEX
133865-231847,WR,Muizz,Muizz Tounkara,Tounkara,1.2999999523162842,1,4700,ORST@HOU,HOU,ORST,D,Foot,,,,WR/Super FLEX
133865-207400,WR,Roman,Roman Mothershed,Mothershed,4.275000095367432,8,4700,CLEM@LSU,LSU,CLEM,,,,,,WR/Super FLEX
133865-246411,RB,Jordan,Jordan Thompson,Thompson,,0,4700,ARKST@MEM,MEM,ARKST,,,,,,RB/Super FLEX
133865-187045,TE,Andrew,Andrew Rappleyea,Rappleyea,6.342857360839844,7,4700,MAR@PSU,PSU,MAR,Q,Undisclosed,,,,WR/Super FLEX
133865-225998,TE,Blake,Blake Thiry,Thiry,,0,4700,NTEX@IND,IND,NTEX,,,,,,WR/Super FLEX
133865-224110,WR,Jaime,Jaime Ffrench,Ffrench,1.100000023841858,1,4700,WMU@MICH,MICH,WMU,,,,,,WR/Super FLEX
133865-201646,WR,Bredell,Bredell Richardson,Richardson,0,1,4700,TULN@DUKE,TULN,DUKE,,,,,,WR/Super FLEX
133865-207848,WR,Malachi,Malachi Durant,Durant,3.3999999364217124,3,4700,ORST@HOU,ORST,HOU,,,,,,WR/Super FLEX
133865-226665,RB,King,King Davis,Davis,0.4000000059604645,1,4700,MOST@TXAM,MOST,TXAM,,,,,,RB/Super FLEX
133865-189999,RB,Elijah,Elijah Jackson,Jackson,1.9666666984558105,3,4700,BALL@OSU,BALL,OSU,,,,,,RB/Super FLEX
133865-171687,TE,Kanen,Kanen Hamlett,Hamlett,4.3714286259242465,7,4700,ECU@BAMA,ECU,BAMA,,,,,,WR/Super FLEX
133865-251904,WR,Aubrey,Aubrey Walker,Walker,,0,4600,ECU@BAMA,BAMA,ECU,,,,,,WR/Super FLEX
133865-241754,WR,Brady,Brady Marchese,Marchese,,0,4600,BAY@AUB,AUB,BAY,,,,,,WR/Super FLEX
133865-225470,WR,Giyahni,Giyahni Kontosis,Kontosis,,0,4600,BC@CIN,CIN,BC,,,,,,WR/Super FLEX
133865-250289,WR,Kordell,Kordell Gouldsby,Gouldsby,,0,4600,WMU@MICH,WMU,MICH,,,,,,WR/Super FLEX
133865-229808,WR,Jermane,Jermane Hayes,Hayes,3.700000047683716,1,4600,ARKST@MEM,MEM,ARKST,,,,,,WR/Super FLEX
133865-225906,TE,Logan,Logan Brooking,Brooking,6.900000095367432,1,4600,CLEM@LSU,CLEM,LSU,,,,,,WR/Super FLEX
133865-223904,TE,Marshall,Marshall Pritchett,Pritchett,1.9500000476837158,2,4600,ECU@BAMA,BAMA,ECU,,,,,,WR/Super FLEX
133865-187055,TE,Tyler,Tyler Little,Little,12.800000190734863,1,4600,ARKST@MEM,ARKST,MEM,Q,Undisclosed,,,,WR/Super FLEX
133865-248510,RB,John,John Hebert,Hebert,,0,4600,ORST@HOU,HOU,ORST,,,,,,RB/Super FLEX
133865-187413,TE,Luke,Luke McGary,McGary,1.399999976158142,2,4600,ORST@HOU,HOU,ORST,D,Shoulder,,,,WR/Super FLEX
133865-208014,RB,Micah,Micah Ka'apana,Ka'apana,1.6999999682108562,3,4600,WMU@MICH,MICH,WMU,O,Undisclosed,,,,RB/Super FLEX
133865-242952,WR,Kavon,Kavon Conciauro,Conciauro,,0,4600,TULN@DUKE,DUKE,TULN,,,,,,WR/Super FLEX
133865-177483,TE,DeCorion,DeCorion Temple,Temple,4.685714176722935,7,4600,ORST@HOU,ORST,HOU,,,,,,WR/Super FLEX
133865-230737,TE,Tate,Tate Hoover,Hoover,1.399999976158142,1,4600,BALL@OSU,BALL,OSU,,,,,,WR/Super FLEX
133865-189794,WR,Jaquaize,Jaquaize Pettaway,Pettaway,1.125,8,4600,ECU@BAMA,ECU,BAMA,,,,,,WR/Super FLEX
133865-204563,RB,Taji,Taji Atkins,Atkins,,0,4600,TXST@TEX,TXST,TEX,,,,,,RB/Super FLEX
133865-190240,WR,Isaiah,Isaiah Thacker,Thacker,3.2000001271565757,3,4600,BALL@OSU,BALL,OSU,,,,,,WR/Super FLEX
133865-182110,WR,Dalton,Dalton Carnes,Carnes,1.7333332697550456,6,4600,NTEX@IND,NTEX,IND,,,,,,WR/Super FLEX
133865-202598,WR,Baron,Baron Tipton,Tipton,-1,2,4600,NTEX@IND,NTEX,IND,,,,,,WR/Super FLEX
133865-245671,WR,Keith,Keith Jones Jr.,Jones Jr.,,0,4600,MAR@PSU,PSU,MAR,,,,,,WR/Super FLEX
133865-190406,WR,Chris,Chris Culliver,Culliver,4.125,4,4600,MAR@PSU,MAR,PSU,,,,,,WR/Super FLEX
133865-245765,RB,Tradarian,Tradarian Ball,Ball,,0,4500,BOIS@ORE,ORE,BOIS,,,,,,RB/Super FLEX
133865-241737,WR,Corey,Corey Barber Jr.,Barber Jr.,,0,4500,CLEM@LSU,LSU,CLEM,,,,,,WR/Super FLEX
133865-225425,WR,Jacorey,Jacorey Watson,Watson,1.600000023841858,1,4500,BAY@AUB,BAY,AUB,,,,,,WR/Super FLEX
133865-225477,TE,DaMari,DaMari Witherspoon,Witherspoon,,0,4500,BC@CIN,CIN,BC,,,,,,WR/Super FLEX
133865-174337,WR,David,David Adolph,Adolph,3.299999952316284,1,4500,BALL@OSU,OSU,BALL,,,,,,WR/Super FLEX
133865-207669,TE,Dawson,Dawson Johnson,Johnson,3.116666793823242,6,4500,TULN@DUKE,TULN,DUKE,,,,,,WR/Super FLEX
133865-224053,RB,Brendon,Brendon Haygood,Haygood,1.2000000476837158,1,4500,NTEX@IND,NTEX,IND,,,,,,RB/Super FLEX
133865-252812,RB,TC,TC Washington,Washington,,0,4500,ECU@BAMA,BAMA,ECU,,,,,,RB/Super FLEX
133865-203818,WR,Clark,Clark Sanderson,Sanderson,2.5,2,4500,CLEM@LSU,CLEM,LSU,,,,,,WR/Super FLEX
133865-183460,TE,TJ,TJ Johnson,Johnson,7.199999809265137,1,4500,ARKST@MEM,MEM,ARKST,,,,,,WR/Super FLEX
133865-200039,WR,Tyson,Tyson Turner,Turner,,0,4500,ORST@HOU,HOU,ORST,,,,,,WR/Super FLEX
133865-230864,RB,DJ,DJ Dugar,Dugar,0,2,4500,TULN@DUKE,TULN,DUKE,,,,,,RB/Super FLEX
133865-183994,WR,Justin,Justin Stevenson,Stevenson,,0,4500,NTEX@IND,NTEX,IND,,,,,,WR/Super FLEX
133865-245669,WR,Amarion,Amarion Jackson,Jackson,,0,4500,MAR@PSU,PSU,MAR,,,,,,WR/Super FLEX
133865-223167,TE,Cameron,Cameron Kossmann,Kossmann,,0,4500,BC@CIN,BC,CIN,,,,,,WR/Super FLEX
133865-223181,TE,JD,JD LaFleur,LaFleur,,0,4500,CLEM@LSU,LSU,CLEM,,,,,,WR/Super FLEX
133865-200678,WR,Isaiah,Isaiah McMorris,McMorris,1.7999999523162842,1,4500,MOST@TXAM,MOST,TXAM,,,,,,WR/Super FLEX
133865-202792,WR,Jamarion,Jamarion McDougle,McDougle,1.4666666984558105,3,4400,BALL@OSU,BALL,OSU,,,,,,WR/Super FLEX
133865-174249,TE,Danny,Danny Lewis Jr.,Lewis Jr.,2.700000047683716,1,4400,ECU@BAMA,BAMA,ECU,P,Foot,,,,WR/Super FLEX
133865-229900,WR,Romel,Romel Stevens,Stevens,,0,4400,ARKST@MEM,ARKST,MEM,,,,,,WR/Super FLEX
133865-230122,WR,Shandon,Shandon King,King,1.75,2,4400,NTEX@IND,NTEX,IND,,,,,,WR/Super FLEX
133865-158491,TE,Gabe,Gabe Milbourn,Milbourn,3.2000001271565757,6,4400,ORST@HOU,ORST,HOU,,,,,,WR/Super FLEX
133865-207712,WR,Landon,Landon Wright,Wright,4.600000063578288,6,4400,BC@CIN,BC,CIN,,,,,,WR/Super FLEX
133865-205693,TE,Jabari,Jabari Bush,Bush,2.4,5,4400,ARKST@MEM,ARKST,MEM,,,,,,WR/Super FLEX
133865-203669,WR,Brendon,Brendon McQueen,McQueen,1,1,4400,MOST@TXAM,MOST,TXAM,,,,,,WR/Super FLEX
133865-199595,WR,Aeryn,Aeryn Hampton,Hampton,,0,4400,ORST@HOU,ORST,HOU,,,,,,WR/Super FLEX
133865-242610,WR,Dadrien,Dadrien Waller,Waller,,0,4400,BC@CIN,CIN,BC,,,,,,WR/Super FLEX
133865-199618,WR,Bryce,Bryce Cain,Cain,1.149999976158142,2,4400,BAY@AUB,AUB,BAY,,,,,,WR/Super FLEX
133865-242658,RB,Jayzon,Jayzon Thompson,Thompson,,0,4400,BC@CIN,CIN,BC,,,,,,RB/Super FLEX
133865-242674,WR,Tyler,Tyler Henderson,Henderson,,0,4400,ECU@BAMA,BAMA,ECU,,,,,,WR/Super FLEX
133865-199940,TE,Devyn,Devyn Zahursky,Zahursky,,0,4400,BC@CIN,CIN,BC,,,,,,WR/Super FLEX
133865-247060,WR,Owen,Owen Sweeney,Sweeney,,0,4400,MAR@PSU,MAR,PSU,,,,,,WR/Super FLEX
133865-199964,RB,Harry,Harry Stewart III,Stewart III,2.9749999046325684,4,4400,BOIS@ORE,BOIS,ORE,,,,,,RB/Super FLEX
133865-200112,WR,Chase,Chase Byrd,Byrd,1.350000023841858,2,4400,CLEM@LSU,CLEM,LSU,,,,,,WR/Super FLEX
133865-189945,TE,Spencer,Spencer Shannon,Shannon,,0,4400,TXST@TEX,TEX,TXST,,,,,,WR/Super FLEX
133865-192114,TE,Deakon,Deakon Tonielli,Tonielli,2.2399999618530275,5,4400,WMU@MICH,MICH,WMU,,,,,,WR/Super FLEX
133865-192124,WR,Kendrick,Kendrick Bell,Bell,4.299999872843425,3,4400,WMU@MICH,MICH,WMU,,,,,,WR/Super FLEX
133865-247456,RB,Jake,Jake Randle,Randle,,0,4400,TULN@DUKE,TULN,DUKE,,,,,,RB/Super FLEX
133865-231252,RB,Raycine,Raycine Guillory Jr.,Guillory Jr.,,0,4400,CLEM@LSU,LSU,CLEM,,,,,,RB/Super FLEX
133865-243728,RB,Jonathan,Jonathan Brown,Brown,,0,4300,WMU@MICH,MICH,WMU,,,,,,RB/Super FLEX
133865-229408,TE,Brec,Brec Long,Long,1,4,4300,NTEX@IND,NTEX,IND,,,,,,WR/Super FLEX
133865-229426,RB,Nasir,Nasir Allen,Allen,,0,4300,ARKST@MEM,ARKST,MEM,,,,,,RB/Super FLEX
133865-184605,WR,Jackson,Jackson Wasserstrom,Wasserstrom,1.5499999523162842,2,4300,NTEX@IND,IND,NTEX,,,,,,WR/Super FLEX
133865-207260,WR,Jordan,Jordan Martin,Martin,,0,4300,TXST@TEX,TXST,TEX,,,,,,WR/Super FLEX
133865-250279,TE,Enese,Enese Tonga,Tonga,,0,4300,WMU@MICH,WMU,MICH,,,,,,WR/Super FLEX
133865-225905,WR,Juju,Juju Preston,Preston,0.8999999761581421,1,4300,CLEM@LSU,CLEM,LSU,,,,,,WR/Super FLEX
133865-242344,WR,Jesse,Jesse Legree,Legree,,0,4300,ORST@HOU,ORST,HOU,,,,,,WR/Super FLEX
133865-226112,RB,DeJuan,DeJuan Lacy,Lacy,2.5,1,4300,ECU@BAMA,ECU,BAMA,,,,,,RB/Super FLEX
133865-250754,RB,Jeremy,Jeremy Washington,Washington,,0,4300,MAR@PSU,PSU,MAR,,,,,,RB/Super FLEX
133865-167024,TE,Austin,Austin Terry,Terry,,0,4300,BOIS@ORE,BOIS,ORE,,,,,,WR/Super FLEX
133865-189562,WR,Ryne,Ryne Shackelford,Shackelford,,0,4300,BAY@AUB,BAY,AUB,,,,,,WR/Super FLEX
133865-208010,WR,Tomas,Tomas O'Meara,O'Meara,4.150000095367432,2,4300,WMU@MICH,MICH,WMU,,,,,,WR/Super FLEX
133865-183546,RB,Peyton,Peyton Streko,Streko,,0,4300,CLEM@LSU,CLEM,LSU,D,Undisclosed,,,,RB/Super FLEX
133865-230659,WR,Zay,Zay Robinson,Robinson,0.25,2,4300,MAR@PSU,PSU,MAR,Q,Undisclosed,,,,WR/Super FLEX
133865-206093,WR,Justice,Justice Spann,Spann,,0,4300,ARKST@MEM,MEM,ARKST,,,,,,WR/Super FLEX
133865-200463,WR,Jeremiah,Jeremiah Melvin,Melvin,1.399999976158142,1,4300,ECU@BAMA,ECU,BAMA,,,,,,WR/Super FLEX
133865-167723,TE,Micah,Micah Riley,Riley,0,1,4300,MOST@TXAM,TXAM,MOST,,,,,,WR/Super FLEX
133865-192309,TE,Ty,Ty Stamey,Stamey,1.6333333651224773,6,4300,TXST@TEX,TXST,TEX,,,,,,WR/Super FLEX
133865-243604,RB,Jayreon,Jayreon Campbell,Campbell,,0,4300,NTEX@IND,IND,NTEX,,,,,,RB/Super FLEX
133865-251903,WR,Amari,Amari Sabb,Sabb,,0,4300,ECU@BAMA,BAMA,ECU,,,,,,WR/Super FLEX
133865-241744,RB,Keilan,Keilan Chavies,Chavies,,0,4200,BOIS@ORE,BOIS,ORE,,,,,,RB/Super FLEX
133865-243856,TE,Sean,Sean Ward,Ward,,0,4200,BALL@OSU,BALL,OSU,,,,,,WR/Super FLEX
133865-252063,RB,James,James Lewis,Lewis,,0,4200,BC@CIN,CIN,BC,,,,,,RB/Super FLEX
133865-203042,RB,Josiah,Josiah McLaurin,McLaurin,0.75,2,4200,MAR@PSU,MAR,PSU,,,,,,RB/Super FLEX
133865-225605,TE,Drew,Drew Clemens,Clemens,,0,4200,NTEX@IND,NTEX,IND,,,,,,WR/Super FLEX
133865-166328,WR,Clay,Clay Swinney,Swinney,2,1,4200,CLEM@LSU,CLEM,LSU,,,,,,WR/Super FLEX
133865-135819,WR,Kyler,Kyler Pearson,Pearson,1.149999976158142,8,4200,ECU@BAMA,ECU,BAMA,P,Foot,,,,WR/Super FLEX
133865-246522,TE,Nate,Nate Levicki,Levicki,,0,4200,WMU@MICH,WMU,MICH,,,,,,WR/Super FLEX
133865-224047,TE,Kiotti,Kiotti Armstrong,Armstrong,,0,4200,MOST@TXAM,TXAM,MOST,,,,,,WR/Super FLEX
133865-242490,RB,HD,HD Davis,Davis,,0,4200,BAY@AUB,BAY,AUB,,,,,,RB/Super FLEX
133865-199784,TE,Dillon,Dillon Hipp,Hipp,1.0666666825612385,3,4200,MOST@TXAM,MOST,TXAM,,,,,,WR/Super FLEX
133865-205935,TE,Jay,Jay Lindsey,Lindsey,0.4000000059604645,1,4200,ECU@BAMA,BAMA,ECU,,,,,,WR/Super FLEX
133865-230544,WR,Sherone,Sherone White Jr.,White Jr.,0,1,4200,MAR@PSU,MAR,PSU,,,,,,WR/Super FLEX
133865-183544,RB,Jarvis,Jarvis Green,Green,,0,4200,CLEM@LSU,CLEM,LSU,,,,,,RB/Super FLEX
133865-199961,TE,Cooper,Cooper Alexander,Alexander,1.7999999523162842,4,4200,MAR@PSU,PSU,MAR,Q,Undisclosed,,,,WR/Super FLEX
133865-230726,WR,Keivin,Keivin Boone-Nelson II,Boone-Nelson II,-0.14285714285714285,7,4200,WMU@MICH,WMU,MICH,,,,,,WR/Super FLEX
133865-183676,WR,Bryce,Bryce Dopson,Dopson,,0,4200,BC@CIN,BC,CIN,Q,Undisclosed,,,,WR/Super FLEX
133865-189835,TE,Jackson,Jackson Bowers,Bowers,0,1,4200,ORST@HOU,ORST,HOU,,,,,,WR/Super FLEX
133865-229171,WR,Andre,Andre Feast,Feast,,0,4200,ARKST@MEM,ARKST,MEM,,,,,,WR/Super FLEX
133865-171854,TE,Jake,Jake Taylor,Taylor,1.5,2,4200,TULN@DUKE,DUKE,TULN,,,,,,WR/Super FLEX
133865-249880,RB,Chavel,Chavel Williams,Williams,,0,4100,ARKST@MEM,ARKST,MEM,,,,,,RB/Super FLEX
133865-225354,TE,Emaree,Emaree Winston,Winston,2.8499999046325684,2,4100,TXST@TEX,TEX,TXST,,,,,,WR/Super FLEX
133865-202936,WR,Elijah,Elijah Jones,Jones,1.100000023841858,1,4100,BC@CIN,CIN,BC,,,,,,WR/Super FLEX
133865-176324,RB,Jake,Jake Reichle,Reichle,5.166666666666667,3,4100,ORST@HOU,ORST,HOU,,,,,,RB/Super FLEX
133865-190661,WR,Jackson,Jackson Wade,Wade,0,1,4100,BC@CIN,BC,CIN,,,,,,WR/Super FLEX
133865-231828,TE,Dominic,Dominic DeSarno,DeSarno,0,1,4100,BC@CIN,BC,CIN,,,,,,WR/Super FLEX
133865-201142,TE,Kaden,Kaden Anderson,Anderson,,0,4100,BOIS@ORE,BOIS,ORE,,,,,,WR/Super FLEX
133865-201328,RB,Joseph,Joseph Ebun,Ebun,,0,4100,CLEM@LSU,LSU,CLEM,,,,,,RB/Super FLEX
133865-246396,RB,Eric,Eric Perry,Perry,,0,4100,ARKST@MEM,MEM,ARKST,,,,,,RB/Super FLEX
133865-191114,WR,Reed,Reed Linder,Linder,0,5,4100,ARKST@MEM,ARKST,MEM,,,,,,WR/Super FLEX
133865-203458,WR,Bryce,Bryce Dorsey,Dorsey,1.8250000476837158,4,4100,ARKST@MEM,MEM,ARKST,,,,,,WR/Super FLEX
133865-248594,RB,Meliq,Meliq McGowan,McGowan,,0,4100,ECU@BAMA,ECU,BAMA,Q,Undisclosed,,,,RB/Super FLEX
133865-230314,RB,Zane,Zane Smith,Smith,0.6000000238418579,2,4100,ORST@HOU,HOU,ORST,,,,,,RB/Super FLEX
133865-226225,TE,Nate,Nate Roberts,Roberts,1.6999999682108562,3,4100,BALL@OSU,OSU,BALL,,,,,,WR/Super FLEX
133865-173035,TE,Alex,Alex Scherle,Scherle,,0,4100,BALL@OSU,BALL,OSU,,,,,,WR/Super FLEX
133865-253146,RB,Jaron,Jaron Jackson,Jackson,,0,4100,ECU@BAMA,BAMA,ECU,,,,,,RB/Super FLEX
133865-189941,WR,Rett,Rett Andersen,Andersen,1.2000000476837158,1,4100,TXST@TEX,TEX,TXST,,,,,,WR/Super FLEX
133865-188126,TE,Jake,Jake Simpson,Simpson,0,1,4100,TXST@TEX,TXST,TEX,,,,,,WR/Super FLEX
133865-208657,WR,Dillon,Dillon Lorick,Lorick,1.7000000476837158,1,4100,ECU@BAMA,ECU,BAMA,,,,,,WR/Super FLEX
133865-229159,TE,Rhett,Rhett McGrew,McGrew,,0,4100,MAR@PSU,MAR,PSU,,,,,,WR/Super FLEX
133865-208841,WR,Jackson,Jackson Baird,Baird,,0,4100,BAY@AUB,BAY,AUB,,,,,,WR/Super FLEX
133865-223198,WR,Phillip,Phillip Wright III,Wright III,0.699999988079071,1,4100,CLEM@LSU,LSU,CLEM,,,,,,WR/Super FLEX
133865-223244,RB,Alvin,Alvin Henderson,Henderson,,0,4000,BAY@AUB,AUB,BAY,,,,,,RB/Super FLEX
133865-174098,TE,August,August Johanningsmeier,Johanningsmeier,,0,4000,WMU@MICH,WMU,MICH,,,,,,WR/Super FLEX
133865-245779,RB,Brandon,Brandon Smith,Smith,,0,4000,BOIS@ORE,ORE,BOIS,,,,,,RB/Super FLEX
133865-243730,QB,Brady,Brady Smigiel,Smigiel,,0,4000,WMU@MICH,MICH,WMU,,,,,,QB/Super FLEX
133865-231441,RB,Max,Max Wilson,Wilson,,0,4000,CLEM@LSU,CLEM,LSU,,,,,,RB/Super FLEX
133865-241687,QB,Landen,Landen Clark,Clark,,0,4000,CLEM@LSU,LSU,CLEM,,,,,,QB/Super FLEX
133865-243733,WR,Jaylen,Jaylen Pile,Pile,,0,4000,WMU@MICH,MICH,WMU,,,,,,WR/Super FLEX
133865-229417,WR,Jalyn,Jalyn Abercrombie,Abercrombie,,0,4000,MAR@PSU,MAR,PSU,,,,,,WR/Super FLEX
133865-249902,TE,Dawson,Dawson McFadin,McFadin,,0,4000,ARKST@MEM,ARKST,MEM,,,,,,WR/Super FLEX
133865-245819,WR,Ben,Ben Whitver,Whitver,,0,4000,MAR@PSU,PSU,MAR,,,,,,WR/Super FLEX
133865-245822,TE,Dayton,Dayton Raiola,Raiola,,0,4000,BOIS@ORE,ORE,BOIS,,,,,,WR/Super FLEX
133865-229444,QB,Jay,Jay Beamon,Beamon,,0,4000,TULN@DUKE,TULN,DUKE,,,,,,QB/Super FLEX
133865-241739,TE,Keawe,Keawe Browne,Browne,,0,4000,BOIS@ORE,BOIS,ORE,,,,,,WR/Super FLEX
133865-241736,WR,Kohen,Kohen Brown,Brown,,0,4000,TXST@TEX,TEX,TXST,,,,,,WR/Super FLEX
133865-249943,WR,Brandon,Brandon Goliday,Goliday,,0,4000,ARKST@MEM,ARKST,MEM,,,,,,WR/Super FLEX
133865-245852,TE,Kendre,Kendre Harrison,Harrison,,0,4000,BOIS@ORE,ORE,BOIS,,,,,,WR/Super FLEX
133865-241762,QB,Cash,Cash Herrera,Herrera,,0,4000,BOIS@ORE,BOIS,ORE,,,,,,QB/Super FLEX
133865-245857,WR,Hudson,Hudson Lewis,Lewis,,0,4000,BOIS@ORE,ORE,BOIS,,,,,,WR/Super FLEX
133865-229497,QB,Gavin,Gavin Parkhurst,Parkhurst,,0,4000,TXST@TEX,TXST,TEX,,,,,,QB/Super FLEX
133865-241789,QB,Rhys,Rhys Brush,Brush,,0,4000,BAY@AUB,AUB,BAY,,,,,,QB/Super FLEX
133865-241792,WR,Chris,Chris Stewart,Stewart,,0,4000,TXST@TEX,TEX,TXST,,,,,,WR/Super FLEX
133865-252037,TE,Jack,Jack Wolf,Wolf,,0,4000,CLEM@LSU,CLEM,LSU,,,,,,WR/Super FLEX
133865-174213,WR,Grady,Grady Sherrill,Sherrill,,0,4000,CLEM@LSU,CLEM,LSU,,,,,,WR/Super FLEX
133865-225412,TE,Ka'Maurri,Ka'Maurri Smith,Smith,,0,4000,BC@CIN,CIN,BC,,,,,,WR/Super FLEX
133865-243851,WR,Tayshon,Tayshon Bardo,Bardo,,0,4000,BALL@OSU,BALL,OSU,,,,,,WR/Super FLEX
133865-243850,RB,Char'rese,Char'rese Breveard,Breveard,,0,4000,BALL@OSU,BALL,OSU,,,,,,RB/Super FLEX
133865-225422,QB,Edward,Edward Griffin,Griffin,,0,4000,BAY@AUB,BAY,AUB,,,,,,QB/Super FLEX
133865-241815,QB,Jackson,Jackson Taylor,Taylor,,0,4000,BOIS@ORE,BOIS,ORE,,,,,,QB/Super FLEX
133865-243861,TE,Lucas,Lucas Andresen,Andresen,,0,4000,BALL@OSU,BALL,OSU,,,,,,WR/Super FLEX
133865-241819,RB,Jett,Jett Walker,Walker,,0,4000,TXST@TEX,TEX,TXST,,,,,,RB/Super FLEX
133865-229528,TE,Andrew,Andrew Staten,Staten,,0,4000,ARKST@MEM,ARKST,MEM,,,,,,WR/Super FLEX
133865-243875,TE,Zach,Zach Becker,Becker,,0,4000,BALL@OSU,BALL,OSU,,,,,,WR/Super FLEX
133865-243874,WR,Ace,Ace Cooper,Cooper,,0,4000,BALL@OSU,BALL,OSU,,,,,,WR/Super FLEX
133865-241824,WR,Rasean,Rasean Jones,Jones,,0,4000,BOIS@ORE,BOIS,ORE,,,,,,WR/Super FLEX
133865-243872,TE,AJ,AJ Seymour,Seymour,,0,4000,BALL@OSU,BALL,OSU,,,,,,WR/Super FLEX
133865-231591,QB,Luke,Luke Dunham,Dunham,,0,4000,TXST@TEX,TEX,TXST,,,,,,QB/Super FLEX
133865-241829,TE,JC,JC Anderson,Anderson,,0,4000,CLEM@LSU,LSU,CLEM,,,,,,WR/Super FLEX
133865-209067,RB,Stanley,Stanley Jackson Jr.,Jackson Jr.,,0,4000,BALL@OSU,OSU,BALL,,,,,,RB/Super FLEX
133865-225451,WR,Ashton,Ashton Jones,Jones,,0,4000,BAY@AUB,BAY,AUB,,,,,,WR/Super FLEX
133865-252074,WR,Nolon,Nolon Buckels,Buckels,,0,4000,CLEM@LSU,LSU,CLEM,,,,,,WR/Super FLEX
133865-252073,QB,Cayden,Cayden Jones,Jones,,0,4000,CLEM@LSU,LSU,CLEM,,,,,,QB/Super FLEX
133865-252078,QB,JJ,JJ Miller,Miller,,0,4000,BC@CIN,CIN,BC,,,,,,QB/Super FLEX
133865-241837,WR,Terrious,Terrious Favors,Favors,,0,4000,BOIS@ORE,BOIS,ORE,,,,,,WR/Super FLEX
133865-243884,RB,Anthony,Anthony McMullen,McMullen,,0,4000,BALL@OSU,BALL,OSU,,,,,,RB/Super FLEX
133865-174258,TE,Peyton,Peyton Fox,Fox,,0,4000,ECU@BAMA,BAMA,ECU,,,,,,WR/Super FLEX
133865-225458,WR,Taz,Taz Williams Jr.,Williams Jr.,1.600000023841858,1,4000,BAY@AUB,BAY,AUB,O,Collarbone,,,,WR/Super FLEX
133865-245938,WR,Jaylen,Jaylen Brown-Wallace,Brown-Wallace,,0,4000,CLEM@LSU,CLEM,LSU,,,,,,WR/Super FLEX
133865-231611,WR,Kris,Kris Willis Jr.,Willis Jr.,,0,4000,TXST@TEX,TXST,TEX,,,,,,WR/Super FLEX
133865-241849,WR,AJ,AJ Logan,Logan,,0,4000,BOIS@ORE,BOIS,ORE,,,,,,WR/Super FLEX
133865-200893,WR,Shaun,Shaun Nicholas,Nicholas,,0,4000,TULN@DUKE,TULN,DUKE,,,,,,WR/Super FLEX
133865-231612,WR,Jeffrey,Jeffrey Strozier Jr.,Strozier Jr.,,0,4000,ORST@HOU,HOU,ORST,,,,,,WR/Super FLEX
133865-241852,TE,Ryan,Ryan Brekke,Brekke,,0,4000,BOIS@ORE,BOIS,ORE,,,,,,WR/Super FLEX
133865-202951,TE,Lyviel,Lyviel Waters,Waters,,0,4000,BC@CIN,CIN,BC,,,,,,WR/Super FLEX
133865-188612,TE,Brennan,Brennan Wooten,Wooten,,0,4000,WMU@MICH,WMU,MICH,,,,,,WR/Super FLEX
133865-184522,WR,Micah,Micah Gifford,Gifford,,0,4000,BAY@AUB,BAY,AUB,,,,,,WR/Super FLEX
133865-241864,WR,Brayden,Brayden Allen,Allen,,0,4000,CLEM@LSU,LSU,CLEM,,,,,,WR/Super FLEX
133865-229585,WR,Scrap,Scrap Richardson,Richardson,,0,4000,BAY@AUB,AUB,BAY,,,,,,WR/Super FLEX
133865-252131,QB,Stone,Stone Walker,Walker,,0,4000,TXST@TEX,TXST,TEX,,,,,,QB/Super FLEX
133865-225509,TE,Kellen,Kellen Davis,Davis,,0,4000,BC@CIN,CIN,BC,,,,,,WR/Super FLEX
133865-229616,QB,Khalel,Khalel Wright,Wright,,0,4000,BALL@OSU,BALL,OSU,,,,,,QB/Super FLEX
133865-246011,RB,Gary,Gary Stacy,Stacy,,0,4000,WMU@MICH,MICH,WMU,,,,,,RB/Super FLEX
133865-252153,TE,Marshall,Marshall Smith Jr.,Smith Jr.,,0,4000,ARKST@MEM,MEM,ARKST,,,,,,WR/Super FLEX
133865-241919,TE,KK,KK Johnson,Johnson,,0,4000,MOST@TXAM,TXAM,MOST,,,,,,WR/Super FLEX
133865-252163,WR,Jeremyah,Jeremyah Lane,Lane,,0,4000,BOIS@ORE,BOIS,ORE,,,,,,WR/Super FLEX
133865-252161,WR,Jaylin,Jaylin Taylor,Taylor,,0,4000,ARKST@MEM,MEM,ARKST,,,,,,WR/Super FLEX
133865-229642,WR,Andrew,Andrew Jones,Jones,,0,4000,ARKST@MEM,ARKST,MEM,,,,,,WR/Super FLEX
133865-241929,TE,Charlie,Charlie Jilek,Jilek,,0,4000,TXST@TEX,TEX,TXST,,,,,,WR/Super FLEX
133865-241951,WR,Mike,Mike Brown,Brown,,0,4000,MOST@TXAM,TXAM,MOST,,,,,,WR/Super FLEX
133865-241950,WR,Jayden,Jayden Warren,Warren,,0,4000,MOST@TXAM,TXAM,MOST,,,,,,WR/Super FLEX
