player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
DJ Vonnahme,189695,TE,IOWA,2,1,0,0,0.0,0,0,2,1,0,0,3,0.0,0,0,192,0,0,67.4,59.1,0.0,,71.6,61.4,57.3,62.4,2,1,67,6,40,25,0,0,12,7,0,2,3,3.0,2.0,1.68,1
Brevin Doll,189679,HB,IOWA,1,1,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,192,0,0,62.5,59.0,66.2,,,60.0,59.7,,-3,0,0,0,1,1,0,0,0,1,0,-3,0,0.0,-3.0,0.0,1
CJ Carr,184093,QB,NOTRE DAME,2,1,0,0,0.0,0,0,2,0,0,0,1,0.0,0,0,258,1,0,70.2,91.2,78.5,91.0,,,60.0,60.0,2,0,0,0,0,48,0,0,0,1,0,2,1,1.0,2.0,,0
Tyreek Robinson,189539,WR,PITTSBURGH,1,1,0,0,0.0,0,0,2,0,0,0,2,0.0,0,0,268,0,1,67.1,53.8,69.8,,,54.9,59.4,60.1,2,0,0,0,5,4,0,0,0,1,0,2,2,2.0,2.0,0.0,0
Landon Duckworth,216198,QB,S CAROLINA,1,1,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,289,0,0,62.5,60.0,63.6,,,,60.0,,-3,0,0,0,0,1,0,0,0,1,0,-3,0,0.0,-3.0,,0
Umari Hatcher,144048,WR,SYRACUSE,2,1,0,0,0.0,0,1,11,1,2,0,6,80.0,1,1,304,0,0,69.7,80.7,82.1,,,81.1,63.2,47.0,11,1,224,14,78,47,0,0,21,15,0,11,6,6.0,11.0,2.87,0
Coen Logan,216230,WR,TEMPLE,1,1,0,0,0.0,0,0,7,0,0,0,2,0.0,0,0,306,0,1,62.5,66.4,71.0,,,59.4,63.5,60.4,7,0,0,0,1,8,0,0,0,1,0,7,2,2.0,7.0,0.0,0
Chris Durr Jr.,184950,WR,MARYLAND,2,1,0,1,100.0,30,0,30,0,8,0,0,0.0,1,1,215,0,0,70.1,83.1,79.1,,,79.0,63.2,88.0,30,0,147,16,64,25,0,0,20,17,0,30,0,0.0,30.0,2.3,0
Nik Henry,199475,WR,UTEP,2,1,0,0,0.0,0,0,10,0,0,0,3,0.0,1,1,330,0,0,68.3,58.2,77.0,,,54.7,62.7,61.7,10,0,0,0,12,15,0,0,0,1,0,10,3,3.0,10.0,0.0,0
Steele Pizzella,199501,QB,WAKE,2,1,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,339,1,0,65.2,61.3,72.7,63.2,,57.1,60.0,60.0,-2,0,0,0,2,7,0,0,0,1,0,-2,0,0.0,-2.0,0.0,0
Braeden Wisloski,170213,WR,JAMES MAD,2,1,1,0,0.0,0,0,3,0,0,1,3,75.0,0,0,197,0,1,69.7,65.8,76.2,,,66.8,57.9,62.1,3,0,26,3,16,17,0,0,4,4,0,3,3,3.0,3.0,1.63,0
Nolan Ray,170203,HB,BOSTON COL,1,1,0,0,0.0,0,0,1,0,0,0,1,0.0,0,0,121,0,1,64.3,60.7,65.2,,,65.8,59.6,,1,0,4,1,1,1,0,0,1,2,0,1,1,1.0,1.0,4.0,0
Jimmy Calloway,124274,WR,TULSA,2,1,0,0,0.0,0,0,2,2,3,0,1,37.5,0,0,320,0,1,67.8,55.1,80.2,,61.9,55.0,57.9,60.5,2,0,85,7,53,41,0,0,15,8,0,2,1,1.0,2.0,1.6,0
Emory Williams,170099,QB,E CAROLINA,1,1,0,0,0.0,0,0,1,0,0,0,2,0.0,0,0,156,1,1,13.0,52.1,69.5,67.9,,,54.2,60.0,1,0,0,0,0,4,0,0,0,1,0,1,2,2.0,1.0,,0
Luke Kromenhoek,183305,QB,USF,1,1,0,0,0.0,0,0,3,0,0,0,4,0.0,0,1,327,0,1,62.5,68.9,63.6,,,,63.3,,3,0,0,0,0,1,0,0,0,1,0,3,4,4.0,3.0,,0
Husan Longstreet,199411,QB,LSU,1,1,0,0,0.0,0,0,3,0,0,0,0,0.0,0,0,211,0,0,63.7,82.6,69.1,88.6,,,57.8,60.0,3,0,0,0,0,6,0,0,0,1,0,3,0,0.0,3.0,,1
Kwinten Ives,170228,HB,NEBRASKA,2,1,0,0,0.0,0,0,-2,0,0,0,1,0.0,0,0,238,0,1,66.9,63.1,70.4,,,79.4,57.1,,-2,0,25,2,9,2,0,0,2,3,0,-2,1,1.0,-2.0,2.78,0
Jordan Allen,199699,WR,GA TECH,2,1,0,0,,0,0,0,1,1,0,0,0.0,0,0,176,1,0,25.7,63.2,79.5,,,66.0,42.5,76.3,0,0,139,12,68,40,0,0,16,13,0,0,0,0.0,0.0,2.04,0
Kamran Williams,199405,HB,UNLV,1,1,0,0,0.0,0,0,2,0,0,0,2,0.0,0,0,325,0,0,62.5,59.2,66.9,,70.0,60.0,59.6,,2,0,0,0,1,1,0,0,0,1,0,2,2,2.0,2.0,0.0,1
Isaiah Myers,133796,WR,MO STATE,2,1,4,1,100.0,24,0,24,0,1,4,19,1583.3,1,1,230,0,1,67.0,76.3,81.6,,,73.0,69.2,61.6,24,0,155,5,34,46,0,0,8,6,1,24,19,19.0,24.0,4.56,0
Donovan Delaney Jr.,170309,HB,KENT STATE,2,1,0,0,,0,0,0,0,0,0,1,0.0,0,0,201,0,0,64.3,59.3,69.2,,,59.5,59.7,60.0,0,0,4,1,6,2,0,0,1,2,0,0,1,1.0,0.0,0.67,1
Chris Hunter III,166993,WR,ARIZONA,2,1,0,0,0.0,0,0,3,0,0,0,1,0.0,0,1,109,0,1,65.3,53.0,81.4,,,55.2,57.5,45.6,3,0,23,2,53,30,0,0,8,3,0,3,1,1.0,3.0,0.43,0
JP Coulter,199731,WR,LA MONROE,2,1,1,0,0.0,0,0,5,1,0,1,6,200.0,0,0,209,0,0,65.3,49.6,78.8,,,46.6,63.1,58.7,5,0,11,2,37,35,0,0,6,3,0,5,6,6.0,5.0,0.3,1
TaRon Francis,199751,WR,W VIRGINIA,2,1,0,0,0.0,0,0,3,0,0,0,3,0.0,0,0,343,0,1,62.5,54.7,77.4,,,55.1,57.9,62.9,3,0,0,0,9,28,0,0,1,1,0,3,3,3.0,3.0,0.0,0
Phillip Wright III,199753,WR,LSU,2,1,1,0,0.0,0,0,4,1,1,1,1,50.0,0,0,211,0,1,66.9,72.5,75.7,,,69.8,63.4,60.9,4,0,70,3,16,12,0,0,6,4,0,4,1,1.0,4.0,4.38,0
Censere Lee,166543,WR,PITTSBURGH,2,1,0,0,,0,0,0,0,2,0,0,0.0,0,0,268,1,0,66.7,67.1,79.5,,,68.3,59.6,57.8,0,0,104,7,55,36,0,0,9,8,0,0,0,0.0,0.0,1.89,1
Cam'ron Lacy,170486,WR,MIDDLE TN,2,1,2,0,0.0,0,0,9,1,13,2,14,1166.7,0,1,224,0,0,74.2,86.1,79.9,,,85.2,68.7,45.7,9,0,187,17,62,16,0,0,23,18,0,9,14,14.0,9.0,3.02,0
Jmariyae Robinson,164812,WR,MO STATE,2,1,0,0,0.0,0,0,0,0,2,0,,22.2,0,0,230,0,0,74.3,62.6,79.0,,,62.1,,61.8,4,0,54,9,38,31,4,1,12,9,0,4,0,0.0,4.0,1.42,0
Johntay Cook II,131255,WR,OLE MISS,2,1,0,0,0.0,0,0,-3,0,0,0,2,0.0,0,0,226,0,0,65.3,57.1,77.2,,,57.1,59.4,60.9,-3,0,12,2,27,25,0,0,3,3,0,-3,2,2.0,-3.0,0.44,0
Conor Booth,199798,HB,NEBRASKA,1,1,0,0,0.0,0,0,9,0,0,0,6,0.0,0,0,238,0,0,62.5,65.1,66.5,,,57.0,63.5,,9,0,0,0,2,1,0,0,0,1,0,9,6,6.0,9.0,0.0,1
Bryce Burgess,216327,HB,TROY,1,1,0,0,0.0,0,0,4,0,0,0,3,0.0,0,0,318,0,1,62.5,57.9,68.7,,70.3,60.0,58.7,60.0,4,0,0,0,1,2,0,0,0,1,0,4,3,3.0,4.0,0.0,0
Adam Damante,170711,QB,NEW MEX ST,1,1,0,0,0.0,0,0,6,0,0,0,2,0.0,0,1,242,0,0,64.8,92.2,69.5,91.9,,,63.4,60.0,6,0,0,0,0,5,0,0,0,1,0,6,2,2.0,6.0,,1
Adam Schobel,199265,QB,TCU,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,305,0,0,63.7,52.1,70.1,50.4,,,60.0,60.0,-1,0,0,0,0,9,0,0,0,1,0,-1,0,0.0,-1.0,,0
JoJo Bermudez,164134,WR,TEMPLE,2,1,2,1,100.0,15,0,15,1,0,2,15,600.0,1,1,306,0,1,72.4,63.3,78.6,,,59.4,69.4,59.5,15,0,46,4,36,30,0,0,5,5,0,15,15,15.0,15.0,1.28,0
Max Mosey,163921,TE,RICE,2,1,0,1,100.0,24,0,24,1,0,0,7,0.0,1,1,275,0,1,70.0,54.2,76.9,,,42.9,63.5,64.9,24,0,0,0,5,20,0,0,1,1,0,24,7,7.0,24.0,0.0,0
Jack Capaldi,163883,QB,MARYLAND,1,1,0,0,0.0,0,0,-4,0,0,0,0,0.0,0,0,215,0,0,64.4,70.4,69.5,75.4,,,58.2,60.0,-4,0,0,0,0,6,0,0,0,1,0,-4,0,0.0,-4.0,,1
Dexter Williams II,129457,QB,TULSA,1,1,1,0,0.0,0,0,0,0,0,0,,100.0,0,1,320,0,0,62.7,56.2,68.1,49.4,,55.9,63.7,60.0,7,0,0,0,1,1,7,1,1,0,0,7,2,2.0,7.0,0.0,0
Ethan Vasko,163817,QB,LIBERTY,1,1,0,0,0.0,0,0,2,0,0,0,2,0.0,0,0,206,0,0,62.5,54.9,63.6,,,,57.7,,2,0,0,0,0,1,0,0,0,1,0,2,2,2.0,2.0,,1
Davion Kerr,199228,HB,SYRACUSE,1,1,0,0,0.0,0,0,1,0,0,0,1,0.0,0,0,304,0,0,66.5,56.2,67.5,,,58.5,58.2,60.0,1,0,0,0,2,2,0,0,0,1,0,1,1,1.0,1.0,0.0,1
Malachi Coleman,199225,HB,SYRACUSE,1,1,0,0,0.0,0,0,2,0,0,0,3,0.0,0,0,304,0,0,62.5,59.3,67.5,,69.8,60.0,59.8,60.0,2,0,0,0,1,2,0,0,0,1,0,2,3,3.0,2.0,0.0,1
Ellijah Washington,199885,WR,SACRAMENTO,1,1,0,0,0.0,0,0,-7,0,0,0,0,0.0,0,0,279,0,1,62.5,54.7,65.6,,,,58.0,60.0,-7,0,0,0,0,2,0,0,0,1,0,-7,0,0.0,-7.0,,0
Drew Dickey,163710,QB,ARK STATE,1,1,0,0,0.0,0,0,4,0,0,0,3,0.0,0,1,113,0,1,62.5,68.8,68.6,,,,62.8,60.0,4,0,0,0,0,6,0,0,0,1,1,4,3,3.0,4.0,,0
Koby Howard,199913,WR,PENN STATE,2,1,1,0,0.0,0,0,4,0,4,1,3,150.0,0,0,266,0,1,68.5,90.4,78.0,,,90.1,59.5,70.3,4,0,229,9,42,27,0,0,11,10,0,4,3,3.0,4.0,5.45,0
Jojo Stone,183321,WR,FIU,2,1,0,0,0.0,0,0,7,0,2,0,0,0.0,0,0,166,0,0,68.8,74.9,78.3,55.3,,78.5,57.5,48.5,7,0,141,9,38,19,0,0,9,10,0,7,0,0.0,7.0,3.71,0
Brian Rowe Jr.,199945,WR,UCLA,2,1,0,1,100.0,20,0,20,1,0,0,0,0.0,1,1,324,0,0,68.2,66.8,79.5,,,65.3,63.2,62.9,20,0,91,8,38,41,0,0,11,9,0,20,0,0.0,20.0,2.39,0
Robert Jones III,189459,HB,NAVY,2,1,1,0,0.0,0,0,4,0,0,1,2,200.0,0,0,237,0,0,62.5,63.2,75.7,,,57.0,63.5,56.8,4,0,0,0,4,28,0,0,1,1,0,4,2,2.0,4.0,0.0,0
George MacIntyre,199971,QB,TENNESSEE,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,307,0,0,65.9,76.3,71.8,76.0,,,60.0,60.0,0,0,0,0,0,9,0,0,0,1,0,0,0,0.0,0.0,,0
Davin Wydner,163672,QB,LOUISVILLE,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,210,1,0,12.5,40.0,70.4,41.3,,,57.3,60.0,4,0,0,0,0,6,4,1,0,0,0,4,1,1.0,4.0,,0
Demetres Samuel Jr.,199223,CB,SYRACUSE,1,1,0,0,0.0,0,0,2,0,0,0,1,0.0,0,0,304,0,1,76.5,58.3,63.4,,,,59.6,,2,0,0,0,0,1,0,0,0,1,0,2,1,1.0,2.0,,0
Brady Hart,199994,QB,TEXAS A&M,1,1,0,0,0.0,0,0,4,0,0,0,3,0.0,0,0,312,0,1,66.2,50.8,71.8,50.0,,,59.8,60.0,4,0,0,0,0,9,0,0,0,1,0,4,3,3.0,4.0,,0
Carson Conklin,170765,QB,SACRAMENTO,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,279,1,0,26.5,66.5,76.8,65.7,,,60.0,60.0,-1,1,0,0,0,16,0,0,0,1,0,-1,0,0.0,-1.0,,0
David Clerk,170967,WR,ARMY,1,1,0,0,0.0,0,0,12,0,0,0,0,0.0,1,1,114,0,0,62.5,65.6,71.2,,,56.2,60.0,71.8,12,0,0,0,2,7,0,0,1,1,0,12,0,0.0,12.0,0.0,0
Kanye Udoh,171024,HB,LIBERTY,1,1,1,0,0.0,0,0,3,0,0,1,2,200.0,0,0,206,0,0,62.5,58.9,65.2,,,60.0,59.6,,3,0,0,0,1,1,0,0,0,1,0,3,2,2.0,3.0,0.0,1
Justin Cook,199077,HB,PITTSBURGH,2,1,0,1,100.0,50,0,50,0,0,0,0,0.0,1,1,268,0,0,64.3,65.9,73.0,,,55.9,68.5,59.6,50,0,7,1,15,3,0,0,1,2,1,50,0,0.0,50.0,0.47,1
KJ Daniels,188771,WR,UAB,1,1,1,1,100.0,35,0,35,0,0,1,1,100.0,1,1,321,0,0,62.5,76.8,71.1,,,58.8,69.4,60.5,35,0,0,0,2,6,0,0,0,1,0,35,1,1.0,35.0,0.0,0
Jeremy Hecklinski,183388,QB,IOWA,1,1,0,1,100.0,16,0,16,0,0,0,3,0.0,1,1,192,0,0,67.5,36.5,74.2,31.7,,,63.3,60.0,16,0,0,0,0,14,0,0,0,1,0,16,3,3.0,16.0,,1
Talyn Shettron,128693,WR,LA TECH,2,1,0,1,100.0,37,0,37,0,0,0,0,0.0,1,1,208,0,1,66.5,67.5,80.6,,,62.2,67.4,57.3,37,0,41,4,27,23,0,0,4,5,1,37,0,0.0,37.0,1.52,0
Tory Blaylock,199034,HB,OKLAHOMA,1,1,0,0,0.0,0,0,3,0,0,0,3,0.0,0,0,261,0,1,62.5,53.1,69.1,,,57.1,59.6,60.0,3,0,0,0,3,2,0,0,0,1,0,3,3,3.0,3.0,0.0,0
Eric Richardson,200047,WR,WYOMING,2,1,0,0,0.0,0,0,4,0,0,0,2,0.0,0,0,351,0,1,67.6,54.1,79.5,,,52.0,59.6,66.3,4,0,22,3,43,36,0,0,6,4,0,4,2,2.0,4.0,0.51,0
Chrishon McCray,163139,WR,MICH STATE,2,1,0,0,0.0,0,0,4,0,3,0,0,0.0,0,0,223,1,0,28.3,63.6,79.4,,,64.0,57.5,61.8,4,0,79,10,56,46,0,0,11,11,0,4,0,0.0,4.0,1.41,0
Chris Bruce,128657,TE,RICE,2,1,0,0,0.0,0,0,1,0,0,0,3,0.0,0,0,275,0,1,64.3,69.0,75.4,,,81.5,59.5,57.9,1,0,19,1,2,13,0,0,1,2,0,1,3,3.0,1.0,9.5,0
Jacory Barney Jr.,183547,WR,NEBRASKA,2,1,0,0,0.0,0,0,8,0,5,0,1,35.7,0,0,238,0,0,76.2,75.6,0.0,,,76.6,63.4,65.0,8,2,175,13,59,46,0,0,16,14,0,8,1,1.0,8.0,2.97,0
Edward Griffin,200107,QB,BAYLOR,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,118,0,0,64.9,63.8,73.1,66.7,,,57.3,60.0,2,0,0,0,0,15,2,1,0,0,0,2,2,2.0,2.0,,0
Tucker McDonald,171056,QB,UCONN,1,1,1,0,0.0,0,0,4,0,0,1,7,700.0,0,0,146,0,0,65.9,71.5,71.8,65.4,,,63.2,60.0,4,0,0,0,0,10,0,0,0,1,0,4,7,7.0,4.0,,0
Tramell Jones Jr.,200122,QB,FLORIDA,2,1,0,0,0.0,0,0,4,0,0,0,4,0.0,0,0,163,0,1,67.6,71.4,75.2,72.3,,,59.4,60.2,4,0,0,0,0,23,0,0,0,1,0,4,4,4.0,4.0,,0
Vernell Brown III,200125,WR,FLORIDA,2,1,1,0,0.0,0,0,14,0,7,1,3,240.0,1,1,163,0,1,73.5,84.2,78.4,,,82.2,63.2,70.0,14,0,160,9,36,27,0,0,10,10,0,14,3,3.0,14.0,4.44,0
