player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Clay Patterson,106446,DI,STANFORD,12,5,0,,0,1,300,1,0,58.5,82.8,62.3,83.1,76.1,59.3,7,16,0,0,,15.4,4,0,1,0.0,0,5,0,4,0,0,421,417,55,228,28,106,0,4,264,157,0,17,17,1,0,28,0,0,0,
Marques White,108130,ED,UMASS,12,9,1,50.0,0,2,216,0,0,65.3,90.2,90.1,92.3,76.0,70.7,9,15,0,0,10.0,13.3,6,1,0,64.6,1,6,0,23,0,30,470,444,0,1,440,3,2,26,174,266,1,24,30,6,2,30,0,10,4,10.0
Tra Thomas,116043,ED,NC STATE,12,11,0,50.0,0,1,248,0,0,50.6,59.6,54.7,65.9,57.7,73.0,2,7,0,0,4.0,8.7,2,0,1,95.8,1,3,0,19,0,32,322,292,0,0,292,0,0,30,148,142,11,9,10,2,2,12,1,4,0,4.0
Elijah Culp,121345,CB,JAMES MAD,12,5,0,44.4,0,0,197,0,0,77.3,76.1,0.0,64.9,75.9,42.7,0,2,0,1,44.0,20.5,9,5,5,62.9,20,0,0,60,583,391,694,10,0,0,10,0,4,684,11,292,35,14,30,1,45,2,2,197,85,9.9
Sam Howard,121351,LB,TULANE,10,11,0,78.9,0,1,319,0,0,64.0,70.6,46.2,64.5,75.8,64.9,1,15,0,0,53.0,15.7,8,0,1,124.3,15,3,0,426,0,232,509,20,0,0,19,1,5,489,57,220,57,20,32,4,19,19,1,183,157,12.2
Caullin Lacy,121426,WR,LOUISVILLE,2,0,0,,0,0,210,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,
Tyrese Hopkins,121461,LB,LA MONROE,11,2,0,80.0,0,0,209,0,0,55.9,52.5,0.5,48.4,56.7,60.9,0,2,0,0,19.0,15.4,2,0,1,95.8,4,0,0,129,0,54,159,27,0,0,27,0,0,132,8,97,3,6,9,0,5,2,0,35,22,8.8
Kenneth Harris,121523,CB,OKLA STATE,12,4,0,66.7,0,0,262,0,0,46.3,45.6,87.6,67.2,38.8,29.2,1,2,0,0,47.0,31.3,15,8,1,121.3,38,1,0,148,1,324,669,13,0,0,13,0,62,656,19,326,445,10,29,0,57,4,4,551,310,14.5
Corbet Mims,121534,ED,JVILLE ST,9,1,1,,0,0,196,0,0,,65.1,78.2,64.6,62.5,75.9,0,3,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,0,77,76,0,12,31,33,0,1,43,34,0,3,3,0,0,3,0,0,0,
Channing Canada,121668,CB,TCU,12,4,0,66.7,0,0,305,0,0,59.1,61.7,85.4,53.1,73.4,64.1,0,1,0,0,57.0,12.5,5,2,3,105.6,22,0,0,20,580,335,608,3,0,0,3,0,4,605,2,271,0,7,31,0,33,1,1,300,82,13.6
Isaiah Cash,121669,CB,VA TECH,12,11,0,58.1,1,0,337,0,0,60.1,59.3,87.3,66.0,51.9,81.1,2,2,0,1,44.0,7.1,3,1,4,69.2,25,0,0,79,0,264,481,9,0,0,9,0,2,472,11,206,391,11,28,1,43,4,0,293,124,11.7
Immanuel Bush,121724,DI,JAMES MAD,13,5,1,,0,0,197,0,0,69.5,72.8,83.6,60.9,73.5,46.2,0,6,0,0,,17.9,5,0,0,0.0,0,2,0,3,0,1,310,306,89,216,0,1,0,4,134,175,0,16,18,4,0,8,0,0,0,
Jayshaun Coffman,121726,DI,LOUISVILLE,3,0,0,,0,0,210,0,0,,69.8,72.9,65.8,67.0,74.8,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,22,22,0,13,0,9,0,0,11,11,0,3,3,0,0,2,0,0,0,
JoJo Evans Jr.,121728,S,LOUISVILLE,11,14,1,53.3,0,0,210,0,0,69.2,67.4,51.4,65.0,62.9,76.7,2,5,0,1,38.0,11.5,7,3,1,79.6,16,0,0,162,4,344,623,42,0,0,42,0,323,581,28,251,92,14,40,1,30,7,2,178,82,11.1
Kerion Martin,121739,LB,MARSHALL,12,12,0,71.4,0,0,214,0,0,64.2,69.3,86.0,57.9,74.9,69.5,4,7,0,0,16.0,14.0,8,1,0,94.9,10,2,0,278,0,159,438,121,0,0,121,0,0,317,83,196,39,24,37,6,14,13,0,112,60,11.2
Zane Porter,121745,LB,MARSHALL,2,1,0,0.0,0,0,214,0,0,49.1,60.6,72.2,,72.7,75.6,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,7,0,3,9,2,0,0,2,0,0,7,0,6,0,1,1,0,1,0,0,0,0,
Daytione Smith,121749,S,MARSHALL,12,13,0,50.0,0,0,214,1,0,74.5,71.0,86.0,55.9,62.0,76.3,0,0,0,3,22.0,10.0,6,5,2,22.9,15,0,0,270,0,362,641,2,0,0,2,0,253,639,3,276,116,13,41,1,30,0,0,135,60,9.0
An'Darius Coffey,121757,S,PURDUE,9,0,0,66.7,0,0,273,0,0,59.8,54.8,0.0,58.0,48.7,51.5,0,0,0,0,21.0,25.0,4,0,1,83.0,8,0,0,40,0,78,134,3,0,0,3,0,38,131,4,52,52,4,12,1,12,0,0,73,44,9.1
Devonte Golden-Nelson,121780,CB,W VIRGINIA,2,0,0,0.0,0,0,343,0,0,52.9,53.4,69.8,,60.5,74.2,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,1,6,3,8,0,0,0,0,0,0,8,0,5,1,0,1,0,1,0,0,0,0,
Jacob Busic,121837,ED,UCLA,12,2,0,,0,0,324,0,0,64.3,58.0,86.6,56.3,56.8,58.0,0,5,0,0,,15.8,3,0,0,0.0,0,1,0,8,0,13,388,379,0,12,275,92,0,9,164,211,1,11,14,3,0,6,0,0,0,
Ajani Cuevas-Gillis,121841,S,MARSHALL,2,0,0,0.0,0,0,214,0,0,77.5,82.0,75.3,60.0,73.5,76.4,0,0,0,0,,0.0,0,1,0,39.6,0,0,0,5,0,6,17,8,0,0,8,0,1,9,1,10,3,2,2,1,1,0,0,0,0,
Jori Benson,122053,DI,W MICHIGAN,2,1,0,,0,0,347,1,0,,66.1,73.4,65.4,62.3,66.5,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,14,14,2,12,0,0,0,0,7,7,0,0,0,0,0,1,0,0,0,
Rodney Johnson,122103,CB,LOUISVILLE,7,1,0,40.0,0,0,210,0,0,61.2,61.6,76.4,58.7,63.8,28.1,0,1,0,0,3.0,50.0,1,1,0,87.5,2,0,0,6,64,43,72,0,0,0,0,0,0,72,1,28,1,0,0,0,5,1,1,6,6,3.0
DeMonte Capehart,122144,DI,CLEMSON,12,5,2,,0,0,140,0,0,60.0,71.2,83.5,61.9,74.5,53.4,3,7,0,0,,16.0,4,0,0,0.0,0,1,0,0,0,0,347,347,57,282,0,8,0,0,204,143,0,14,16,2,0,11,0,0,0,
Fred Davis II,122146,CB,NWESTERN,11,9,0,68.4,1,0,256,1,0,64.9,65.1,2.1,66.7,69.9,74.0,0,1,0,0,34.0,8.6,3,4,3,118.2,26,0,0,25,507,278,537,1,0,0,1,0,1,536,1,258,2,5,23,1,38,1,3,299,70,11.5
Malcolm Greene,122148,CB,UMASS,11,6,0,66.7,0,0,216,0,0,51.7,52.8,85.0,69.8,52.9,51.2,0,1,0,0,51.0,19.0,8,2,4,143.3,22,0,0,99,445,267,643,2,0,0,2,0,10,641,3,373,87,8,28,0,33,1,5,365,94,16.6
Tyler Venables,122163,S,CLEMSON,4,0,0,50.0,0,0,140,0,0,61.4,60.8,78.0,60.0,58.1,51.0,0,0,0,0,12.0,25.0,1,0,0,63.5,2,0,0,6,1,35,49,1,0,0,1,0,29,48,1,13,12,1,3,0,4,0,0,19,8,9.5
E.J. Williams Jr.,122164,WR,INDIANA,1,0,0,,0,0,190,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Tre Williams,122165,DI,MICHIGAN,12,3,1,,0,0,222,0,0,60.0,70.9,56.3,62.7,74.5,62.9,2,6,0,0,,10.5,2,0,1,0.0,0,0,0,1,0,0,301,300,99,201,0,0,0,1,161,140,0,13,14,4,0,8,0,0,0,
Isaiah Dunson,122209,CB,GA STATE,3,0,0,100.0,0,0,175,0,0,53.5,55.1,74.2,,62.5,76.6,0,0,0,0,13.0,0.0,0,0,0,102.8,3,0,0,1,27,10,28,0,0,0,0,0,0,28,0,18,0,0,2,0,3,0,0,26,6,8.7
Jamar Rucks,122252,ED,KENNESAW,11,5,0,,0,0,200,0,0,67.1,59.7,20.8,60.0,58.5,72.4,1,1,0,0,,10.0,1,0,1,0.0,0,0,0,0,0,11,108,100,0,0,100,0,0,8,45,52,8,2,4,1,0,2,0,0,0,
Tony Anyanwu,122261,ED,RICE,12,10,1,71.4,2,1,275,1,0,54.6,84.3,56.4,84.4,85.3,63.5,8,32,0,0,56.0,16.0,8,0,2,153.3,5,5,0,34,0,51,599,519,0,8,473,38,0,80,289,259,46,26,32,1,7,45,1,100,55,20.0
Mike Harris,122269,S,S ALABAMA,12,8,0,81.8,0,1,288,0,0,60.2,56.2,83.4,74.9,43.7,29.7,0,1,0,0,36.0,28.9,11,0,0,112.3,18,0,0,93,1,157,314,4,0,0,4,0,31,310,3,154,185,3,19,1,22,1,1,161,118,8.9
A.J. McCarty,122274,CB,TEXAS TECH,12,4,0,61.1,0,0,315,0,0,69.9,71.3,82.2,57.0,75.8,42.5,1,4,0,0,38.0,23.8,5,1,0,76.6,11,0,0,62,1,124,229,10,0,0,10,0,4,219,13,92,151,8,12,2,18,5,0,102,83,9.3
Devin Neal,122278,S,VIRGINIA,12,23,0,57.1,0,0,335,0,0,78.6,83.9,86.9,82.5,82.6,87.2,0,5,0,0,32.0,6.4,5,4,0,107.9,12,1,0,164,3,217,461,23,0,0,23,0,214,438,9,235,57,19,50,1,21,6,3,94,20,7.8
Shane Bruce,122323,LB,COAST CAR,7,6,0,60.0,0,0,141,0,0,76.6,78.3,84.7,58.8,76.3,75.4,0,2,0,2,14.0,8.3,3,1,0,33.6,9,1,0,245,0,131,307,14,0,0,14,0,0,293,27,149,48,17,27,2,15,3,0,76,61,8.4
Gary Smith III,122388,DI,UCLA,12,4,0,,0,0,324,0,0,61.1,75.4,84.9,54.7,82.3,66.9,0,4,0,0,,7.1,3,0,0,0.0,0,1,0,0,0,0,517,516,108,392,1,15,0,1,226,291,0,25,35,1,0,5,0,0,0,
Stephen Dix Jr.,122396,LB,ARKANSAS,12,21,0,77.8,0,0,111,0,0,46.9,64.8,84.1,61.4,74.1,82.6,1,7,0,0,62.0,6.5,5,0,0,117.0,21,1,0,552,1,235,617,43,0,0,43,0,0,574,53,329,21,28,51,3,27,9,1,246,237,11.7
Jadarius Green-McKnight,122399,S,MARSHALL,11,4,0,75.0,1,0,214,0,0,62.5,67.1,84.8,73.1,69.8,73.2,1,5,0,1,40.0,8.7,2,0,1,109.7,9,0,0,83,1,142,320,39,0,0,39,0,23,281,24,154,174,6,17,1,12,6,1,158,76,17.6
Bryan Robinson,122413,WR,MARSHALL,1,0,0,,0,0,214,0,0,,57.9,60.0,,60.0,,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,
Tyler Bride,122432,S,JVILLE ST,1,0,0,,0,0,196,0,0,65.0,65.0,72.9,60.0,60.0,74.3,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,5,12,0,0,0,0,0,8,12,1,6,3,0,1,0,0,1,0,0,0,
Marques Watson-Trent,122461,LB,NEBRASKA,11,18,0,100.0,0,0,238,0,0,58.7,71.9,82.4,55.7,79.4,66.6,0,2,0,0,22.0,16.3,7,0,0,113.7,7,1,0,241,1,90,277,19,0,0,19,0,2,258,17,170,14,14,18,1,7,3,0,79,43,11.3
Jason Moore,122491,DI,GA TECH,12,12,2,,0,1,176,0,0,59.1,67.3,83.5,76.4,58.5,54.8,0,13,0,0,,15.4,4,0,0,0.0,0,1,0,0,0,0,342,341,55,269,0,17,0,1,173,169,0,7,10,0,0,14,0,0,0,
Akelo Stone,122499,DI,GA TECH,8,3,0,,0,0,176,0,0,60.5,63.9,46.7,72.0,55.8,38.5,0,9,0,0,,20.0,3,0,1,0.0,0,4,0,0,0,0,230,230,2,200,7,21,0,0,132,98,0,10,9,1,0,13,0,0,0,
Kenean Caldwell,122551,DI,KANSAS,12,3,0,,0,0,198,1,0,,67.9,57.0,56.5,73.3,68.4,0,3,0,0,,7.7,2,0,1,0.0,0,1,0,2,0,0,297,295,133,158,1,3,0,2,135,162,0,18,21,6,0,4,0,0,0,
Karon Prunty,122574,CB,WAKE,12,5,0,44.4,0,1,339,1,0,88.2,86.8,85.5,68.8,70.2,56.1,1,0,0,1,65.0,11.9,5,6,4,65.0,20,0,0,52,669,420,735,1,0,0,1,0,3,734,3,312,10,8,32,1,45,1,2,220,56,11.0
Tee Denson,122591,S,JVILLE ST,2,1,0,80.0,0,0,196,0,0,76.5,77.4,76.1,60.0,71.4,81.8,0,0,0,0,15.0,0.0,0,0,0,91.7,4,0,0,8,0,13,35,2,0,0,2,0,2,33,1,21,23,2,4,0,5,0,0,30,16,7.5
Beau Palmer,122610,LB,KANSAS ST,1,0,0,,0,0,199,0,0,,60.0,66.3,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,
Cody Stufflebean,122619,ED,KANSAS ST,12,2,0,100.0,0,2,199,1,0,55.0,58.2,87.0,61.2,56.0,46.9,4,9,0,0,15.0,19.2,5,0,0,118.8,1,4,0,1,0,2,574,573,21,140,313,99,0,1,308,264,0,16,19,0,1,17,0,15,18,15.0
Caleb Anderson,122629,CB,MICHIGAN,6,1,0,100.0,0,0,222,0,0,52.1,54.4,77.4,,68.5,49.6,0,0,0,0,25.0,22.2,2,0,0,113.7,7,0,0,4,63,46,69,0,0,0,0,0,0,69,0,23,2,0,6,0,7,0,0,79,25,11.3
Courtline Flowers,122635,CB,LA LAFAYET,11,4,1,63.5,0,1,207,0,0,65.0,68.1,48.1,76.9,76.1,82.5,0,2,1,2,68.0,6.3,3,2,1,121.3,33,1,0,71,583,329,690,4,0,0,4,0,0,686,5,356,31,15,41,2,52,3,7,534,195,16.2
Caleb Kibodi,122645,LB,LA LAFAYET,8,5,0,80.0,0,0,207,0,0,62.0,75.9,81.8,67.4,82.4,87.9,0,2,0,0,10.0,0.0,0,0,0,85.0,4,1,0,62,0,32,115,26,0,0,26,0,0,89,11,72,27,6,12,0,5,3,0,22,8,5.5
Jordan Lawson,122647,ED,LA LAFAYET,12,15,2,100.0,0,1,207,0,0,75.1,76.1,54.6,81.6,65.8,60.2,5,23,0,0,14.0,18.2,10,0,2,118.8,3,5,0,3,0,19,553,549,0,22,395,132,0,4,259,275,0,27,30,7,3,33,0,39,47,13.0
Dominique Ratcliff,122655,DI,INDIANA,12,1,0,,0,0,190,0,0,61.7,69.5,81.8,59.9,71.9,68.5,1,10,0,0,,8.3,1,0,0,0.0,0,1,0,1,0,0,209,208,15,153,13,27,0,1,123,86,0,9,10,4,0,12,0,0,0,
Tyree Skipper,122660,S,LA LAFAYET,10,14,0,70.0,0,0,207,0,0,45.4,49.3,41.4,65.3,56.1,43.7,0,1,0,1,98.0,21.2,14,1,1,108.3,14,1,0,142,7,234,539,5,0,0,5,0,336,534,9,296,48,12,38,0,20,2,1,278,152,19.9
Korian Wilson,122662,CB,LA MONROE,2,0,0,100.0,0,0,209,0,0,68.9,69.9,77.7,60.0,68.9,72.8,0,0,0,0,11.0,7.7,1,0,0,89.6,4,0,0,14,82,50,98,0,0,0,0,0,1,98,1,47,1,2,12,1,4,0,0,22,11,5.5
Ben Bell,122665,ED,VA TECH,12,16,0,100.0,0,0,337,1,0,54.4,70.3,0.0,83.8,69.4,50.0,11,18,0,0,22.0,23.9,11,0,8,106.9,6,3,0,26,0,58,508,467,0,0,464,3,0,41,233,217,15,15,19,5,6,32,0,58,34,9.7
Kershawn Fisher,122670,ED,W MICHIGAN,12,6,2,100.0,0,0,347,1,0,39.6,58.5,49.6,59.9,66.9,54.2,1,12,0,0,15.0,18.5,5,0,3,111.7,5,3,0,20,0,37,453,432,0,2,427,3,0,21,227,189,1,11,16,2,5,16,0,54,33,10.8
Keveion'ta Spears,122687,DI,SMU,12,5,4,,0,0,287,0,0,,70.3,53.0,63.6,73.6,72.0,2,2,0,0,,0.0,0,0,1,0.0,0,1,0,1,0,0,289,288,11,246,1,30,0,1,160,129,0,13,12,3,0,5,0,0,0,
Cedric Woods,122690,CB,LA TECH,10,2,0,46.7,1,1,208,0,0,63.5,65.7,0.0,55.9,84.4,85.1,0,0,0,0,38.0,3.3,1,7,4,74.9,21,0,0,10,394,261,442,30,0,0,30,0,0,412,2,179,7,10,27,1,45,0,1,286,138,13.6
Henry Bryant,122696,DI,GA STATE,11,9,0,,0,0,175,0,0,57.4,65.7,83.1,68.7,62.3,62.8,2,7,0,0,,9.1,2,0,0,0.0,0,1,0,1,0,2,402,401,23,209,2,167,0,1,181,219,0,6,11,0,0,10,0,0,0,
Jared Dawson,122703,DI,NOTRE DAME,11,3,1,,0,0,258,0,0,60.0,79.8,56.6,75.2,80.2,63.6,5,16,0,0,,10.5,2,0,1,0.0,0,1,0,0,0,0,323,323,25,287,0,11,0,0,182,141,0,10,14,4,0,22,0,0,0,
Mason Reiger,122721,ED,WISCONSIN,12,15,0,100.0,0,0,349,0,0,54.6,82.4,71.2,83.0,78.0,57.5,7,32,0,0,6.0,24.5,12,0,1,122.9,2,6,0,0,0,18,514,514,0,19,465,30,0,0,292,204,0,20,22,1,2,45,1,8,0,4.0
Tahj Chambers,122740,LB,OLE MISS,12,7,0,75.0,0,0,226,0,0,58.3,65.0,0.0,57.9,75.3,54.3,1,4,0,0,19.0,17.9,7,2,2,91.9,12,0,0,267,0,136,292,11,0,0,11,0,0,281,21,135,14,17,25,1,16,5,0,105,79,8.8
Kedrick Bingley-Jones,122821,DI,MISS STATE,12,6,1,,0,0,227,0,0,62.4,61.2,82.6,62.3,57.2,68.4,0,8,0,0,,4.8,1,0,0,0.0,0,0,0,0,0,0,311,311,19,177,29,86,0,0,157,154,0,6,14,0,0,8,0,0,0,
Jalen Brooks,122823,LB,MO STATE,11,11,0,80.0,0,2,230,2,0,92.5,85.0,26.9,63.8,63.0,59.9,1,3,0,0,64.0,14.9,10,1,1,111.9,16,0,0,281,1,162,326,4,0,0,4,0,0,322,17,147,40,28,46,2,20,4,1,137,122,8.6
Ja'Qurious Conley,122827,S,CHARLOTTE,11,11,0,65.4,0,1,136,1,0,86.4,75.4,0.0,58.3,63.8,72.2,0,0,0,3,38.0,13.0,9,4,3,57.1,17,0,0,148,2,220,459,18,0,0,18,0,230,441,5,234,61,12,49,0,26,0,1,170,80,10.0
Tony Grimes,122837,CB,PURDUE,11,6,0,53.5,0,0,273,0,0,55.9,52.8,47.8,60.2,42.0,48.5,0,0,0,0,66.0,21.7,10,4,4,117.5,23,0,0,83,583,327,677,4,0,0,4,0,0,673,7,343,6,10,30,0,43,0,3,491,190,21.3
Devan Boykin,122855,S,INDIANA,12,10,2,64.3,0,1,190,2,1,77.0,84.8,43.7,70.1,94.3,87.1,2,7,0,2,25.0,4.7,2,1,1,59.6,27,0,0,64,0,264,462,48,0,0,48,0,40,414,46,152,310,20,31,2,42,9,0,240,123,8.9
Jayland Parker,122879,LB,MARSHALL,7,10,0,81.8,0,0,214,0,0,39.1,57.7,15.0,56.4,74.3,59.4,3,5,0,0,32.0,16.7,9,0,1,95.8,9,0,0,319,0,117,321,2,0,0,2,0,0,319,31,173,0,21,35,2,11,8,0,77,35,8.6
Josh Pierre-Louis,122880,S,MARSHALL,12,11,0,57.1,0,0,214,0,0,64.0,62.9,49.8,55.4,64.0,78.3,0,3,0,0,71.0,8.1,3,0,1,132.6,12,1,0,123,3,279,533,61,0,0,61,0,71,472,32,222,275,13,23,0,21,4,2,258,128,21.5
Jordan Botelho,122894,ED,NOTRE DAME,12,9,0,100.0,0,0,258,0,0,44.4,71.9,88.2,63.1,80.5,67.8,2,13,0,0,4.0,7.1,2,0,0,83.3,1,1,0,8,0,11,292,282,0,3,275,4,0,10,160,121,2,13,17,0,1,16,0,4,1,4.0
Aidan Keanaaina,122903,DI,CAL,12,18,2,,0,0,130,0,0,54.7,77.2,85.6,60.0,84.1,72.8,0,7,0,0,,6.4,3,0,0,0.0,0,2,0,0,0,1,496,495,139,353,1,2,0,1,237,258,0,24,26,0,0,9,0,0,0,
Caleb Offord,122908,CB,KENNESAW,10,7,0,55.8,0,1,200,1,1,70.3,71.3,85.7,74.1,66.7,60.2,0,1,0,0,40.0,17.0,9,8,2,82.1,29,1,0,39,644,397,699,4,0,0,4,0,3,695,4,298,9,16,37,5,52,2,1,338,140,11.7
Noah Arinze,122917,ED,COAST CAR,12,11,0,,0,2,141,1,0,65.5,69.3,18.7,68.6,68.9,42.7,9,12,0,0,,22.7,10,0,4,0.0,0,3,0,0,0,0,455,455,17,35,348,55,0,0,226,229,0,22,23,4,0,24,0,0,0,
Joshua Eaton,122924,CB,MICH STATE,12,2,0,65.2,0,0,223,0,0,65.0,62.5,27.3,60.0,52.5,31.9,0,0,0,0,45.0,31.3,10,1,2,136.2,15,0,0,27,379,243,418,4,0,0,4,0,0,414,1,174,7,5,20,0,23,0,3,222,85,14.8
DJ Graham II,122926,CB,KANSAS,11,1,0,59.5,0,0,198,0,0,64.0,65.4,83.7,60.0,68.5,47.1,0,0,0,0,48.0,21.2,7,3,0,98.5,22,0,0,45,445,247,494,0,0,0,0,0,1,494,1,246,3,10,25,2,37,0,2,256,96,11.6
Reggie Grimes II,122927,ED,MEMPHIS,9,0,0,,0,0,218,0,0,,63.5,78.2,54.2,71.2,72.9,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,84,84,0,41,27,16,0,0,52,32,0,2,2,0,0,2,0,0,0,
Justin Harrington,122928,S,W VIRGINIA,7,2,0,100.0,0,0,343,0,0,55.6,54.1,80.0,54.2,54.8,61.0,0,0,0,0,9.0,14.3,1,0,1,100.0,3,0,0,28,4,29,84,14,0,0,14,0,6,70,8,47,31,2,4,0,3,0,0,24,20,8.0
Shane Whitter,122949,LB,N TEXAS,9,16,0,77.3,0,1,251,2,0,72.2,79.8,84.7,55.3,82.4,80.9,3,4,0,1,35.0,8.1,5,1,1,107.4,17,0,0,401,2,154,468,33,0,0,33,0,0,435,51,263,32,24,41,2,22,7,2,156,117,9.2
Jeff Roberson,122986,LB,MINNESOTA,7,3,0,100.0,0,0,225,0,0,53.6,57.6,74.0,58.4,61.2,43.1,0,0,0,0,0.0,30.0,3,0,0,79.2,1,0,0,42,0,10,43,0,0,0,0,0,0,43,2,31,1,2,4,0,1,0,0,0,2,0.0
Nick Session,122990,S,NEW MEX ST,12,16,0,57.1,0,0,242,1,0,61.1,64.6,88.1,51.9,70.6,78.2,0,0,0,0,55.0,10.0,8,5,1,126.8,20,0,0,166,1,355,630,1,0,0,1,0,385,629,5,270,77,15,56,2,35,0,5,315,61,15.8
Rashad Battle,123003,CB,PITTSBURGH,10,4,0,57.8,0,0,268,1,0,69.2,72.2,83.6,69.8,78.3,85.6,0,0,0,0,53.0,6.1,3,4,2,112.0,26,1,0,38,391,266,435,4,0,0,4,0,0,431,2,167,2,16,42,1,45,1,4,347,91,13.3
Dayon Hayes,123010,ED,TEXAS A&M,13,1,1,100.0,1,1,312,1,0,49.2,73.5,61.9,77.3,68.4,51.5,6,19,0,0,4.0,20.0,3,0,1,122.9,1,4,0,0,0,1,339,339,0,3,309,27,0,0,238,100,0,12,11,1,1,29,1,4,0,4.0
Bangally Kamara,123012,LB,KANSAS,11,8,0,85.7,1,1,198,0,0,55.1,63.4,25.1,79.3,62.7,27.5,4,12,0,0,39.0,31.6,24,3,2,121.8,18,2,0,309,5,191,529,156,0,0,156,0,0,373,79,259,59,31,44,6,21,18,1,198,134,11.0
Buddy Mack III,123015,CB,S CAROLINA,1,0,0,100.0,0,0,289,0,0,51.9,53.6,72.6,59.5,63.1,76.9,0,0,0,0,32.0,0.0,0,0,0,118.8,2,0,0,1,0,7,11,0,0,0,0,0,0,11,1,3,10,0,2,0,2,0,0,37,2,18.5
Leon Lowery Jr.,123045,ED,ILLINOIS,11,3,0,100.0,0,1,187,1,0,72.7,64.1,88.1,57.5,59.5,68.5,0,9,0,0,10.0,15.8,3,0,0,93.8,4,2,0,24,0,47,252,204,0,0,204,0,0,48,99,106,24,6,13,1,4,11,0,26,15,6.5
Anwar Sparrow,123054,LB,SYRACUSE,11,11,0,92.3,0,0,304,1,1,73.7,65.2,23.4,55.5,59.1,59.7,1,2,0,0,25.0,18.4,7,3,1,96.8,12,1,0,222,5,118,278,23,0,0,23,0,4,255,31,129,24,16,20,3,13,4,0,94,74,7.8
Stefon Thompson,123055,LB,FLORIDA ST,10,10,0,85.7,0,1,167,0,0,53.6,72.6,83.9,67.1,83.3,89.8,0,3,0,0,19.0,5.4,2,0,0,95.2,6,4,0,147,0,78,220,56,0,0,56,0,0,164,35,107,17,12,25,1,7,7,0,48,40,8.0
Bud Clark,123066,S,TCU,10,9,0,68.4,2,0,305,0,0,75.7,79.5,49.3,71.9,84.2,67.7,1,2,1,4,44.0,15.3,9,4,6,82.3,26,1,0,214,0,369,664,1,0,0,1,0,139,663,4,291,309,13,41,1,38,4,4,253,127,9.7
Jai'Onte' McMillan,123089,CB,MINNESOTA,11,3,0,68.0,1,0,225,0,0,59.3,63.1,83.6,80.4,72.3,75.8,1,1,0,0,67.0,7.4,2,1,2,99.4,17,0,0,20,260,197,334,3,0,0,3,0,2,331,6,131,49,5,22,0,25,2,0,244,64,14.4
Xavion Alford,123103,S,ARIZONA ST,2,4,0,0.0,0,0,110,0,0,57.1,61.3,80.4,56.7,75.4,77.6,0,0,0,0,,10.0,1,0,0,39.6,0,0,0,14,0,81,122,0,0,0,0,0,106,122,2,39,2,1,5,0,1,0,0,0,0,
Prince Dorbah,123113,ED,ARIZONA ST,10,4,0,,0,1,110,1,0,57.3,71.2,36.0,73.6,67.2,31.4,6,18,0,0,,31.6,6,0,2,0.0,0,4,0,1,0,4,322,321,0,2,317,2,0,1,204,114,0,12,9,3,0,28,0,0,0,
Sawyer Goram-Welch,123116,DI,COAST CAR,12,5,1,,0,0,141,0,0,61.5,67.2,86.4,70.2,62.2,67.2,0,9,0,0,,9.1,2,0,0,0.0,0,2,0,0,0,0,383,383,321,52,0,10,0,0,166,217,0,11,15,1,0,11,0,0,0,
Troy Omeire,123124,WR,UNLV,1,0,0,,1,0,325,0,0,60.0,62.4,60.0,,,,0,0,0,0,,,0,0,2,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
