player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Khristian Lando,189795,HB,JVILLE ST,12,-1.8,2,25.0,,0,0,0,50.0,1,-0.46,1,196,0,24.9,81.2,60.1,18.0,46.4,3.5,2,0,16,15.8,9,57,0,35.7,1,84.2,48,8.8,5,43.8,4,0,1.8,1,16,15,15.0,16.0,0.33
Petey Tucker,189974,WR,COLO STATE,3,24.8,0,25.0,,0,0,0,0.0,0,0.57,1,144,0,66.7,61.0,58.1,,57.6,0.0,0,0,24,0.0,0,21,0,52.4,1,100.0,21,0.0,0,52.1,4,0,100.0,21,24,6,6.0,24.0,1.14
Austyn Dendy,190215,HB,BOWL GREEN,5,-2.3,4,100.0,,0,0,0,0.0,0,-0.27,4,122,0,74.9,87.9,80.6,78.3,82.1,0.0,0,0,27,27.6,8,29,0,27.6,4,72.4,21,3.4,1,158.3,4,1,3.4,1,64,73,18.3,16.0,3.05
Mekhi Anderson,190253,WR,UTSA,4,3.8,2,100.0,,0,0,0,0.0,0,0.66,2,331,0,74.9,27.0,61.6,,73.0,0.0,0,0,19,0.0,0,13,0,61.5,4,100.0,13,69.2,9,154.2,4,1,30.8,4,46,31,7.8,11.5,3.54
Baron Tipton,190627,WR,N TEXAS,5,12.8,1,50.0,0.0,0,1,0,0.0,0,0.56,1,251,0,70.7,65.8,51.7,,52.1,0.0,0,0,15,0.0,0,44,1,62.8,2,97.7,43,11.4,5,56.3,4,0,88.6,39,12,-3,-1.5,6.0,0.28
Jewlyen Roberts,190741,TE,TULSA,11,4.8,0,75.0,,0,0,0,25.0,1,-0.23,1,320,0,39.5,65.4,49.4,59.0,44.5,65.1,54,0,9,33.7,28,83,0,34.2,3,60.2,50,27.7,23,119.8,4,1,6.0,5,15,9,3.0,5.0,0.3
Joakim Dodson,208848,WR,TENNESSEE,3,15.0,0,50.0,,0,0,0,33.3,1,0.17,2,307,0,31.6,62.9,55.7,,57.9,0.0,0,0,27,0.0,0,22,0,45.5,2,100.0,22,100.0,22,83.3,4,0,0.0,0,38,3,1.5,19.0,1.73
Kam Mikell,190789,HB,COLORADO,4,-1.5,0,75.0,,0,0,0,0.0,0,0.07,0,143,0,73.1,77.0,67.1,12.3,57.2,0.0,0,0,6,26.9,7,26,0,50.0,3,73.1,19,11.5,3,77.1,4,0,19.2,5,6,9,3.0,2.0,0.32
Roy Alexander,142206,WR,TEXAS TECH,3,4.8,2,75.0,,0,0,0,0.0,0,0.38,2,315,0,73.1,68.8,63.8,,66.9,0.0,0,0,15,0.0,0,17,0,64.3,3,82.4,14,88.2,15,96.9,4,0,11.8,2,31,16,5.3,10.3,2.21
Izaiah Hartrup,134761,WR,OLE MISS,3,3.5,0,75.0,,0,0,0,0.0,0,-0.15,1,226,0,73.1,75.3,59.0,,58.5,0.0,0,1,13,0.0,0,21,0,42.9,3,100.0,21,19.0,4,86.5,4,1,81.0,17,21,10,3.3,7.0,1.0
Eli Jacon-Duffy,191009,TE,BOWL GREEN,12,17.0,0,25.0,100.0,1,1,0,0.0,0,-0.03,1,122,0,66.7,65.1,69.6,55.2,55.7,79.1,34,0,22,32.6,14,43,0,38.1,1,65.1,28,11.6,5,50.0,4,0,0.0,0,22,1,1.0,22.0,0.79
Sanfrisco Magee,191205,WR,MISS STATE,5,4.3,1,75.0,,0,0,0,0.0,0,-0.04,1,227,0,73.1,64.1,66.4,,64.6,0.0,0,1,18,0.0,0,21,0,57.1,3,100.0,21,4.8,1,59.4,4,0,95.2,20,33,22,7.3,11.0,1.57
Salahadin Allah,191210,HB,OREGON ST,7,-2.0,1,75.0,,0,0,0,0.0,0,0.23,2,265,0,73.1,76.8,68.9,78.5,62.6,0.0,0,0,20,15.2,5,33,0,51.6,3,81.8,27,6.1,2,91.7,4,0,9.1,3,26,32,10.7,8.7,0.96
Jalen John,131577,HB,COAST CAR,10,-1.3,4,100.0,,0,0,0,0.0,0,-0.38,4,141,0,74.9,82.7,64.0,24.3,75.7,0.0,0,0,21,37.3,19,51,0,31.9,4,62.7,32,9.8,5,118.8,4,0,0.0,0,54,59,14.8,13.5,1.69
Jayden Becks,131443,HB,N TEXAS,4,-4.5,0,75.0,,0,0,0,25.0,1,0.23,0,251,0,40.2,77.0,64.3,76.8,45.7,0.0,0,0,8,14.3,4,28,0,53.8,3,78.6,22,14.3,4,82.3,4,0,7.1,2,17,29,9.7,5.7,0.77
Harrison Waylee,130584,HB,VIRGINIA,11,-3.3,0,100.0,,0,0,0,0.0,0,-0.05,0,335,0,74.9,71.1,65.2,60.6,54.8,0.0,0,0,7,25.6,20,78,0,42.5,4,71.8,56,7.7,6,86.5,4,0,1.3,1,19,32,8.0,4.8,0.34
Aiden Flora,191300,HB,IOWA STATE,7,12.0,1,50.0,,0,0,0,33.3,1,0.18,2,193,0,31.6,82.3,71.0,70.0,50.6,0.0,0,0,13,5.3,1,19,0,55.6,2,89.5,17,15.8,3,69.8,4,0,26.3,5,25,10,5.0,12.5,1.47
Herschel Turner,191372,HB,NEVADA,10,-2.8,0,75.0,100.0,1,1,1,0.0,0,-0.51,1,239,0,73.1,48.0,70.0,43.2,53.9,0.0,0,0,5,34.2,26,76,2,41.9,3,64.5,49,9.2,7,77.1,4,0,18.4,14,6,14,4.7,2.0,0.12
CJ Wiley,198465,WR,GEORGIA,6,5.8,0,75.0,,0,0,0,25.0,1,-0.24,1,173,0,39.5,64.1,58.8,,58.3,0.0,0,0,12,0.0,0,25,0,44.0,3,100.0,25,4.0,1,85.4,4,0,96.0,24,20,6,2.0,6.7,0.8
Talyn Taylor,198477,WR,GEORGIA,3,19.0,0,50.0,,0,0,0,33.3,1,0.23,2,173,0,31.6,62.9,60.8,,60.5,0.0,0,0,19,0.0,0,15,0,40.0,2,100.0,15,33.3,5,72.9,4,0,66.7,10,28,24,12.0,14.0,1.87
Luke Watkins,198688,WR,LA TECH,7,19.0,1,50.0,0.0,0,1,0,0.0,0,0.2,2,208,0,70.7,63.7,57.9,,56.2,0.0,0,1,20,0.0,0,49,0,44.7,2,93.9,46,0.0,0,44.8,4,0,100.0,49,39,7,3.5,19.5,0.85
Luke Hasz,125950,TE,OLE MISS,7,7.8,0,50.0,,0,0,0,0.0,0,0.04,2,226,0,70.7,62.9,53.9,69.1,61.3,53.5,23,0,16,39.5,17,43,1,52.4,2,58.1,25,32.6,14,69.8,4,0,2.3,1,25,17,8.5,12.5,1.0
Shandon King,198982,WR,N TEXAS,4,7.8,1,75.0,,0,0,0,0.0,0,0.49,2,251,0,73.1,64.1,57.7,,59.7,0.0,0,0,8,0.0,0,32,1,61.3,3,96.9,31,6.3,2,85.4,4,0,93.8,30,20,2,0.7,6.7,0.65
Steve Chavez-Soto,199149,HB,S JOSE ST,8,-5.5,1,75.0,,0,0,0,25.0,1,-0.09,1,285,0,39.5,86.2,81.4,84.3,47.0,0.0,0,0,17,76.5,143,187,0,43.5,3,23.5,44,6.4,12,80.2,4,0,0.5,1,15,32,10.7,5.0,0.34
Brec Long,199187,TE,S ALABAMA,10,-1.0,0,100.0,100.0,1,1,0,0.0,0,0.11,0,288,0,76.3,66.6,64.3,73.5,61.1,53.8,35,0,8,30.8,20,65,1,49.2,4,64.6,42,33.8,22,87.5,4,0,10.8,7,20,24,6.0,5.0,0.48
Kaliq Lockett,199301,WR,TEXAS,3,11.5,0,75.0,,0,0,0,0.0,0,-0.13,1,311,0,73.1,64.1,59.7,,62.9,0.0,0,0,17,0.0,0,11,1,30.0,3,90.9,10,18.2,2,77.1,4,0,81.8,9,12,7,2.3,4.0,1.2
Leyton Stone,199310,WR,TEXAS TECH,6,10.3,0,75.0,100.0,2,2,0,0.0,0,0.49,3,315,0,73.1,64.1,69.9,,69.1,0.0,0,0,19,0.0,0,20,0,64.7,3,85.0,17,10.0,2,147.9,4,1,90.0,18,42,7,2.3,14.0,2.47
Carl Jenkins,199391,WR,UCF,12,8.0,0,75.0,,0,0,0,0.0,0,-0.12,2,323,0,73.1,64.1,50.4,,50.8,0.0,0,1,17,0.0,0,112,2,44.4,3,96.4,108,4.5,5,58.3,4,0,94.6,106,32,3,1.0,10.7,0.3
Kory Pettigrew,199436,WR,USF,4,5.0,0,75.0,,0,0,0,0.0,0,0.48,3,327,0,73.1,64.1,67.8,65.5,68.0,9.5,2,0,14,4.8,1,21,0,50.0,3,90.5,19,4.8,1,93.8,4,0,85.7,18,28,13,4.3,9.3,1.47
Ian Schieffelin,199623,TE,CLEMSON,4,6.8,0,50.0,0.0,0,1,0,0.0,0,0.06,1,140,0,70.7,62.9,68.9,,62.9,0.0,0,0,11,0.0,0,11,0,20.0,2,90.9,10,54.5,6,56.3,4,0,45.5,5,10,8,4.0,5.0,1.0
Quincy Porter,199850,WR,OHIO STATE,4,6.0,0,100.0,,0,0,0,0.0,0,0.62,3,260,0,74.9,65.0,70.8,,73.6,0.0,0,0,22,0.0,0,18,1,58.8,4,94.4,17,5.6,1,118.8,4,0,94.4,17,59,35,8.8,14.8,3.47
Will Huggins,122563,TE,OKLAHOMA,5,6.8,0,75.0,,0,0,0,0.0,0,0.14,2,261,0,73.1,64.1,49.6,38.4,63.1,54.5,18,1,15,15.2,5,33,0,53.3,3,78.8,26,39.4,13,46.9,4,0,3.0,1,21,11,3.7,7.0,0.81
Jeffrey Overton Jr.,200026,HB,VA TECH,4,4.0,0,25.0,0.0,0,1,0,0.0,0,-0.12,1,337,0,66.7,78.2,73.5,68.6,71.7,0.0,0,1,36,45.7,21,46,0,29.5,1,52.2,24,17.4,8,25.0,4,0,0.0,0,36,40,40.0,36.0,1.5
Tyson Shamsid-Deen,200072,CB,WYOMING,3,9.0,0,75.0,,0,0,0,0.0,0,-0.65,0,351,0,73.1,64.1,58.9,,58.7,0.0,0,0,6,0.0,0,7,0,14.3,3,100.0,7,71.4,5,77.1,4,0,28.6,2,3,15,5.0,1.0,0.43
Duke Clark,200128,HB,FLORIDA,4,-0.8,0,50.0,,0,0,0,50.0,2,0.07,1,163,0,17.0,75.2,72.4,75.1,30.4,0.0,0,0,11,10.5,2,19,0,38.9,2,89.5,17,0.0,0,58.3,4,0,15.8,3,14,16,8.0,7.0,0.82
Qumonte Williams Jr.,203984,WR,BOISE ST,11,17.0,0,0.0,0.0,0,1,0,100.0,1,-0.46,0,120,0,16.4,,47.3,,46.9,0.0,0,0,0,0.0,0,34,0,41.2,0,100.0,34,5.9,2,39.6,4,0,94.1,32,0,0,,,0.0
Tristian Gentry,204356,WR,TEXAS TECH,3,8.3,1,100.0,100.0,1,1,0,0.0,0,0.67,3,315,0,74.9,78.3,83.3,,80.0,0.0,0,0,21,0.0,0,8,0,50.0,4,100.0,8,100.0,8,113.5,4,0,0.0,0,45,12,3.0,11.3,5.63
Justin Olson,99695,WR,CHARLOTTE,2,18.8,0,50.0,0.0,0,1,0,0.0,0,0.12,1,136,0,70.7,63.7,63.1,,61.4,0.0,0,0,47,0.0,0,31,0,40.0,2,96.8,30,9.7,3,95.8,4,0,90.3,28,56,17,8.5,28.0,1.87
Enoch Nawahine,97303,HB,BYU,7,0.8,0,75.0,,0,0,0,0.0,0,0.42,0,128,0,73.1,75.6,55.2,71.1,53.5,0.0,0,0,8,32.7,16,49,0,53.2,3,63.3,31,10.2,5,79.2,4,0,4.1,2,14,11,3.7,4.7,0.45
Cooper Rusk,169108,WR,TOLEDO,10,15.3,0,50.0,0.0,0,2,0,0.0,0,0.17,2,316,0,73.1,66.0,58.5,,59.2,0.0,0,0,11,0.0,0,54,0,50.0,2,96.3,52,31.5,17,65.6,4,0,68.5,37,21,6,3.0,10.5,0.4
Zeke Moore,169916,TE,BOSTON COL,12,-0.3,0,50.0,100.0,1,1,0,0.0,0,0.03,0,121,0,70.7,65.8,65.1,71.1,48.7,78.7,48,0,4,50.8,31,61,0,48.3,2,49.2,30,8.2,5,56.3,4,0,1.6,1,7,6,3.0,3.5,0.23
Arnold Barnes III,169972,HB,TULANE,12,-1.5,1,50.0,,0,0,0,50.0,2,-0.03,1,319,0,17.2,58.3,66.1,77.0,44.2,0.0,0,0,12,35.4,29,82,0,46.1,2,58.5,48,1.2,1,60.4,4,0,1.2,1,16,19,9.5,8.0,0.33
Tank Boston,183354,WR,NC STATE,1,8.3,0,66.7,,0,0,0,0.0,0,-1.02,1,248,0,70.7,62.9,56.9,,56.9,0.0,0,0,6,0.0,0,9,0,22.2,2,100.0,9,11.1,1,72.9,3,0,88.9,8,11,3,1.5,5.5,1.22
Simon Mapa,205203,TE,NEW MEXICO,11,6.7,0,100.0,,0,0,1,0.0,0,0.25,3,241,0,73.1,64.1,51.8,61.6,86.2,90.2,46,0,22,78.4,40,51,2,47.6,3,19.6,10,2.0,1,158.3,3,2,5.9,3,42,27,9.0,14.0,4.2
Zy'aire Fletcher,198639,TE,KENT STATE,4,15.7,0,66.7,,0,0,0,0.0,0,0.32,1,201,0,73.1,64.1,89.4,70.0,82.8,66.7,14,0,27,14.3,3,21,1,45.0,2,81.0,17,19.0,4,109.7,3,0,9.5,2,47,18,9.0,23.5,2.76
Tucker Ashcraft,175521,TE,WISCONSIN,4,4.7,0,66.7,,0,0,1,0.0,0,-0.52,0,349,0,70.7,62.9,55.4,66.7,52.3,82.4,28,1,6,41.2,14,34,2,38.2,2,58.8,20,11.8,4,31.9,3,0,2.9,1,10,7,3.5,5.0,0.5
Trey Kukuk,198675,QB,LA TECH,9,-4.7,3,66.7,,0,0,1,33.3,1,-0.15,3,208,0,31.6,83.2,72.3,,83.3,0.0,0,0,26,0.0,0,114,3,40.4,2,2.6,3,1.8,2,109.7,3,0,0.0,0,55,65,32.5,27.5,18.33
Freddie Brock IV,142276,HB,OKLA STATE,3,-4.0,2,100.0,,0,0,0,0.0,0,-0.93,0,262,0,73.1,74.5,63.5,76.5,59.0,0.0,0,0,5,20.8,5,24,0,18.2,3,75.0,18,12.5,3,79.2,3,0,0.0,0,4,16,5.3,1.3,0.22
Navelle Dean,173781,WR,KENNESAW,4,6.7,0,66.7,,0,0,0,0.0,0,0.28,2,200,0,70.7,62.9,66.3,,65.6,0.0,0,0,13,0.0,0,17,0,47.1,2,100.0,17,0.0,0,91.0,3,0,100.0,17,24,17,8.5,12.0,1.41
Iverson Howard,198726,HB,MARYLAND,10,-0.3,0,66.7,,0,0,0,33.3,1,-0.44,0,215,0,31.6,66.0,64.4,36.0,44.0,0.0,0,0,2,34.1,14,41,0,23.7,2,61.0,25,2.4,1,70.1,3,0,7.3,3,3,4,2.0,1.5,0.12
Jordan Anderson,158194,TE,ILLINOIS,7,0.0,0,100.0,100.0,1,1,0,0.0,0,-0.1,0,187,0,73.1,71.9,72.3,79.4,60.6,9.1,2,0,6,40.9,9,22,0,42.1,3,50.0,11,13.6,3,83.3,3,0,0.0,0,12,12,4.0,4.0,1.09
Kendrick Bell,125137,WR,MICHIGAN,8,24.0,0,33.3,,0,0,1,50.0,1,0.34,1,222,0,24.5,63.6,56.7,,56.9,0.0,0,1,30,0.0,0,26,1,50.0,1,92.3,24,3.8,1,31.9,3,0,96.2,25,30,15,15.0,30.0,1.25
Ty'Lyric Coleman,175430,WR,VIRGINIA,2,12.0,1,66.7,,0,0,0,33.3,1,0.1,1,335,0,31.6,62.9,58.0,,58.5,0.0,0,0,23,0.0,0,18,0,44.4,2,100.0,18,22.2,4,97.9,3,0,77.8,14,29,6,3.0,14.5,1.61
T.J. West,173655,WR,TEXAS TECH,4,0.3,1,100.0,,0,0,0,0.0,0,0.4,1,315,0,73.1,64.1,62.1,,64.1,0.0,0,0,9,0.0,0,21,0,60.0,3,95.2,20,14.3,3,100.0,3,0,85.7,18,24,23,7.7,8.0,1.2
Ethan Dowdy,198963,WR,NC STATE,2,5.7,1,100.0,,0,0,0,0.0,0,0.17,2,248,0,73.1,64.1,61.6,,61.4,0.0,0,0,11,0.0,0,16,0,60.0,3,93.8,15,0.0,0,101.4,3,0,100.0,16,25,8,2.7,8.3,1.67
Kelby Valsin,173653,WR,TEXAS TECH,7,2.0,2,100.0,,0,0,0,0.0,0,0.39,2,315,0,73.1,66.8,64.5,,62.5,0.0,0,0,18,0.0,0,35,0,53.1,3,91.4,32,85.7,30,115.3,3,0,14.3,5,35,29,9.7,11.7,1.09
Jalen Likely,189796,HB,JVILLE ST,4,-1.0,0,100.0,100.0,1,1,0,0.0,0,-0.54,0,196,0,73.1,72.2,74.7,,63.6,0.0,0,0,7,0.0,0,10,0,20.0,3,100.0,10,10.0,1,79.2,3,0,0.0,0,6,9,3.0,2.0,0.6
Elijah Thomas,199044,WR,OKLAHOMA,4,16.7,0,33.3,,0,0,0,0.0,0,-0.26,1,261,0,66.7,61.0,61.6,,55.3,0.0,0,0,5,0.0,0,12,0,30.0,1,83.3,10,8.3,1,42.4,3,0,91.7,11,5,9,9.0,5.0,0.5
Ryan McConnell,173481,TE,COLO STATE,9,13.7,0,66.7,,0,0,0,0.0,0,0.28,1,144,0,70.7,62.9,59.3,79.5,58.0,54.0,34,0,16,39.7,25,63,0,47.5,2,58.7,37,38.1,24,88.2,3,0,3.2,2,22,2,1.0,11.0,0.59
Kwinten Ives,170228,HB,NEBRASKA,5,3.0,2,100.0,,0,0,0,0.0,0,1.65,3,238,0,73.1,75.9,72.3,74.7,89.2,0.0,0,0,21,14.3,2,14,0,84.6,3,78.6,11,0.0,0,118.8,3,0,0.0,0,43,34,11.3,14.3,3.91
Justin Cook,199077,HB,PITTSBURGH,2,2.7,0,66.7,,0,0,0,0.0,0,-0.59,0,268,0,70.7,65.3,56.2,26.4,65.8,0.0,0,0,9,10.0,1,10,0,40.0,2,90.0,9,20.0,2,77.1,3,0,0.0,0,14,9,4.5,7.0,1.56
Chad Alexander,175356,HB,GA TECH,3,6.0,0,66.7,,0,0,0,0.0,0,-0.47,0,176,0,70.7,66.9,59.8,72.7,61.4,0.0,0,0,-1,16.7,1,6,0,16.7,2,83.3,5,33.3,2,70.1,3,0,0.0,0,-2,8,4.0,-1.0,-0.4
Pierce Walsh,173425,TE,MINNESOTA,12,6.0,0,66.7,,0,0,0,0.0,0,0.06,1,225,0,70.7,62.9,65.8,73.0,48.1,75.7,56,0,10,13.5,10,74,0,45.8,2,83.8,62,16.2,12,81.3,3,0,8.1,6,17,3,1.5,8.5,0.27
Sah'nye Degraffenreidt,199120,WR,RUTGERS,2,18.3,0,0.0,0.0,0,1,0,100.0,1,0.22,0,278,0,16.4,,46.3,,45.8,0.0,0,0,0,0.0,0,7,0,28.6,0,100.0,7,0.0,0,39.6,3,0,100.0,7,0,0,,,0.0
Tavorus Jones,157157,HB,MISSOURI,4,7.3,0,100.0,100.0,1,1,0,0.0,0,0.46,1,229,0,73.1,73.3,63.6,76.4,72.8,0.0,0,0,20,18.2,2,11,0,60.0,3,72.7,8,0.0,0,102.8,3,0,18.2,2,26,4,1.3,8.7,3.25
Kam Davis,183297,HB,FLORIDA ST,2,9.3,0,100.0,,0,0,0,0.0,0,-0.07,1,167,0,73.1,72.2,70.1,71.7,66.6,0.0,0,0,32,14.3,2,14,0,53.8,3,85.7,12,14.3,2,118.8,3,0,0.0,0,46,18,6.0,15.3,3.83
Isaiah Myers,133796,WR,W KENTUCKY,5,11.0,1,66.7,,0,0,1,33.3,1,0.33,2,346,0,31.6,62.9,63.8,,64.3,0.0,0,0,22,0.0,0,18,1,52.9,2,94.4,17,5.6,1,109.7,3,0,94.4,17,43,23,11.5,21.5,2.53
Jet Thompson,158368,WR,UTEP,4,27.7,0,0.0,0.0,0,1,0,,0,-0.33,0,330,0,,66.6,49.2,,48.6,0.0,0,0,0,0.0,0,23,0,27.3,0,95.7,22,0.0,0,39.6,3,0,100.0,23,0,0,,,0.0
Carter Nelson,183573,TE,NEBRASKA,8,7.0,0,66.7,,0,0,0,0.0,0,0.44,0,238,0,70.7,64.6,55.9,72.1,49.5,23.9,11,0,8,13.0,6,46,0,54.3,2,87.0,40,65.2,30,72.9,3,0,10.9,5,11,8,4.0,5.5,0.28
Alex Adams,124085,WR,AKRON,2,25.3,0,0.0,0.0,0,1,0,,0,-0.29,0,102,0,,,53.0,,46.8,0.0,0,0,0,0.0,0,27,0,37.0,0,100.0,27,11.1,3,39.6,3,0,88.9,24,0,0,,,0.0
Jordan Smart,152307,WR,ARK STATE,8,5.0,0,33.3,,0,0,1,0.0,0,-0.2,0,113,0,70.7,62.9,53.3,,55.2,0.0,0,0,3,0.0,0,32,1,29.0,1,96.9,31,93.8,30,42.4,3,0,6.3,2,3,5,5.0,3.0,0.1
Da'Marion Alberic,191108,HB,UMASS,4,2.7,0,66.7,0.0,0,1,0,0.0,0,-0.6,1,216,0,70.7,72.1,60.6,27.8,62.2,0.0,0,0,15,28.6,8,28,0,34.6,2,67.9,19,3.6,1,81.3,3,0,3.6,1,17,14,7.0,8.5,0.89
Caleb Groce,190011,WR,LA MONROE,3,36.0,0,0.0,0.0,0,1,0,100.0,1,0.33,0,209,0,16.4,,45.1,,46.6,0.0,0,0,0,0.0,0,13,1,38.5,0,100.0,13,0.0,0,39.6,3,0,100.0,13,0,0,,,0.0
Emaree Winston,199293,TE,TEXAS,5,15.0,1,66.7,,0,0,0,0.0,0,0.06,2,311,0,70.7,62.9,69.4,81.4,82.6,63.6,7,0,33,18.2,2,11,1,36.4,2,81.8,9,9.1,1,109.7,3,0,18.2,2,47,26,13.0,23.5,5.22
Jay Lindsey,191133,TE,ALABAMA,9,1.3,0,66.7,,0,0,0,0.0,0,0.48,0,103,0,70.7,62.9,51.6,38.7,51.9,65.5,19,0,8,44.8,13,29,0,53.6,2,51.7,15,24.1,7,70.1,3,0,0.0,0,7,2,1.0,3.5,0.47
Oliver Mitchell Jr.,199359,WR,TULANE,5,5.7,0,66.7,0.0,0,1,0,33.3,1,-0.13,0,319,0,32.3,70.1,49.3,,49.9,0.0,0,0,5,0.0,0,14,0,38.5,2,92.9,13,50.0,7,70.1,3,0,50.0,7,7,14,7.0,3.5,0.54
Roydell Williams,123939,HB,FLORIDA ST,6,5.7,0,66.7,,0,0,0,0.0,0,0.13,0,167,0,70.7,75.5,64.9,65.0,55.6,0.0,0,0,10,51.0,26,51,0,41.3,2,49.0,25,5.9,3,84.0,3,0,0.0,0,19,20,10.0,9.5,0.76
Christian Hamilton,170105,WR,W VIRGINIA,4,7.7,0,66.7,0.0,0,1,0,0.0,0,0.0,1,343,0,70.7,62.9,60.4,,57.5,0.0,0,0,15,0.0,0,27,0,36.0,2,92.6,25,18.5,5,92.4,3,0,81.5,22,25,7,3.5,12.5,1.0
James Falk,173236,TE,RICE,12,8.0,0,100.0,,0,0,0,0.0,0,-0.03,2,275,1,73.1,12.5,53.2,77.5,49.1,72.6,53,0,20,38.4,28,73,2,39.1,3,56.2,41,9.6,7,108.3,3,0,8.2,6,30,6,2.0,10.0,0.73
Jayden McGowan,157184,WR,CHARLOTTE,1,25.3,1,33.3,0.0,0,1,0,0.0,0,-0.08,1,136,0,66.7,61.0,65.4,,62.2,0.0,0,0,7,0.0,0,14,0,33.3,1,85.7,12,100.0,14,42.4,3,0,0.0,0,7,4,4.0,7.0,0.58
Max Bredeson,144930,TE,MICHIGAN,11,0.7,0,66.7,,0,0,0,33.3,1,0.45,1,222,0,31.6,62.9,76.2,78.1,43.2,62.1,54,0,7,54.0,47,87,2,54.3,2,42.5,37,21.8,19,72.9,3,0,2.3,2,11,14,7.0,5.5,0.3
Jahiem White,173192,HB,W VIRGINIA,2,-5.0,1,100.0,,0,0,0,0.0,0,0.24,0,343,0,73.1,78.0,74.0,52.5,59.9,0.0,0,0,13,20.8,5,24,0,65.2,3,79.2,19,12.5,3,87.5,3,0,4.2,1,15,30,10.0,5.0,0.79
Kyle Miller,190068,WR,UCLA,3,0.3,1,66.7,,0,0,0,0.0,0,-0.41,0,324,0,70.7,66.7,56.4,,56.7,0.0,0,0,5,0.0,0,13,0,50.0,2,92.3,12,38.5,5,70.1,3,0,61.5,8,9,13,6.5,4.5,0.75
Jordan Jackson,188067,WR,KENNESAW,10,19.3,0,66.7,,0,0,0,0.0,0,-0.11,1,200,0,70.7,62.9,60.1,67.9,58.3,2.6,1,0,29,2.6,1,39,0,31.6,2,94.9,37,12.8,5,144.4,3,1,82.1,32,34,12,6.0,17.0,0.92
Xavier Gayten,191197,HB,MISS STATE,6,-1.0,1,100.0,100.0,1,1,0,0.0,0,0.22,0,227,0,73.1,42.4,66.9,31.6,55.4,0.0,0,0,5,25.0,10,40,0,43.2,3,72.5,29,10.0,4,79.2,3,0,10.0,4,2,5,1.7,0.7,0.07
Koi Perich,188710,S,MINNESOTA,5,17.0,0,100.0,,0,0,0,0.0,0,0.0,3,225,0,73.1,84.9,74.3,,75.8,0.0,0,0,24,0.0,0,12,0,50.0,3,91.7,11,25.0,3,118.8,3,0,75.0,9,55,4,1.3,18.3,5.0
Lafayette Kaiuway,173141,TE,TCU,7,8.3,0,100.0,,0,0,0,0.0,0,0.3,2,305,0,73.1,64.1,77.4,72.2,71.8,76.3,29,0,14,36.8,14,38,2,52.8,3,60.5,23,18.4,7,152.1,3,1,5.3,2,33,15,5.0,11.0,1.43
Demetric Whitlock,199591,WR,BOISE ST,7,7.0,0,66.7,0.0,0,1,0,0.0,0,0.07,2,120,0,70.7,62.9,66.4,,65.9,0.0,0,0,14,0.0,0,16,0,43.8,2,100.0,16,0.0,0,93.8,3,0,100.0,16,26,13,6.5,13.0,1.63
Landon Baptiste,176334,WR,LA LAFAYET,6,7.0,0,66.7,,0,0,0,33.3,1,0.82,1,207,0,31.6,62.9,57.9,,55.5,0.0,0,0,10,0.0,0,16,0,57.1,2,87.5,14,6.3,1,118.1,3,1,93.8,15,15,0,0.0,7.5,1.07
Shaadie Clayton-Johnson,131674,HB,SMU,5,-0.3,2,100.0,,0,0,0,0.0,0,0.07,0,287,0,73.1,73.7,79.6,78.0,68.2,0.0,0,0,14,23.1,3,13,0,50.0,3,69.2,9,7.7,1,94.4,3,0,0.0,0,20,21,7.0,6.7,2.22
Nick Tyree,199644,WR,DELAWARE,5,2.0,0,100.0,,0,0,0,0.0,0,0.23,2,151,0,73.1,70.3,59.1,,63.5,0.0,0,0,16,0.0,0,12,0,58.3,3,100.0,12,91.7,11,106.9,3,0,0.0,0,29,23,7.7,9.7,2.42
Colton Hinton,172651,WR,COAST CAR,4,-3.0,1,100.0,,0,0,0,0.0,0,-0.34,0,141,0,73.1,64.1,49.9,,55.4,0.0,0,0,4,0.0,0,23,1,27.3,3,95.7,22,91.3,21,79.2,3,0,8.7,2,8,17,5.7,2.7,0.36
Chuck Montgomery,145265,WR,SO MISS,5,-0.7,1,100.0,,0,0,0,0.0,0,0.36,1,296,0,73.1,65.4,56.4,,56.3,0.0,0,0,11,0.0,0,31,0,40.0,3,80.6,25,80.6,25,87.5,3,0,19.4,6,15,17,5.7,5.0,0.6
AJ Newberry,172623,HB,VANDERBILT,10,0.3,0,66.7,,0,0,0,0.0,0,0.51,1,333,0,70.7,76.2,62.4,43.9,54.7,0.0,0,0,12,27.6,16,58,0,59.3,2,65.5,38,17.2,10,82.6,3,0,5.2,3,18,20,10.0,9.0,0.47
