player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Aloali'i Maui,175947,G,SO MISS,10,100.0,0,296,58.0,73.3,52.7,0,10,332,100.0,100.0,98.2,6,11,1,631,77,0,0,631,360,360,553,0,271,1
Cole Rhett,171386,T,TOLEDO,12,100.0,1,316,60.5,39.5,73.7,5,19,312,100.0,100.0,94.9,7,28,4,631,0,0,74,631,324,324,0,552,307,5
James Dawn II,160282,C,SM HOUSTON,10,100.0,0,281,59.3,79.0,50.4,0,7,379,100.0,100.0,98.5,3,9,2,630,630,0,0,630,400,400,0,0,230,0
Thomas Johnson,147083,C,COAST CAR,11,100.0,0,141,71.6,74.7,70.1,1,5,300,100.0,100.0,98.7,5,7,1,629,395,234,0,629,321,321,0,0,308,0
Deondre Buford,124053,T,CINCINNATI,12,100.0,1,138,54.3,47.2,61.3,5,17,340,100.0,100.0,96.5,9,23,1,629,0,0,0,629,361,361,0,629,268,0
Tristan Bounds,144927,T,ARIZONA,10,100.0,0,109,72.3,80.3,63.4,0,12,351,100.0,100.0,98.0,1,13,1,628,0,0,0,628,372,372,0,627,256,0
Eric King,173275,G,TEMPLE,10,100.0,0,306,74.9,78.0,73.0,1,4,331,100.0,100.0,98.6,1,7,2,625,0,625,0,625,345,345,0,0,280,0
Jake Guarnera,183685,G,MICHIGAN,11,100.0,0,222,70.8,71.0,69.3,0,8,292,100.0,100.0,97.9,1,10,2,624,7,0,0,624,305,305,617,0,319,0
Garrett Masterson,163138,T,KENT STATE,12,100.0,0,201,47.8,38.9,51.9,2,22,311,100.0,100.0,94.9,1,28,4,623,0,0,0,623,328,328,0,622,295,1
Savion Byrd,144626,T,SMU,11,99.8,0,287,65.1,62.0,67.9,3,15,360,99.7,99.7,97.2,7,19,1,623,0,113,468,624,379,380,0,37,244,6
Beau Stephens,144860,G,IOWA,12,100.0,0,192,89.0,92.5,86.7,0,4,267,100.0,100.0,99.3,0,4,0,620,0,620,0,620,279,279,0,0,341,0
Reuben Unije,81675,T,UCLA,12,100.0,3,324,56.9,68.8,55.2,2,20,367,100.0,100.0,96.2,9,25,3,619,0,0,7,619,385,385,0,607,234,4
Alani Noa,176640,G,USC,11,100.0,0,326,56.5,54.0,55.7,1,11,321,100.0,100.0,97.8,1,13,1,619,0,0,0,619,349,349,618,0,270,1
Johnny Garrett,157642,T,VA TECH,10,100.0,1,337,49.2,38.2,54.7,6,16,288,100.0,100.0,95.5,3,24,2,619,0,0,619,619,304,304,0,0,315,0
Anthony Donkoh,170281,G,PENN STATE,12,100.0,0,266,68.1,74.5,64.2,1,12,293,100.0,100.0,97.4,0,14,1,619,0,6,4,619,305,305,482,125,314,2
Paolo Gennarelli,170976,G,ARMY,10,100.0,2,114,61.7,62.5,63.6,1,3,117,100.0,100.0,98.3,5,4,0,619,0,0,0,619,128,128,618,0,491,1
Jacob Otts,142971,T,MIDDLE TN,9,100.0,0,224,44.3,49.2,41.4,3,18,416,100.0,100.0,97.2,4,22,1,618,0,0,617,618,443,443,0,0,175,0
Donovan Funsch,189956,G,GA STATE,11,100.0,0,175,62.1,63.7,61.5,1,10,350,100.0,100.0,98.4,2,11,0,617,0,343,0,617,383,383,273,0,234,1
Cam East,163655,T,TULSA,10,100.0,1,320,61.3,65.5,57.3,3,14,289,100.0,100.0,96.4,3,19,2,616,0,0,82,616,321,321,0,529,295,5
Vega Ioane,164174,G,PENN STATE,11,100.0,0,266,79.6,87.0,78.0,0,4,298,100.0,100.0,99.3,1,4,0,614,0,565,4,614,311,311,1,5,303,30
Armando Nieves,198928,T,NEW MEX ST,11,100.0,0,242,52.0,51.2,59.6,3,19,384,100.0,100.0,95.6,9,28,6,613,0,0,1,613,406,406,0,612,207,0
Harrison Moore,183220,C,GA TECH,10,100.0,0,176,63.6,66.9,65.4,5,9,273,100.0,100.0,97.4,5,14,0,611,356,254,0,611,288,288,0,0,323,1
Trovon Baugh,175919,G,S CAROLINA,11,100.0,1,289,53.1,59.3,55.7,0,14,334,100.0,100.0,96.4,7,19,5,611,0,1,0,611,354,354,609,0,257,0
Nolan Rucci,145179,T,PENN STATE,12,100.0,0,266,75.3,69.7,74.2,1,14,288,100.0,100.0,97.0,1,16,1,611,0,2,15,611,302,302,6,573,309,15
Boaz Stanley,172366,C,S CAROLINA,10,100.0,0,289,49.6,60.6,51.8,1,15,348,100.0,100.0,96.8,9,19,3,606,551,0,0,606,375,375,55,0,231,0
Jake Burns,123558,G,BOWL GREEN,11,100.0,1,122,62.9,74.0,58.6,1,6,264,100.0,100.0,98.3,1,8,1,606,0,606,0,606,279,279,0,0,327,0
Dallas Shirley,198253,C,CHARLOTTE,12,100.0,0,136,56.1,54.0,59.9,4,13,341,100.0,100.0,97.5,6,17,0,605,488,0,0,605,359,359,99,18,246,0
Brady Wilson,121508,C,VIRGINIA,9,100.0,1,335,74.4,74.1,76.5,1,8,316,100.0,100.0,98.3,5,10,1,604,604,0,0,604,327,327,0,0,277,0
Damieon George Jr.,123915,G,FLORIDA,12,100.0,2,163,65.5,73.7,63.5,0,9,319,100.0,100.3,98.3,4,10,1,603,0,0,0,603,337,336,603,0,266,0
Drew Azzopardi,158777,T,WASHINGTON,10,100.0,0,340,70.5,77.5,64.9,2,9,341,100.0,100.0,98.4,5,11,0,601,0,0,0,601,347,347,0,598,254,1
Collin Sadler,156251,G,CLEMSON,10,100.0,2,140,56.7,49.1,58.5,1,22,341,100.0,100.0,96.0,4,25,2,599,0,460,133,599,360,360,2,2,239,2
Layth Ghannam,174783,G,VA TECH,11,100.0,1,337,55.0,35.8,58.8,0,9,274,100.0,100.0,96.5,3,14,5,598,0,598,0,598,290,290,0,0,308,0
Jay Mickle,181165,G,LA MONROE,11,100.0,0,209,74.2,87.1,70.9,1,2,269,100.0,100.0,98.3,1,6,3,597,0,4,0,597,292,292,588,3,305,1
Kam Dewberry,158645,G,ALABAMA,13,100.0,0,103,71.0,82.3,67.4,4,6,319,100.0,100.0,98.1,3,11,1,596,0,595,1,596,334,334,0,0,262,0
Carter Miller,156713,C,UCF,9,100.0,0,323,60.2,65.5,61.3,3,13,339,100.0,100.0,97.6,6,16,0,593,593,0,0,593,352,352,0,0,241,0
Martes Lewis,129659,T,NWESTERN,12,100.0,0,256,64.9,73.5,60.7,3,4,265,100.0,100.0,97.9,6,9,2,593,0,0,1,593,292,292,0,588,301,4
Christian Williams,157741,T,LIBERTY,12,100.0,1,206,62.4,70.1,59.7,0,8,261,100.0,100.0,97.3,5,11,3,591,0,0,0,591,275,275,2,588,316,0
Parker Poloskey,171004,TE,ARMY,12,84.7,1,114,62.1,62.3,65.9,0,3,41,29.9,29.3,96.3,5,3,0,588,0,0,90,694,44,150,0,67,544,444
Logan Parr,123125,G,SMU,12,100.0,1,287,72.7,90.8,69.1,0,2,338,100.0,100.0,99.7,3,2,0,586,0,586,0,586,353,353,0,0,233,0
Caleb Carter,132433,G,MICH STATE,11,100.0,0,223,52.0,37.9,57.6,0,21,325,100.0,100.0,95.2,4,26,5,586,0,313,0,586,340,340,273,0,246,0
Coen Echols,184451,G,LSU,12,100.0,0,211,58.7,67.9,52.4,1,13,343,100.0,100.0,97.4,0,16,2,583,0,559,0,583,368,368,23,0,215,1
Deandre Marshall,158822,T,UTSA,11,100.0,0,331,65.2,54.1,69.6,3,8,305,100.0,100.0,96.9,2,15,4,582,0,0,0,582,326,326,0,580,256,1
Leon Bell,175895,T,CAL,10,99.8,0,130,61.9,65.7,60.1,3,14,338,99.7,99.7,96.6,6,20,3,582,0,0,0,583,362,363,0,582,220,1
Austin Blaske,124011,T,N CAROLINA,9,100.0,0,245,64.2,65.9,64.7,4,13,332,100.0,100.0,97.1,6,18,1,579,274,15,288,579,362,362,1,0,217,1
Tegra Tshabola,75288,G,OHIO STATE,12,100.0,0,260,57.2,65.5,58.0,1,9,278,100.0,100.0,98.2,5,10,0,579,0,1,0,579,289,289,578,0,290,0
Kendall Stanley,157982,T,PITTSBURGH,10,100.0,1,268,54.6,67.7,57.0,1,14,340,100.0,100.0,97.5,10,16,1,578,0,124,438,578,366,366,0,14,212,2
Nathan Elwood,186416,T,AIR FORCE,12,100.0,0,101,69.3,70.8,66.6,1,1,147,100.0,100.0,98.6,2,3,1,577,0,0,126,577,156,156,0,441,421,10
Austin Collins,122700,C,SYRACUSE,10,100.0,0,304,64.2,59.7,64.6,3,13,330,100.0,100.0,96.7,1,19,3,576,576,0,0,576,350,350,0,0,226,0
Harris Sewell,170024,G,CLEMSON,12,100.0,0,140,61.1,46.5,63.2,7,14,310,100.0,100.0,96.6,2,21,0,575,25,142,0,575,326,326,405,3,249,0
Jalen St. John,123963,G,PURDUE,11,100.0,0,273,56.3,63.2,53.7,4,12,310,100.0,100.0,97.1,4,17,1,574,0,574,0,574,337,337,0,0,237,0
Aleric Watson,156654,T,ARK STATE,8,100.0,0,113,64.9,69.5,58.7,3,12,346,100.0,100.0,97.0,1,18,3,574,0,0,0,574,368,368,0,574,206,0
Stephen Gales,171377,T,TOLEDO,12,100.0,0,316,47.7,48.5,50.9,4,14,294,100.0,100.0,95.6,6,22,4,574,0,0,573,574,312,312,0,0,262,1
Cole Hutson,157304,G,TEXAS,9,100.0,0,311,61.5,41.4,68.4,4,14,312,100.0,100.0,96.5,3,20,2,573,317,256,0,573,329,329,0,0,244,0
Darrell Jones,180349,G,UTSA,11,100.0,0,331,56.9,69.2,57.7,0,6,308,100.0,100.0,99.0,6,6,0,573,0,0,0,573,329,329,573,0,244,0
Joseph Hanson,175807,T,COAST CAR,10,100.0,0,141,71.9,71.5,68.9,1,13,281,100.0,100.0,96.8,3,16,2,572,0,0,0,572,301,301,0,572,271,0
Jordan Davis,146915,T,S ALABAMA,8,100.0,0,288,48.6,61.7,47.2,1,10,227,100.0,100.0,97.6,5,11,0,572,0,0,571,572,246,246,0,0,326,1
Tariq Montgomery,156802,T,MARSHALL,11,100.0,1,214,58.5,59.6,56.6,2,14,268,100.0,100.0,95.9,3,19,3,571,0,0,416,571,284,284,0,153,287,0
Riley Robell,172260,G,JAMES MAD,12,100.0,0,197,66.0,67.1,67.9,0,11,252,100.0,100.0,97.0,4,13,2,571,0,0,0,571,272,272,571,0,299,0
Mickey Rewolinski,130473,G,E MICHIGAN,9,100.0,0,160,72.8,79.2,70.9,2,4,290,100.0,100.0,99.0,2,6,0,570,0,0,0,570,316,316,562,8,254,0
Kenton Jerido,157859,G,S ALABAMA,12,100.0,0,288,49.0,82.9,41.2,0,3,248,100.0,100.0,99.0,5,4,1,570,44,123,100,570,277,277,194,109,293,0
Bruin Fleischmann,173861,TE,AIR FORCE,12,78.3,0,101,72.2,50.9,58.0,1,0,16,9.5,11.2,90.6,3,2,1,570,0,0,10,728,20,178,0,20,550,407
Braelin Moore,157655,C,LSU,11,100.0,0,211,70.5,80.1,65.1,3,3,333,100.0,100.0,98.8,2,7,1,569,569,0,0,569,357,357,0,0,212,0
Jason Steele,173457,G,BOISE ST,9,100.0,1,120,61.3,53.8,62.3,2,14,303,100.0,100.0,96.4,3,19,3,569,0,568,0,569,321,321,0,0,248,0
Ashton Rivera,156547,C,KENT STATE,11,100.0,0,201,54.0,48.7,54.5,2,7,279,100.0,100.0,98.0,1,10,1,569,352,84,0,569,297,297,133,0,272,0
Benjamin Roy Jr.,146391,C,UMASS,10,100.0,2,216,57.7,49.4,65.0,3,13,349,100.0,100.0,96.8,6,19,3,569,569,0,0,569,367,367,0,0,202,0
Jaxon Dunn,193098,G,KENT STATE,11,100.0,0,201,60.4,56.2,59.2,1,9,282,100.0,100.0,97.5,0,12,2,568,3,0,0,568,299,299,565,0,269,0
Courtland Ford,131826,T,UCLA,11,100.0,0,324,48.5,46.9,54.4,5,18,312,100.0,100.0,93.7,8,31,8,567,0,0,564,567,330,330,0,0,237,3
Walter Young Bear,133127,G,W VIRGINIA,9,100.0,0,343,53.2,53.8,52.9,2,6,240,100.0,100.0,97.5,6,10,2,566,0,471,0,566,251,251,95,0,315,0
Albert Reese IV,146848,T,MISS STATE,8,100.0,2,227,61.2,66.7,56.8,1,13,292,100.0,100.0,96.2,3,18,4,565,0,39,10,565,306,306,0,515,259,1
Derek Bowman,123654,T,USF,8,100.0,0,327,62.5,70.4,54.9,0,10,272,100.0,100.0,98.2,1,10,0,563,0,0,558,563,291,291,0,4,272,1
Cooper Trnavsky,198339,T,E CAROLINA,11,100.0,0,156,46.6,49.3,47.9,3,10,262,100.0,100.0,97.1,7,14,1,561,0,19,27,561,282,282,0,513,279,1
Jordan Seaton,183886,T,COLORADO,9,100.0,2,143,65.8,84.1,52.0,0,5,312,100.0,100.0,98.6,4,7,2,561,0,0,560,561,328,328,0,0,233,0
Kuao Peihopa,146489,G,HAWAII,10,100.0,0,180,57.8,71.4,51.9,0,2,358,100.0,100.0,99.2,4,4,2,560,0,0,0,560,373,373,559,0,187,0
Joe Fusile,143914,G,GA TECH,12,100.0,0,176,61.9,65.2,59.0,1,10,268,100.0,100.0,97.9,1,11,0,557,0,550,0,557,283,283,4,0,274,3
Derek Simmons,151198,T,OKLAHOMA,10,100.0,1,261,66.9,71.1,63.1,2,10,312,100.0,100.0,97.1,3,15,3,556,0,0,0,556,325,325,0,554,231,2
Geno VanDeMark,144953,G,ALABAMA,12,100.0,0,103,69.2,75.2,66.5,3,5,305,100.0,100.0,98.0,1,10,2,552,86,153,3,552,321,321,310,0,231,0
Calib Perez,122381,G,UAB,10,100.0,1,321,62.4,69.9,59.1,0,10,308,100.0,100.0,98.4,3,10,0,548,0,545,0,548,328,328,1,1,220,1
Anthony Carter Jr.,122856,G,NC STATE,10,100.0,3,248,53.7,65.7,51.9,0,9,276,100.0,100.0,98.0,6,10,1,548,0,548,0,548,298,298,0,0,250,0
Will O'Steen,125373,G,N CAROLINA,12,100.0,1,245,55.3,55.7,55.7,4,17,313,100.0,100.0,96.3,4,22,1,548,0,520,0,548,342,342,26,1,206,1
Ethan Trent,174973,G,PURDUE,9,100.0,0,273,55.9,63.2,51.5,0,11,323,100.0,100.0,97.7,3,13,2,544,25,0,0,544,344,344,519,0,200,0
Caden Jones,174252,T,FLORIDA,12,100.0,1,163,54.2,51.5,56.4,2,24,290,100.0,100.3,95.2,2,27,1,541,0,0,5,541,309,308,0,535,232,1
Cameron Kinnie,124027,G,UCF,12,100.0,0,323,59.3,78.2,58.9,0,2,306,100.0,100.0,99.3,9,3,1,540,205,0,0,540,319,319,335,0,221,0
Tristan Leigh,144121,T,CLEMSON,9,100.0,0,140,50.1,65.1,41.9,1,9,315,100.0,100.0,98.4,4,10,0,539,0,0,534,539,332,332,0,3,207,2
Alec Falk,186417,G,AIR FORCE,12,100.0,0,101,60.8,37.8,61.1,4,0,125,100.0,100.0,96.8,0,6,2,539,0,538,0,539,132,132,0,0,407,0
Giovanni El-Hadi,144925,G,MICHIGAN,9,100.0,0,222,65.6,69.8,62.9,0,4,244,100.0,100.0,98.4,0,6,2,537,0,537,0,537,255,255,0,0,282,0
Christian Hilborn,146501,T,WASH STATE,8,100.0,1,341,57.9,55.6,56.3,3,14,278,100.0,100.0,96.9,2,17,0,534,0,0,0,534,292,292,0,533,242,1
Sidney Fugar,148284,T,BAYLOR,8,100.0,1,118,62.8,71.5,58.1,1,11,308,100.0,100.0,97.7,9,13,1,534,0,0,534,534,334,334,0,0,200,0
Drew Evans,158693,G,INDIANA,8,100.0,0,190,73.5,85.8,72.6,1,3,244,100.0,100.0,99.2,3,4,0,534,0,534,0,534,263,263,0,0,271,0
Landen Hatchett,171924,C,WASHINGTON,9,100.0,0,340,62.1,77.1,58.3,1,4,299,100.0,100.0,98.8,3,6,1,532,532,0,0,532,304,304,0,0,228,0
John Mills,199518,G,WASHINGTON,10,100.0,0,340,71.8,83.2,66.1,1,7,289,100.0,100.0,98.6,0,8,0,528,0,390,0,528,298,298,0,136,230,1
Jeremiah McCrimmon,176576,T,GA STATE,10,100.0,1,175,40.5,38.6,53.6,3,20,306,100.0,100.0,95.3,10,26,3,527,0,0,73,527,330,330,0,454,197,0
Cam Nichols,175253,C,NAVY,9,100.0,0,237,63.5,78.7,61.9,2,3,154,100.0,100.0,98.4,3,5,0,526,526,0,0,526,162,162,0,0,364,0
Antonio Tripp Jr.,170095,G,FIU,12,100.0,0,166,60.0,70.3,59.7,1,4,276,100.0,100.0,98.0,4,8,3,526,0,0,2,526,289,289,524,0,237,0
Micah Barnett,162988,TE,RICE,12,85.5,0,275,59.6,67.3,63.8,1,0,67,44.4,43.3,99.3,1,1,0,525,0,0,69,614,68,157,0,41,457,469
Patrick Valent,173252,G,RICE,12,100.0,0,275,65.7,74.1,63.0,0,3,157,100.0,100.0,99.0,0,3,0,525,0,225,0,525,164,164,300,0,361,0
Caleb Ash,190680,T,TROY,11,100.0,0,318,47.0,41.0,48.8,4,20,292,100.0,100.0,93.5,1,31,7,524,0,0,70,524,305,305,0,454,219,0
Joshua Anderson,157479,T,E MICHIGAN,9,100.0,2,160,52.5,42.4,60.1,2,17,268,100.0,100.0,96.5,5,19,0,524,0,120,0,524,291,291,0,404,233,0
Maasai King,199584,T,AKRON,12,100.0,1,102,67.2,63.4,65.8,1,13,297,100.0,100.0,97.0,2,16,2,524,0,0,0,524,315,315,0,524,209,0
Emeka Ugorji,200326,G,STANFORD,10,100.0,1,300,46.5,27.6,51.1,6,11,290,100.0,100.0,94.7,2,24,7,523,0,0,0,523,302,302,434,89,221,0
Isaac Lucas,176118,G,BALL ST,9,100.0,1,117,62.2,63.4,62.1,1,8,255,100.0,100.0,97.8,2,10,1,523,0,0,0,523,270,270,523,0,253,0
Jonathan Denis,131708,G,LA TECH,10,100.0,0,208,61.0,74.0,56.7,0,4,220,100.0,100.0,99.1,1,4,0,521,0,0,0,521,237,237,521,0,284,0
Carver Willis,122626,T,WASHINGTON,9,100.0,0,340,79.0,66.9,84.8,2,16,276,100.0,100.0,96.0,4,20,2,520,0,2,517,520,283,283,0,0,237,0
Zack Owens,170020,G,MISS STATE,12,100.0,0,227,56.8,69.1,54.7,3,5,259,100.0,100.0,98.1,3,9,1,519,0,198,0,519,275,275,319,0,244,0
Mahamane Moussa,145114,G,LOUISVILLE,12,100.0,0,210,61.2,61.8,59.5,2,9,282,100.0,100.0,97.7,4,12,1,519,0,0,200,519,298,298,257,54,221,6
Kyle Sfarcioc,147834,G,BYU,12,100.0,0,128,65.8,60.6,66.2,2,4,236,100.0,100.0,98.3,2,7,1,517,0,75,1,517,251,251,434,0,266,1
Jimeto Obigbo,150060,G,ARIZONA ST,11,100.0,1,110,56.5,71.8,52.7,2,7,272,100.0,100.0,98.0,6,10,1,516,0,511,0,516,294,294,4,0,222,0
Jimto Obidegwu,144395,T,N TEXAS,10,100.0,0,251,72.3,79.2,65.9,1,7,254,100.0,100.0,98.4,1,8,0,516,0,0,0,516,268,268,0,515,248,1
Christian Richter,159769,T,MARSHALL,8,99.6,0,214,54.9,69.3,50.7,0,8,212,99.1,99.1,98.1,5,8,0,515,0,0,28,517,230,232,0,486,285,0
Adrian Gumm,182439,G,JVILLE ST,11,100.0,1,196,52.4,81.1,44.9,1,9,219,100.0,100.0,97.7,1,10,0,515,0,513,0,515,234,234,0,0,281,1
Eli Finley,170458,TE,LA TECH,12,69.4,0,208,74.7,69.5,64.7,0,2,91,29.7,31.2,98.9,1,2,0,514,0,0,0,741,103,330,0,1,411,630
George Steih,176076,G,WAKE,9,100.0,1,339,50.7,56.8,48.3,3,9,275,100.0,100.0,97.1,4,14,2,514,0,444,0,514,294,294,0,69,220,1
Jabari Brooks,139059,G,UCF,12,100.0,1,323,64.7,74.1,65.0,2,5,295,100.0,100.0,98.8,10,7,0,514,0,514,0,514,307,307,0,0,207,0
David Stickle,122419,C,RICE,8,100.0,0,275,64.6,59.4,63.2,1,2,152,100.0,100.0,97.0,0,6,3,513,513,0,0,513,157,157,0,0,356,0
Jude Bowry,156223,T,BOSTON COL,9,100.0,0,121,66.8,66.4,69.5,2,12,311,100.0,100.0,97.7,4,14,0,509,0,0,505,509,320,320,0,0,189,4
Derrell Bailey Jr.,123340,T,GA STATE,8,100.0,0,175,56.5,59.2,56.4,5,12,303,100.0,100.0,96.9,4,18,1,509,0,0,509,509,327,327,0,0,182,0
Heston Edwards,152262,G,COAST CAR,10,100.0,2,141,56.1,70.2,55.2,1,6,227,100.0,100.0,98.5,5,7,0,506,0,414,0,506,240,240,92,0,266,0
Kenneth McManus IV,203959,G,AKRON,12,100.0,0,102,64.4,59.2,65.2,1,12,271,100.0,100.0,97.2,1,14,1,505,0,504,0,505,286,286,0,0,219,1
Ryan Berger,176392,G,OREGON ST,9,100.0,0,265,65.8,75.9,65.7,1,2,283,100.0,100.0,99.1,5,4,1,504,77,259,0,504,297,297,168,0,207,0
Ryan Carretta,175412,G,PITTSBURGH,10,100.0,0,268,62.9,71.0,58.7,1,8,298,100.0,100.0,97.5,1,12,3,500,44,455,0,500,322,322,1,0,178,0
Samari Howard,170984,FB,ARMY,12,80.1,0,114,57.8,60.1,56.0,0,1,21,16.2,18.2,97.6,2,1,0,499,0,0,0,623,25,137,0,0,474,166
Zach Holmes,146342,C,BOISE ST,12,100.0,1,120,65.1,55.6,73.9,1,9,243,100.0,100.0,97.5,10,11,1,499,499,0,0,499,262,262,0,0,237,0
Remington Strickland,147014,G,TCU,12,99.6,1,305,67.3,87.4,63.4,0,0,244,99.6,99.2,100.0,3,0,0,498,110,276,1,500,257,259,103,0,241,9
Jake Eichorn,147857,T,UTAH ST,9,99.8,0,329,59.0,58.4,58.0,3,6,265,100.0,99.7,96.4,4,14,5,498,0,0,490,499,289,290,0,0,209,9
Mich'le Joseph,189899,G,SM HOUSTON,12,100.0,1,281,46.9,59.4,42.5,1,10,305,100.0,100.0,98.2,4,11,0,497,0,497,0,497,324,324,0,0,173,0
Hank Purvis,188497,G,PURDUE,10,100.0,0,273,62.8,71.6,59.3,2,8,273,100.0,100.0,97.8,2,11,1,496,0,220,0,496,294,294,275,0,202,0
Jaymar Tasi,205223,G,NEW MEXICO,11,99.6,1,241,73.7,57.5,78.5,0,4,227,99.1,99.2,97.8,3,7,3,496,0,43,0,498,245,247,402,0,251,3
Dasan Smith,191046,G,C MICHIGAN,11,100.0,0,134,54.2,43.1,57.7,4,6,164,100.0,100.0,96.3,5,11,1,495,0,495,0,495,178,178,0,0,317,0
J'Onre Reed,176030,C,USC,9,100.0,0,326,59.6,58.0,61.8,4,11,264,100.0,100.0,96.8,3,16,1,491,490,0,0,491,287,287,0,0,204,1
Cade Bennett,122956,G,TCU,10,100.0,0,305,62.4,79.4,55.4,0,7,292,100.0,100.0,98.5,1,8,1,491,0,489,1,491,306,306,0,0,185,1
Blake Bustard,184042,T,SO MISS,9,100.0,0,296,62.2,72.8,52.9,1,6,271,100.0,100.0,98.3,0,8,1,490,0,0,489,490,290,290,0,0,200,1
Deandre Duffus,170191,G,GA STATE,10,100.0,2,175,59.2,53.3,66.8,4,9,284,100.0,100.0,97.7,7,13,0,488,0,0,0,488,305,305,488,0,183,0
Matthew McCoy,162736,G,MIAMI FL,13,100.0,0,220,70.2,67.9,74.8,4,2,254,100.0,100.0,98.0,6,8,2,485,0,461,5,485,268,268,9,0,217,9
Connor Robertson,163858,C,TEXAS,9,100.0,0,311,66.5,66.2,66.6,2,10,265,100.0,100.0,97.7,5,12,0,485,485,0,0,485,285,285,0,0,200,0
Elijah Pritchett,163611,T,NEBRASKA,12,100.0,1,238,65.6,68.7,67.3,0,5,234,100.0,100.0,96.8,6,10,5,485,0,0,485,485,245,245,0,0,240,0
Gavin Broscious,158375,G,MICH STATE,11,100.0,0,223,60.6,61.5,60.7,0,11,280,100.0,100.0,98.0,2,11,0,485,0,485,0,485,295,295,0,0,190,0
Ellis Adams,104742,G,MIDDLE TN,11,100.0,0,224,62.0,61.4,59.0,3,7,325,100.0,100.0,98.5,2,10,0,485,0,0,0,485,345,345,242,243,140,0
Cole Mosier,163090,C,BALL ST,10,100.0,0,117,50.6,32.2,56.7,1,9,249,100.0,100.0,96.4,2,14,4,485,284,0,0,485,259,259,201,0,226,0
Alex Heininger,158582,G,BUFFALO,10,100.0,0,126,62.8,75.4,57.2,3,4,263,100.0,100.0,98.3,0,8,1,484,0,452,0,484,277,277,30,2,207,0
Jason Brooks Jr.,124347,G,HOUSTON,11,100.0,0,182,55.8,51.0,60.2,3,6,212,100.0,100.0,97.9,6,9,0,484,0,484,0,484,232,232,0,0,252,0
Brady Ploucha,158599,G,C MICHIGAN,12,100.0,0,134,65.7,72.5,64.9,0,5,178,100.0,100.0,97.5,2,7,2,480,0,153,0,480,189,189,327,0,291,0
Noah Short,163220,HB,ARMY,12,64.6,0,114,74.2,73.7,53.3,0,0,1,0.6,1.2,100.0,3,0,0,480,0,0,0,743,2,170,0,0,478,30
Dylan Barrett,129912,G,IOWA STATE,12,100.0,1,193,56.7,56.5,55.7,0,5,220,100.0,100.0,98.4,2,6,1,479,0,381,0,479,236,236,95,0,243,2
Hunter Whitenack,158229,G,W MICHIGAN,10,100.0,0,347,69.5,72.7,68.3,1,1,174,100.0,100.0,98.9,2,3,1,479,0,472,0,479,178,178,6,0,301,1
Jake Utley,175653,T,UTEP,11,99.8,2,330,52.8,59.8,51.1,2,10,273,99.6,99.7,96.0,6,17,5,478,0,0,0,479,295,296,0,468,183,10
Wade Helton,191303,C,ARIZONA ST,9,100.0,0,110,56.1,59.9,54.1,0,10,246,100.0,100.0,97.6,1,11,1,478,345,133,0,478,259,259,0,0,219,0
Toby Payne,156805,TE,MARSHALL,12,60.4,0,214,65.8,65.5,63.4,0,3,68,18.6,19.5,97.8,2,3,0,478,0,0,6,792,76,389,0,0,402,414
Shed Sarratt Jr.,199949,G,S CAROLINA,10,100.0,0,289,59.2,70.8,51.3,2,7,278,100.0,100.0,97.7,1,11,2,477,0,279,18,477,293,293,1,179,184,0
Austin Leausa,141684,G,BYU,12,100.0,1,128,56.6,68.0,55.4,3,5,219,100.0,100.0,98.2,4,8,0,477,0,0,0,477,234,234,361,116,243,0
Matthew Greene,174070,G,MO STATE,11,100.0,1,230,61.8,76.2,55.9,1,4,273,100.0,100.0,98.4,4,7,2,475,0,22,0,475,289,289,445,0,186,6
Pearson Baldwin,150307,TE,JVILLE ST,12,62.8,0,196,56.7,67.2,56.2,0,1,44,14.4,14.6,98.9,2,1,0,473,0,0,3,753,48,328,0,1,425,405
Gerard Bullock Jr.,164014,TE,KENNESAW,12,67.2,0,200,48.9,57.8,46.3,1,2,111,33.6,33.8,96.8,4,5,2,473,0,1,10,704,118,349,0,16,355,300
Delvin Morris,176273,C,AKRON,12,100.0,1,102,56.7,53.9,62.5,1,6,261,100.0,100.0,98.7,5,7,0,472,210,0,210,472,280,280,30,21,192,1
Trevonte Sylvester,123682,T,LOUISVILLE,10,100.0,0,210,57.2,64.9,55.4,1,8,239,100.0,100.0,97.7,8,10,1,471,0,0,439,471,249,249,0,0,222,30
Tanner Koziol,156895,TE,HOUSTON,12,59.9,0,182,75.1,55.6,46.0,1,3,64,18.0,18.6,96.9,1,4,0,471,0,0,0,786,72,387,0,0,399,432
Panda Askew,122173,G,E CAROLINA,11,100.0,1,156,62.1,62.7,60.0,1,3,225,100.0,100.0,99.1,1,4,0,470,0,467,1,470,237,237,0,0,233,1
