Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
134270-187144,RB,Gemari,Gemari Sands,Sands,7.349999745686849,12,4800,FSU@BAMA,FSU,BAMA,,,,,,RB/Super FLEX
134270-205771,TE,Noah,Noah Moeaki,Moeaki,4.300000190734863,2,4800,BYU@CSU,BYU,CSU,,,,,,WR/Super FLEX
134270-200069,TE,Christian,Christian Bentancur,Bentancur,0.800000011920929,2,4800,UNC@CLEM,CLEM,UNC,,,,,,WR/Super FLEX
134270-243080,WR,Matt,Matt Mayfield,Mayfield,1.399999976158142,1,4800,MSST@SCAR,MSST,SCAR,,,,,,WR/Super FLEX
134270-200555,RB,Brandon,Brandon Tullis,Tullis,3.700000047683716,1,4800,MSU@ND,MSU,ND,,,,,,RB/Super FLEX
134270-245670,WR,Dyzier,Dyzier Carter,Carter,3.4000000953674316,1,4800,USC@RUT,RUT,USC,,,,,,WR/Super FLEX
134270-223205,TE,Ethan,Ethan Barbour,Barbour,7.199999809265137,1,4800,UGA@ARK,UGA,ARK,,,,,,WR/Super FLEX
134270-188535,WR,Ayden,Ayden Williams,Williams,2.8250001271565757,12,4700,MSST@SCAR,MSST,SCAR,O,Undisclosed,,,,WR/Super FLEX
134270-245944,RB,Martavious,Martavious Boswell,Boswell,,0,4700,WVU@UVA,WVU,UVA,,,,,,RB/Super FLEX
134270-245975,RB,Javian,Javian Osborne,Osborne,0.4000000059604645,1,4700,MSU@ND,ND,MSU,,,,,,RB/Super FLEX
134270-188631,TE,Richie,Richie Anderson III,Anderson III,1.7999999523162842,1,4700,UK@TXAM,TXAM,UK,,,,,,WR/Super FLEX
134270-225492,WR,Bryson,Bryson Hayes,Hayes,,0,4700,ASU@KU,KU,ASU,,,,,,WR/Super FLEX
134270-229872,TE,James,James Flanigan,Flanigan,8,1,4700,MSU@ND,ND,MSU,,,,,,WR/Super FLEX
134270-229903,WR,Elijah,Elijah Burress,Burress,4.800000190734863,1,4700,MSU@ND,ND,MSU,,,,,,WR/Super FLEX
134270-232023,RB,Jasper,Jasper Parker,Parker,4.259999847412109,5,4700,UGA@ARK,ARK,UGA,,,,,,RB/Super FLEX
134270-223949,WR,Malik,Malik Clark,Clark,1.399999976158142,1,4700,MSST@SCAR,SCAR,MSST,,,,,,WR/Super FLEX
134270-226025,WR,Tristan,Tristan Smith,Smith,1.100000023841858,1,4700,UNC@CLEM,CLEM,UNC,,,,,,WR/Super FLEX
134270-223994,WR,Dillon,Dillon Alfred,Alfred,3.9000000953674316,1,4700,LSU@MISS,MISS,LSU,,,,,,WR/Super FLEX
134270-230165,WR,Armoni,Armoni Weaver-Bomar,Weaver-Bomar,11.699999809265137,1,4700,WVU@UVA,WVU,UVA,,,,,,WR/Super FLEX
134270-242453,QB,Enoch,Enoch Watson,Watson,,0,4700,BYU@CSU,BYU,CSU,,,,,,QB/Super FLEX
134270-199571,TE,Jaden,Jaden Reddell,Reddell,0,1,4700,UGA@ARK,UGA,ARK,,,,,,WR/Super FLEX
134270-183201,WR,Jaren,Jaren Hamilton,Hamilton,0,1,4700,ASU@KU,ASU,KU,,,,,,WR/Super FLEX
134270-183252,WR,Tiger,Tiger Bachmeier,Bachmeier,1.2000000476837158,8,4700,BYU@CSU,BYU,CSU,,,,,,WR/Super FLEX
134270-230475,TE,Taniela,Taniela Tupou,Tupou,3,1,4700,USC@RUT,USC,RUT,O,Undisclosed,,,,WR/Super FLEX
134270-226416,QB,Locklan,Locklan Hewlett,Hewlett,3.049999952316284,2,4700,UF@AUB,AUB,UF,,,,,,QB/Super FLEX
134270-183544,RB,Jarvis,Jarvis Green,Green,1.0499999523162842,2,4700,UNC@CLEM,CLEM,UNC,,,,,,RB/Super FLEX
134270-183633,TE,Juice,Juice Vereen,Vereen,1.149999976158142,2,4700,BYU@CSU,CSU,BYU,,,,,,WR/Super FLEX
134270-200016,TE,Josh,Josh Ford,Ford,4,3,4700,FSU@BAMA,BAMA,FSU,,,,,,WR/Super FLEX
134270-243079,WR,Tyree,Tyree Holloway,Holloway,4.699999809265137,1,4700,LSU@MISS,LSU,MISS,,,,,,WR/Super FLEX
134270-206485,RB,Charleston,Charleston French,French,0.8999999761581421,1,4700,UNC@CLEM,UNC,CLEM,,,,,,RB/Super FLEX
134270-243512,WR,C.J.,C.J. Sadler,Sadler,1.2000000476837158,1,4700,UNC@CLEM,UNC,CLEM,O,Undisclosed,,,,WR/Super FLEX
134270-241661,QB,Will,Will Griffin,Griffin,,0,4700,UF@AUB,UF,AUB,,,,,,QB/Super FLEX
134270-200730,RB,Edd,Edd Guerrier,Guerrier,,0,4600,USC@RUT,RUT,USC,,,,,,RB/Super FLEX
134270-241754,WR,Brady,Brady Marchese,Marchese,,0,4600,UF@AUB,AUB,UF,,,,,,WR/Super FLEX
134270-184415,TE,Will,Will Monney,Monney,2,2,4600,UTST@UTAH,UTAH,UTST,,,,,,WR/Super FLEX
134270-245925,WR,Kedrick,Kedrick Triplett,Triplett,,0,4600,WVU@UVA,WVU,UVA,,,,,,WR/Super FLEX
134270-231598,WR,Isaiah,Isaiah Spencer,Spencer,2.6700000762939453,10,4600,LSU@MISS,MISS,LSU,,,,,,WR/Super FLEX
134270-239984,WR,Jared,Jared Esplin,Esplin,,0,4600,BYU@CSU,BYU,CSU,,,,,,WR/Super FLEX
134270-166307,TE,Josh,Josh Sapp,Sapp,2.2777777777777777,9,4600,WVU@UVA,WVU,UVA,,,,,,WR/Super FLEX
134270-184847,TE,Logan,Logan Blake,Blake,1.100000023841858,2,4600,USC@RUT,RUT,USC,,,,,,WR/Super FLEX
134270-207400,WR,Roman,Roman Mothershed,Mothershed,4.275000095367432,8,4600,LSU@MISS,LSU,MISS,,,,,,WR/Super FLEX
134270-232005,WR,Thomas,Thomas Blackshear,Blackshear,1.649999976158142,2,4600,UGA@ARK,UGA,ARK,,,,,,WR/Super FLEX
134270-172644,QB,Max,Max Brown,Brown,0.7900000214576721,2,4600,WVU@UVA,WVU,UVA,,,,,,QB/Super FLEX
134270-193279,TE,Kristian,Kristian Ingman,Ingman,2.5,1,4600,ASU@KU,ASU,KU,,,,,,WR/Super FLEX
134270-230144,WR,Brock,Brock Coffman,Coffman,2.1500000953674316,2,4600,UK@TXAM,UK,TXAM,,,,,,WR/Super FLEX
134270-174855,TE,Henry,Henry Boyer,Boyer,6.150000095367432,2,4600,UK@TXAM,UK,TXAM,,,,,,WR/Super FLEX
134270-185192,TE,Max,Max Drag,Drag,1.1333333651224773,3,4600,MSST@SCAR,SCAR,MSST,,,,,,WR/Super FLEX
134270-205953,WR,Ricky,Ricky Johnson,Johnson,2.8499999046325684,2,4600,UTST@UTAH,UTAH,UTST,,,,,,WR/Super FLEX
134270-185479,TE,Justyn,Justyn Reid,Reid,3.875,12,4600,SMU@LOU,LOU,SMU,,,,,,WR/Super FLEX
134270-183528,RB,Jay,Jay Haynes,Haynes,,0,4600,UNC@CLEM,CLEM,UNC,,,,,,RB/Super FLEX
134270-183542,TE,Olsen,Olsen Patt-Henry,Patt-Henry,1.100000023841858,2,4600,UNC@CLEM,CLEM,UNC,,,,,,WR/Super FLEX
134270-242941,WR,Naeem,Naeem Burroughs,Burroughs,0.6000000238418579,1,4600,UNC@CLEM,CLEM,UNC,,,,,,WR/Super FLEX
134270-193904,RB,Kenneth,Kenneth Williams,Williams,0.4000000059604645,2,4600,MSU@ND,MSU,ND,,,,,,RB/Super FLEX
134270-202158,TE,Roger,Roger Saleapaga II,Saleapaga II,1,1,4600,BYU@CSU,BYU,CSU,,,,,,WR/Super FLEX
134270-206444,WR,Matt,Matt Jeffery,Jeffery,3.799999952316284,1,4600,MSU@ND,ND,MSU,,,,,,WR/Super FLEX
134270-167602,TE,Jake,Jake Johnson,Johnson,3.5,1,4600,UF@AUB,AUB,UF,,,,,,WR/Super FLEX
134270-247472,WR,Camden,Camden Capehart,Capehart,0.6000000238418579,1,4600,MSST@SCAR,MSST,SCAR,,,,,,WR/Super FLEX
134270-243434,WR,Jakai,Jakai Anderson,Anderson,2.299999952316284,1,4600,SMU@LOU,SMU,LOU,,,,,,WR/Super FLEX
134270-202675,WR,Monte,Monte Harrison,Harrison,3.299999952316284,1,4600,UGA@ARK,ARK,UGA,,,,,,WR/Super FLEX
134270-223174,TE,Elyiss,Elyiss Williams,Williams,1.899999976158142,1,4600,UGA@ARK,UGA,ARK,,,,,,WR/Super FLEX
134270-241704,RB,Damarius,Damarius Yates,Yates,,0,4500,LSU@MISS,MISS,LSU,,,,,,RB/Super FLEX
134270-168038,QB,Walker,Walker Howard,Howard,2.566666603088379,6,4500,LSU@MISS,MISS,LSU,,,,,,QB/Super FLEX
134270-174249,TE,Danny,Danny Lewis Jr.,Lewis Jr.,0.8999999761581421,1,4500,FSU@BAMA,BAMA,FSU,,,,,,WR/Super FLEX
134270-250034,WR,Jordyn,Jordyn Adams,Adams,1.899999976158142,1,4500,SMU@LOU,SMU,LOU,,,,,,WR/Super FLEX
134270-168153,TE,Ty,Ty Washington,Washington,1.100000023841858,1,4500,MSU@ND,ND,MSU,,,,,,WR/Super FLEX
134270-242042,RB,Cooper,Cooper Crosby,Crosby,1,1,4500,MSST@SCAR,MSST,SCAR,,,,,,RB/Super FLEX
134270-252293,RB,Kayne,Kayne Miller,Miller,,0,4500,USC@RUT,USC,RUT,,,,,,RB/Super FLEX
134270-242065,RB,Jae,Jae Lamar,Lamar,1.100000023841858,1,4500,UGA@ARK,UGA,ARK,,,,,,RB/Super FLEX
134270-225767,WR,Dillon,Dillon Newton-Short,Newton-Short,1.8000000317891438,3,4500,WVU@UVA,UVA,WVU,P,Hamstring,,,,WR/Super FLEX
134270-184859,WR,Dylan,Dylan Braithwaite,Braithwaite,,0,4500,USC@RUT,RUT,USC,,,,,,WR/Super FLEX
134270-207477,RB,Andre,Andre Devine,Devine,,0,4500,WVU@UVA,WVU,UVA,Q,Undisclosed,,,,RB/Super FLEX
134270-223924,WR,Jordon,Jordon Gidron,Gidron,,0,4500,MSST@SCAR,SCAR,MSST,,,,,,WR/Super FLEX
134270-207674,TE,Amir,Amir Jackson,Jackson,1.899999976158142,1,4500,UF@AUB,UF,AUB,,,,,,WR/Super FLEX
134270-242539,QB,Jake,Jake Fette,Fette,,0,4500,ASU@KU,ASU,KU,,,,,,QB/Super FLEX
134270-226233,WR,Quincy,Quincy Porter,Porter,2.633333365122477,3,4500,MSU@ND,ND,MSU,O,Kneecap,,,,WR/Super FLEX
134270-230641,RB,John,John Kelly,Kelly,,0,4500,ASU@KU,KU,ASU,,,,,,RB/Super FLEX
134270-183605,TE,Connor,Connor Cox,Cox,1.2000000476837158,1,4500,WVU@UVA,UVA,WVU,,,,,,WR/Super FLEX
134270-204223,TE,Michael,Michael Smith,Smith,1.5,2,4500,LSU@MISS,MISS,LSU,,,,,,WR/Super FLEX
134270-183752,TE,Brennan,Brennan Parachek,Parachek,1.5,1,4500,MSU@ND,MSU,ND,,,,,,WR/Super FLEX
134270-191972,TE,Tucker,Tucker Ashcraft,Ashcraft,1.7000000476837158,1,4500,USC@RUT,USC,RUT,,,,,,WR/Super FLEX
134270-249425,QB,Teddy,Teddy Jarrard,Jarrard,1.159999966621399,1,4500,MSU@ND,ND,MSU,,,,,,QB/Super FLEX
134270-231020,WR,Cameron,Cameron Miller,Miller,3.433333396911621,6,4500,LSU@MISS,MISS,LSU,,,,,,WR/Super FLEX
134270-204437,TE,Dominic,Dominic Toy,Toy,1.7000000476837158,1,4500,BYU@CSU,CSU,BYU,,,,,,WR/Super FLEX
134270-231216,WR,Nikko,Nikko Boncore,Boncore,2.700000047683716,1,4500,UTST@UTAH,UTST,UTAH,,,,,,WR/Super FLEX
134270-176047,TE,Houston,Houston Thomas,Thomas,5.418181679465554,11,4500,UK@TXAM,TXAM,UK,,,,,,WR/Super FLEX
134270-241616,WR,Maurice,Maurice Mathis Jr.,Mathis Jr.,,0,4500,FSU@BAMA,BAMA,FSU,,,,,,WR/Super FLEX
134270-251904,WR,Aubrey,Aubrey Walker,Walker,,0,4400,FSU@BAMA,BAMA,FSU,,,,,,WR/Super FLEX
134270-225342,WR,Cory,Cory Butler Jr.,Butler Jr.,-2,1,4400,ASU@KU,ASU,KU,,,,,,WR/Super FLEX
134270-225351,TE,AJ,AJ Ia,Ia,1.5,1,4400,ASU@KU,ASU,KU,P,Undisclosed,,,,WR/Super FLEX
134270-249950,WR,Sequel,Sequel Patterson,Patterson,0.6000000238418579,1,4400,MSST@SCAR,SCAR,MSST,,,,,,WR/Super FLEX
134270-225464,RB,Logan,Logan Payne,Payne,,0,4400,BYU@CSU,BYU,CSU,,,,,,RB/Super FLEX
134270-245953,WR,Devin,Devin Fitzgerald,Fitzgerald,2.5,1,4400,MSU@ND,ND,MSU,,,,,,WR/Super FLEX
134270-205040,WR,Donald,Donald Collier,Collier,,0,4400,ASU@KU,KU,ASU,,,,,,WR/Super FLEX
134270-200948,TE,John,John Rogers,Rogers,4.1200000762939455,5,4400,WVU@UVA,UVA,WVU,,,,,,WR/Super FLEX
134270-229884,WR,Teriq,Teriq Mallory,Mallory,,0,4400,FSU@BAMA,FSU,BAMA,,,,,,WR/Super FLEX
134270-231989,RB,Malichi,Malichi Greaves,Greaves,2.200000047683716,1,4400,BYU@CSU,CSU,BYU,,,,,,RB/Super FLEX
134270-223904,TE,Marshall,Marshall Pritchett,Pritchett,3.200000047683716,1,4400,FSU@BAMA,BAMA,FSU,,,,,,WR/Super FLEX
134270-193204,WR,Jakob,Jakob Dixon,Dixon,,0,4400,SMU@LOU,LOU,SMU,,,,,,WR/Super FLEX
134270-223952,WR,Ja'Kayden,Ja'Kayden Ferguson,Ferguson,0.3499999940395355,2,4400,UK@TXAM,UK,TXAM,,,,,,WR/Super FLEX
134270-226052,WR,Braylon,Braylon Collier,Collier,3.299999952316284,1,4400,MSU@ND,MSU,ND,,,,,,WR/Super FLEX
134270-230197,WR,Carterrious,Carterrious Brown,Brown,3.299999952316284,1,4400,SMU@LOU,SMU,LOU,,,,,,WR/Super FLEX
134270-199618,WR,Bryce,Bryce Cain,Cain,1.25,2,4400,UF@AUB,AUB,UF,,,,,,WR/Super FLEX
134270-226241,WR,Michael,Michael Thomas III,Thomas III,,0,4400,USC@RUT,RUT,USC,,,,,,WR/Super FLEX
134270-175076,WR,Nate,Nate Johnson,Johnson,2.8375000953674316,8,4400,UTST@UTAH,UTAH,UTST,,,,,,WR/Super FLEX
134270-206223,TE,Kam,Kam Anthony,Anthony,3.9400001525878907,5,4400,USC@RUT,RUT,USC,,,,,,WR/Super FLEX
134270-200112,WR,Chase,Chase Byrd,Byrd,1.350000023841858,2,4400,UNC@CLEM,CLEM,UNC,,,,,,WR/Super FLEX
134270-243131,TE,Collin,Collin Remenowsky,Remenowsky,1.899999976158142,1,4400,UTST@UTAH,UTST,UTAH,,,,,,WR/Super FLEX
134270-204414,RB,Ahmir,Ahmir Smith,Smith,1.2999999523162842,1,4400,UK@TXAM,UK,TXAM,,,,,,RB/Super FLEX
134270-175752,WR,Rex,Rex Haynes,Haynes,2.799999952316284,1,4400,UTST@UTAH,UTST,UTAH,,,,,,WR/Super FLEX
134270-204481,WR,Jeremy,Jeremy Bell,Bell,1.2999999523162842,2,4400,UGA@ARK,UGA,ARK,,,,,,WR/Super FLEX
134270-243400,WR,Carnell,Carnell Warren,Warren,,0,4400,UNC@CLEM,UNC,CLEM,O,Undisclosed,,,,WR/Super FLEX
134270-184032,QB,Lucian,Lucian Anderson III,Anderson III,0.9599999785423279,1,4400,MSST@SCAR,SCAR,MSST,O,Undisclosed,,,,QB/Super FLEX
134270-231252,RB,Raycine,Raycine Guillory Jr.,Guillory Jr.,,0,4400,LSU@MISS,LSU,MISS,O,Undisclosed,,,,RB/Super FLEX
134270-184201,TE,Pearce,Pearce Spurlin III,Spurlin III,3.4000000953674316,1,4400,BYU@CSU,CSU,BYU,,,,,,WR/Super FLEX
134270-190549,RB,Joshua,Joshua Dye,Dye,,0,4300,LSU@MISS,MISS,LSU,,,,,,RB/Super FLEX
134270-229558,TE,Matt,Matt Adcock,Adcock,3.4333332909478083,9,4300,UGA@ARK,ARK,UGA,,,,,,WR/Super FLEX
134270-207176,WR,Seth,Seth Zamora,Zamora,0,1,4300,USC@RUT,USC,RUT,,,,,,WR/Super FLEX
134270-242102,TE,Kaiden,Kaiden Prothro,Prothro,0,1,4300,UGA@ARK,UGA,ARK,,,,,,WR/Super FLEX
134270-203351,RB,Zay,Zay Parks,Parks,0,1,4300,FSU@BAMA,FSU,BAMA,,,,,,RB/Super FLEX
134270-225905,WR,Juju,Juju Preston,Preston,3,1,4300,UNC@CLEM,CLEM,UNC,,,,,,WR/Super FLEX
134270-174712,TE,Cam,Cam Ball,Ball,1.100000023841858,2,4300,WVU@UVA,WVU,UVA,,,,,,WR/Super FLEX
134270-242436,RB,Cardae,Cardae Mack,Mack,0.20000000298023224,1,4300,ASU@KU,ASU,KU,,,,,,RB/Super FLEX
134270-226075,WR,Sah'nye,Sah'nye Degraffenreidt,Degraffenreidt,,0,4300,USC@RUT,RUT,USC,,,,,,WR/Super FLEX
134270-226099,TE,Ben,Ben Rothhaar,Rothhaar,,0,4300,USC@RUT,RUT,USC,,,,,,WR/Super FLEX
134270-191309,TE,Tripp,Tripp Riordan,Riordan,2.5,1,4300,SMU@LOU,SMU,LOU,,,,,,WR/Super FLEX
134270-199770,WR,Jelani,Jelani Watkins,Watkins,1.2999999523162842,1,4300,UGA@ARK,ARK,UGA,,,,,,WR/Super FLEX
134270-205927,RB,Fredrick,Fredrick Moore,Moore,,0,4300,FSU@BAMA,BAMA,FSU,,,,,,RB/Super FLEX
134270-205935,TE,Jay,Jay Lindsey,Lindsey,0.4000000059604645,1,4300,FSU@BAMA,BAMA,FSU,,,,,,WR/Super FLEX
134270-199805,TE,Jordan,Jordan Washington,Washington,3.3999999364217124,6,4300,UNC@CLEM,UNC,CLEM,Q,Undisclosed,,,,WR/Super FLEX
134270-226704,TE,Greyson,Greyson Labiad,Labiad,1.100000023841858,1,4300,FSU@BAMA,FSU,BAMA,,,,,,WR/Super FLEX
134270-183785,WR,Jaylen,Jaylen Lloyd,Lloyd,0.10000000149011612,1,4300,UF@AUB,UF,AUB,,,,,,WR/Super FLEX
134270-231008,WR,Ty,Ty Olsen,Olsen,1.899999976158142,1,4300,UTST@UTAH,UTST,UTAH,,,,,,WR/Super FLEX
134270-243358,WR,Rhys,Rhys Dorsey,Dorsey,,0,4300,SMU@LOU,LOU,SMU,,,,,,WR/Super FLEX
134270-204457,RB,Dwight,Dwight Phillips Jr.,Phillips Jr.,1.2999999523162842,1,4300,UGA@ARK,UGA,ARK,,,,,,RB/Super FLEX
134270-204465,RB,Micah,Micah Johnson,Johnson,,0,4300,ASU@KU,KU,ASU,,,,,,RB/Super FLEX
134270-223178,TE,Micah,Micah Jones,Jones,7.099999904632568,1,4300,UF@AUB,UF,AUB,,,,,,WR/Super FLEX
134270-223199,WR,CJ,CJ Wiley,Wiley,3.5,1,4300,UGA@ARK,UGA,ARK,,,,,,WR/Super FLEX
134270-223209,QB,Ryan,Ryan Montgomery,Montgomery,0.7400000095367432,1,4300,UGA@ARK,UGA,ARK,,,,,,QB/Super FLEX
134270-223306,WR,DJ,DJ Miller,Miller,6,6,4200,UK@TXAM,UK,TXAM,,,,,,WR/Super FLEX
134270-241755,WR,Jabari,Jabari Mack,Mack,,0,4200,LSU@MISS,LSU,MISS,,,,,,WR/Super FLEX
134270-188572,TE,Nader,Nader Chirchi,Chirchi,1.7999999523162842,2,4200,BYU@CSU,CSU,BYU,,,,,,WR/Super FLEX
134270-207096,RB,Jaxon,Jaxon McCaig,McCaig,2,1,4200,MSU@ND,MSU,ND,,,,,,RB/Super FLEX
134270-207172,TE,Walter,Walter Matthews,Matthews,1.7000000476837158,1,4200,USC@RUT,USC,RUT,,,,,,WR/Super FLEX
134270-252301,RB,Tyson,Tyson Park,Park,,0,4200,USC@RUT,USC,RUT,,,,,,RB/Super FLEX
134270-154199,QB,Hunter,Hunter Herring,Herring,1.899999976158142,1,4200,UF@AUB,AUB,UF,Q,Undisclosed,,,,QB/Super FLEX
134270-176748,WR,Tobias,Tobias Merriweather,Merriweather,2.3600000381469726,5,4200,UTST@UTAH,UTAH,UTST,,,,,,WR/Super FLEX
134270-230003,WR,Bull,Bull Mitchell,Mitchell,,0,4200,MSST@SCAR,MSST,SCAR,,,,,,WR/Super FLEX
134270-232090,WR,Trey,Trey Roberts,Roberts,0.699999988079071,1,4200,BYU@CSU,BYU,CSU,,,,,,WR/Super FLEX
134270-242430,RB,David,David Avit,Avit,,0,4200,ASU@KU,ASU,KU,,,,,,RB/Super FLEX
134270-224047,TE,Kiotti,Kiotti Armstrong,Armstrong,,0,4200,UK@TXAM,TXAM,UK,,,,,,WR/Super FLEX
134270-226101,RB,Terrell,Terrell Mitchell,Mitchell,,0,4200,USC@RUT,RUT,USC,,,,,,RB/Super FLEX
134270-185213,TE,Jailen,Jailen Butler,Butler,3.0799999237060547,5,4200,ASU@KU,KU,ASU,,,,,,WR/Super FLEX
134270-252811,RB,J'Alan,J'Alan Terry,Terry,,0,4200,FSU@BAMA,BAMA,FSU,,,,,,RB/Super FLEX
134270-252876,WR,Jaivyn,Jaivyn Moore,Moore,0.800000011920929,1,4200,BYU@CSU,CSU,BYU,,,,,,WR/Super FLEX
134270-242674,WR,Tyler,Tyler Henderson,Henderson,,0,4200,FSU@BAMA,BAMA,FSU,,,,,,WR/Super FLEX
134270-250868,RB,Lawrence,Lawrence Autry,Autry,,0,4200,WVU@UVA,WVU,UVA,,,,,,RB/Super FLEX
134270-226421,WR,Kory,Kory Pettigrew,Pettigrew,3.0999999046325684,1,4200,UF@AUB,AUB,UF,,,,,,WR/Super FLEX
134270-242934,TE,Kade,Kade Bush,Bush,,0,4200,WVU@UVA,WVU,UVA,,,,,,WR/Super FLEX
134270-199929,RB,Jovesa,Jovesa Damuni,Damuni,4.5,5,4200,BYU@CSU,BYU,CSU,Q,Leg,,,,RB/Super FLEX
134270-230717,WR,Antonio,Antonio Jordan,Jordan,1.5,1,4200,UGA@ARK,ARK,UGA,,,,,,WR/Super FLEX
134270-243027,WR,EJ,EJ White,White,,0,4200,FSU@BAMA,FSU,BAMA,,,,,,WR/Super FLEX
134270-183662,TE,Sam,Sam West,West,1.600000023841858,1,4200,MSST@SCAR,MSST,SCAR,,,,,,WR/Super FLEX
134270-183716,TE,Maurice,Maurice Brown II,Brown II,2,1,4200,MSST@SCAR,SCAR,MSST,,,,,,WR/Super FLEX
134270-202170,WR,Cam,Cam Williams,Williams,1.100000023841858,1,4200,MSU@ND,ND,MSU,,,,,,WR/Super FLEX
134270-208383,TE,Keayen,Keayen Nead,Nead,,0,4200,BYU@CSU,BYU,CSU,,,,,,WR/Super FLEX
134270-231057,RB,Ravian,Ravian Larry,Larry,0.20000000298023224,1,4200,UTST@UTAH,UTST,UTAH,,,,,,RB/Super FLEX
134270-167715,TE,Mike,Mike Higgins,Higgins,,0,4200,USC@RUT,RUT,USC,,,,,,WR/Super FLEX
134270-243503,WR,DaMari,DaMari Carter,Carter,,0,4200,WVU@UVA,UVA,WVU,,,,,,WR/Super FLEX
134270-229205,TE,Kache,Kache Kaio,Kaio,1.2000000476837158,1,4200,UTST@UTAH,UTST,UTAH,,,,,,WR/Super FLEX
134270-249732,RB,Jack,Jack Reeves,Reeves,,0,4200,ASU@KU,KU,ASU,,,,,,RB/Super FLEX
134270-243620,QB,Kayd,Kayd Coffman,Coffman,,0,4200,MSU@ND,MSU,ND,,,,,,QB/Super FLEX
134270-223181,TE,JD,JD LaFleur,LaFleur,,0,4200,LSU@MISS,LSU,MISS,,,,,,WR/Super FLEX
134270-245745,WR,Elias,Elias Coke,Coke,,0,4200,USC@RUT,RUT,USC,,,,,,WR/Super FLEX
134270-241653,RB,TJ,TJ Hodges,Hodges,,0,4200,UGA@ARK,ARK,UGA,,,,,,RB/Super FLEX
134270-133182,TE,Lukas,Lukas Ungar,Ungar,0.9666666984558105,3,4100,WVU@UVA,UVA,WVU,Q,Undisclosed,,,,WR/Super FLEX
134270-229734,QB,Au'Tori,Au'Tori Newkirk,Newkirk,6.21999979019165,1,4100,UNC@CLEM,UNC,CLEM,,,,,,QB/Super FLEX
134270-211325,RB,Cian,Cian McKelvey,McKelvey,0.4000000059604645,1,4100,USC@RUT,USC,RUT,,,,,,RB/Super FLEX
134270-203167,WR,Xavier,Xavier Daisy,Daisy,5.450000127156575,6,4100,UK@TXAM,UK,TXAM,,,,,,WR/Super FLEX
134270-225694,TE,Chase,Chase Loftin,Loftin,,0,4100,FSU@BAMA,FSU,BAMA,,,,,,WR/Super FLEX
134270-225702,WR,Tae'Shaun,Tae'Shaun Gelsey,Gelsey,,0,4100,FSU@BAMA,FSU,BAMA,Q,Undisclosed,,,,WR/Super FLEX
134270-166328,WR,Clay,Clay Swinney,Swinney,2,1,4100,UNC@CLEM,CLEM,UNC,O,Arm,,,,WR/Super FLEX
134270-225759,WR,Daylon,Daylon Singleton,Singleton,0.13333333532015482,3,4100,SMU@LOU,SMU,LOU,,,,,,WR/Super FLEX
134270-231921,RB,Xavier,Xavier Williams,Williams,,0,4100,USC@RUT,RUT,USC,,,,,,RB/Super FLEX
134270-203316,WR,Izaiah,Izaiah Hartrup,Hartrup,1.0666667090521917,9,4100,LSU@MISS,MISS,LSU,,,,,,WR/Super FLEX
134270-201328,RB,Joseph,Joseph Ebun,Ebun,,0,4100,LSU@MISS,LSU,MISS,,,,,,RB/Super FLEX
134270-205549,TE,Justin,Justin Kattus,Kattus,1.600000023841858,1,4100,UK@TXAM,UK,TXAM,,,,,,WR/Super FLEX
134270-226064,RB,Zion,Zion Gist,Gist,0.5,1,4100,MSU@ND,MSU,ND,,,,,,RB/Super FLEX
134270-242495,WR,Isaiah,Isaiah Watson,Watson,0.8999999761581421,1,4100,BYU@CSU,CSU,BYU,,,,,,WR/Super FLEX
134270-242515,TE,Carter,Carter Moses,Moses,,0,4100,ASU@KU,KU,ASU,,,,,,WR/Super FLEX
134270-207822,RB,Ramarian,Ramarian Tillman,Tillman,0.20000000298023224,1,4100,UK@TXAM,TXAM,UK,,,,,,RB/Super FLEX
134270-199843,TE,James,James Giggey,Giggey,0,1,4100,ASU@KU,ASU,KU,,,,,,WR/Super FLEX
134270-242921,WR,Gordon,Gordon Sellars III,Sellars III,0.8999999761581421,1,4100,UNC@CLEM,CLEM,UNC,,,,,,WR/Super FLEX
134270-183546,RB,Peyton,Peyton Streko,Streko,,0,4100,UNC@CLEM,CLEM,UNC,O,Undisclosed,,,,RB/Super FLEX
134270-202173,TE,Jack,Jack Larsen,Larsen,1.5,3,4100,MSU@ND,ND,MSU,,,,,,WR/Super FLEX
134270-191946,TE,Anthony,Anthony Miller,Miller,3.625,4,4100,ASU@KU,ASU,KU,,,,,,WR/Super FLEX
134270-204315,RB,Tre,Tre Kofe,Kofe,,0,4100,UTST@UTAH,UTST,UTAH,,,,,,RB/Super FLEX
134270-187955,TE,Shamar,Shamar Easter,Easter,1.399999976158142,1,4100,UNC@CLEM,UNC,CLEM,,,,,,WR/Super FLEX
134270-243363,RB,Lekhy,Lekhy Thompkins,Thompkins,,0,4100,SMU@LOU,LOU,SMU,,,,,,RB/Super FLEX
134270-190127,RB,Anthony,Anthony Rubio,Rubio,1.100000023841858,1,4100,UF@AUB,UF,AUB,,,,,,RB/Super FLEX
134270-243494,RB,EJ,EJ Kelly,Kelly,,0,4100,SMU@LOU,SMU,LOU,P,Undisclosed,,,,RB/Super FLEX
134270-243568,WR,Zach,Zach Washington,Washington,,0,4100,MSU@ND,MSU,ND,,,,,,WR/Super FLEX
