Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
134050-243670,WR,Chris,Chris Henry Jr.,Henry Jr.,8,1,5900,OSU@TEX,OSU,TEX,,,,,,WR/Super FLEX
134050-174091,QB,Treyson,Treyson Bourguet,Bourguet,2.4200000762939453,1,5800,ARIZ@BYU,BYU,ARIZ,,,,,,QB/Super FLEX
134050-178316,WR,Chris,Chris Hunter,Hunter,6.270000076293945,10,5800,ARIZ@BYU,ARIZ,BYU,,,,,,WR/Super FLEX
134050-151697,RB,La'Vell,La'Vell Wright,Wright,2.5,1,5800,UCF@PITT,PITT,UCF,,,,,,RB/Super FLEX
134050-151700,WR,Chauncey,Chauncey Magwood,Magwood,7.099999904632568,1,5800,WAKE@PUR,PUR,WAKE,,,,,,WR/Super FLEX
134050-241933,RB,Carsyn,Carsyn Baker,Baker,11.199999809265137,1,5800,ASU@TXAM,TXAM,ASU,,,,,,RB/Super FLEX
134050-225685,RB,Malachi,Malachi Hosley,Hosley,1.399999976158142,1,5800,TENN@GT,GT,TENN,,,,,,RB/Super FLEX
134050-184885,WR,Ashton,Ashton Cozart,Cozart,,0,5800,BAMA@UK,UK,BAMA,,,,,,WR/Super FLEX
134050-205547,TE,Willie,Willie Rodriguez,Rodriguez,12.800000190734863,1,5800,BAMA@UK,UK,BAMA,,,,,,WR/Super FLEX
134050-203594,RB,Carter,Carter Vargas,Vargas,3,1,5800,CAL@SYR,CAL,SYR,D,Leg,,,,RB/Super FLEX
134050-173412,WR,Iverson,Iverson Hooks,Hooks,14.281667073567709,12,5800,ORE@OKST,ORE,OKST,P,Undisclosed,,,,WR/Super FLEX
134050-202299,WR,Rahkeem,Rahkeem Smith,Smith,6,1,5800,TENN@GT,GT,TENN,,,,,,WR/Super FLEX
134050-167579,QB,Holden,Holden Geriner,Geriner,1.5800000429153442,1,5800,UCF@PITT,PITT,UCF,,,,,,QB/Super FLEX
134050-171993,WR,Omari,Omari Hayes,Hayes,5.5,14,5800,ISU@IOWA,ISU,IOWA,,,,,,WR/Super FLEX
134050-243714,QB,Tommy,Tommy Carr,Carr,,0,5700,OU@MICH,MICH,OU,,,,,,QB/Super FLEX
134050-241774,WR,Jermaine,Jermaine Bishop Jr.,Bishop Jr.,3.5,1,5700,OSU@TEX,TEX,OSU,,,,,,WR/Super FLEX
134050-203296,WR,Perry,Perry Thompson,Thompson,3.1857141767229353,7,5700,MSST@MINN,MINN,MSST,,,,,,WR/Super FLEX
134050-152115,WR,Cody,Cody Jackson,Jackson,,0,5700,ISU@IOWA,ISU,IOWA,,,,,,WR/Super FLEX
134050-158414,RB,Antwan,Antwan Roberts,Roberts,7.681818181818182,11,5700,ARIZ@BYU,ARIZ,BYU,,,,,,RB/Super FLEX
134050-226100,WR,Cooper,Cooper Perry,Perry,2.4000000953674316,1,5700,CAL@SYR,CAL,SYR,,,,,,WR/Super FLEX
134050-226266,RB,Javin,Javin Gordon,Gordon,7,1,5700,TENN@GT,TENN,GT,,,,,,RB/Super FLEX
134050-242723,QB,Michael,Michael Clayton II,Clayton II,,0,5700,DUKE@ILL,ILL,DUKE,,,,,,QB/Super FLEX
134050-205957,WR,Sanfrisco,Sanfrisco Magee,Magee,11.5,1,5700,MSST@MINN,MSST,MINN,,,,,,WR/Super FLEX
134050-199837,RB,Jason,Jason Brown Jr.,Brown Jr.,11.050000190734863,2,5700,ASU@TXAM,ASU,TXAM,,,,,,RB/Super FLEX
134050-199879,RB,Jason,Jason Patterson,Patterson,9.899999618530273,1,5700,BAMA@UK,UK,BAMA,,,,,,RB/Super FLEX
134050-152776,QB,Mikey,Mikey Keene,Keene,,0,5700,ASU@TXAM,ASU,TXAM,,,,,,QB/Super FLEX
134050-204307,RB,Antonio,Antonio Harris,Harris,3.200000047683716,1,5700,WAKE@PUR,PUR,WAKE,,,,,,RB/Super FLEX
134050-188195,TE,Mason,Mason Williams,Williams,1.100000023841858,1,5700,OSU@TEX,OSU,TEX,,,,,,WR/Super FLEX
134050-202651,WR,Wondame,Wondame Davis Jr.,Davis Jr.,12.100000169542101,9,5700,WAKE@PUR,WAKE,PUR,,,,,,WR/Super FLEX
134050-225574,RB,Taevion,Taevion Swint,Swint,12.899999618530273,1,5600,UCF@PITT,UCF,PITT,,,,,,RB/Super FLEX
134050-223898,WR,Elijah,Elijah Thomas,Thomas,2.9000000953674316,1,5600,OU@MICH,OU,MICH,,,,,,WR/Super FLEX
134050-223930,RB,Tory,Tory Blaylock,Blaylock,6.654545177112926,11,5600,OU@MICH,OU,MICH,P,Hamstring,,,,RB/Super FLEX
134050-203528,WR,Ian,Ian Duarte,Duarte,15,2,5600,TENN@GT,TENN,GT,,,,,,WR/Super FLEX
134050-224091,QB,Brady,Brady Hart,Hart,5.840000152587891,1,5600,ASU@TXAM,TXAM,ASU,,,,,,QB/Super FLEX
134050-183252,WR,Tiger,Tiger Bachmeier,Bachmeier,1.2000000476837158,8,5600,ARIZ@BYU,BYU,ARIZ,,,,,,WR/Super FLEX
134050-205934,RB,Kevin,Kevin Riley,Riley,1.7000000476837158,1,5600,BAMA@UK,BAMA,UK,,,,,,RB/Super FLEX
134050-230524,RB,Jaron,Jaron Thomas,Thomas,1.7000000476837158,1,5600,MSST@MINN,MINN,MSST,,,,,,RB/Super FLEX
134050-205962,RB,Gabe,Gabe Sawchuk,Sawchuk,2.0999999046325684,1,5600,OU@MICH,OU,MICH,,,,,,RB/Super FLEX
134050-199899,QB,Connor,Connor Moberly,Moberly,2.9000000953674316,1,5600,ISU@IOWA,ISU,IOWA,,,,,,QB/Super FLEX
134050-200235,WR,Jayden,Jayden Moore,Moore,1.600000023841858,1,5600,DUKE@ILL,DUKE,ILL,,,,,,WR/Super FLEX
134050-188002,TE,Dylan,Dylan Wade,Wade,2,1,5600,UCF@PITT,UCF,PITT,,,,,,WR/Super FLEX
134050-243572,WR,Brock,Brock Boyd,Boyd,2.700000047683716,1,5600,OSU@TEX,OSU,TEX,,,,,,WR/Super FLEX
134050-241595,QB,Jett,Jett Thomalla,Thomalla,,0,5600,BAMA@UK,BAMA,UK,,,,,,QB/Super FLEX
134050-225318,QB,Sawyer,Sawyer Anderson,Anderson,,0,5500,ARIZ@BYU,ARIZ,BYU,,,,,,QB/Super FLEX
134050-200776,WR,Tra'Mar,Tra'Mar Harris,Harris,8.699999809265137,1,5500,WAKE@PUR,PUR,WAKE,,,,,,WR/Super FLEX
134050-231650,WR,Darien,Darien Williams,Williams,2.1666666666666665,3,5500,CAL@SYR,SYR,CAL,,,,,,WR/Super FLEX
134050-207170,TE,Walker,Walker Lyons,Lyons,4.027272657914595,11,5500,ARIZ@BYU,BYU,ARIZ,,,,,,WR/Super FLEX
134050-242008,WR,Prince,Prince Jean,Jean,9.699999809265137,1,5500,BAMA@UK,UK,BAMA,,,,,,WR/Super FLEX
134050-203294,WR,Malcolm,Malcolm Simmons,Simmons,5.7,10,5500,TTU@ORST,TTU,ORST,,,,,,WR/Super FLEX
134050-226024,QB,Jimmy,Jimmy Sullivan,Sullivan,2.0199999809265137,1,5500,ISU@IOWA,IOWA,ISU,,,,,,QB/Super FLEX
134050-224074,WR,Kelshaun,Kelshaun Johnson,Johnson,4,1,5500,ASU@TXAM,TXAM,ASU,,,,,,WR/Super FLEX
134050-230331,RB,Xavier,Xavier Ford,Ford,2.5,1,5500,MSST@MINN,MINN,MSST,,,,,,RB/Super FLEX
134050-226255,RB,Matt,Matt Outten,Outten,,0,5500,CAL@SYR,SYR,CAL,,,,,,RB/Super FLEX
134050-226272,RB,Isaiah,Isaiah West,West,6,1,5500,OSU@TEX,OSU,TEX,,,,,,RB/Super FLEX
134050-187453,TE,Dorian,Dorian Thomas,Thomas,8.153846153846153,13,5500,CAL@SYR,CAL,SYR,,,,,,WR/Super FLEX
134050-199806,RB,Jerrick,Jerrick Gibson,Gibson,3.5999999046325684,1,5500,WAKE@PUR,PUR,WAKE,,,,,,RB/Super FLEX
134050-177282,RB,Preston,Preston Rex,Rex,2.375,4,5500,ARIZ@BYU,BYU,ARIZ,,,,,,RB/Super FLEX
134050-226707,RB,Justin,Justin Cook,Cook,12.199999809265137,1,5500,UCF@PITT,PITT,UCF,,,,,,RB/Super FLEX
134050-157201,RB,Simeon,Simeon Price,Price,7.324999809265137,4,5500,ORE@OKST,ORE,OKST,Q,Undisclosed,,,,RB/Super FLEX
134050-243417,WR,Evan,Evan James,James,6,1,5500,ISU@IOWA,IOWA,ISU,,,,,,WR/Super FLEX
134050-229339,QB,Parker,Parker Puckett,Puckett,4.920000076293945,1,5500,MSST@MINN,MSST,MINN,,,,,,QB/Super FLEX
134050-225349,RB,Demarius,Demarius Robinson,Robinson,2.914285659790039,7,5400,ASU@TXAM,ASU,TXAM,,,,,,RB/Super FLEX
134050-229567,TE,Mikkel,Mikkel Skinner,Skinner,14.399999618530273,1,5400,BAMA@UK,UK,BAMA,,,,,,WR/Super FLEX
134050-225774,WR,Jack,Jack Foley,Foley,12.899999618530273,1,5400,WAKE@PUR,WAKE,PUR,,,,,,WR/Super FLEX
134050-188985,WR,Jarriett,Jarriett Buie,Buie,3.200000047683716,1,5400,ISU@IOWA,IOWA,ISU,,,,,,WR/Super FLEX
134050-223933,QB,George,George MacIntyre,MacIntyre,6.239999771118164,1,5400,TENN@GT,TENN,GT,,,,,,QB/Super FLEX
134050-187075,WR,Evan,Evan Boyd,Boyd,3.450000047683716,2,5400,ISU@IOWA,ISU,IOWA,,,,,,WR/Super FLEX
134050-232153,RB,Kourdey,Kourdey Glass,Glass,5.5,1,5400,TTU@ORST,ORST,TTU,,,,,,RB/Super FLEX
134050-224064,RB,James,James Simon,Simon,7.900000095367432,1,5400,OSU@TEX,TEX,OSU,,,,,,RB/Super FLEX
134050-199560,RB,KD,KD Daniels,Daniels,0.699999988079071,1,5400,WAKE@PUR,WAKE,PUR,,,,,,RB/Super FLEX
134050-230339,TE,Elijah,Elijah Lagg,Lagg,9.800000190734863,1,5400,UCF@PITT,PITT,UCF,,,,,,WR/Super FLEX
134050-226261,WR,Raiden,Raiden Vines-Bright,Vines-Bright,3.491666793823242,12,5400,ASU@TXAM,ASU,TXAM,,,,,,WR/Super FLEX
134050-199705,WR,Jacob,Jacob Jordan,Jordan,2.0999999046325684,1,5400,OU@MICH,OU,MICH,,,,,,WR/Super FLEX
134050-183329,WR,Kyle,Kyle Parker,Parker,7.25,10,5400,OSU@TEX,OSU,TEX,D,Undisclosed,,,,WR/Super FLEX
134050-183385,QB,Malachi,Malachi Nelson,Nelson,8.65999984741211,5,5400,CAL@SYR,SYR,CAL,,,,,,QB/Super FLEX
134050-230527,TE,Kaleb,Kaleb Edwards,Edwards,3.0999999046325684,1,5400,BAMA@UK,BAMA,UK,,,,,,WR/Super FLEX
134050-175317,RB,Ismail,Ismail Mahdi,Mahdi,10.438461303710938,13,5400,ARIZ@BYU,ARIZ,BYU,,,,,,RB/Super FLEX
134050-247085,RB,Wilhelm,Wilhelm Daal II,Daal II,,0,5400,DUKE@ILL,DUKE,ILL,,,,,,RB/Super FLEX
134050-230706,QB,Grant,Grant Jordan,Jordan,6.183333079020183,6,5400,ORE@OKST,OKST,ORE,,,,,,QB/Super FLEX
134050-200280,QB,Graham,Graham Knowles,Knowles,,0,5400,TENN@GT,GT,TENN,,,,,,QB/Super FLEX
134050-167696,RB,Jordan,Jordan Anderson,Anderson,0.5,1,5400,DUKE@ILL,ILL,DUKE,,,,,,RB/Super FLEX
134050-202592,WR,Miles,Miles Coleman,Coleman,6,1,5400,ORE@OKST,OKST,ORE,,,,,,WR/Super FLEX
134050-176047,TE,Houston,Houston Thomas,Thomas,5.418181679465554,11,5400,ASU@TXAM,TXAM,ASU,,,,,,WR/Super FLEX
134050-243637,WR,Hayden,Hayden Moore,Moore,,0,5400,MSST@MINN,MINN,MSST,,,,,,WR/Super FLEX
134050-243696,QB,Luke,Luke Fahey,Fahey,5.78000020980835,1,5400,OSU@TEX,OSU,TEX,,,,,,QB/Super FLEX
134050-243729,WR,Salesi,Salesi Moa,Moa,,0,5300,OU@MICH,MICH,OU,,,,,,WR/Super FLEX
134050-225344,WR,Isaiah,Isaiah Mizell,Mizell,1.9666666984558105,3,5300,ARIZ@BYU,ARIZ,BYU,,,,,,WR/Super FLEX
134050-245824,WR,Messiah,Messiah Hampton,Hampton,,0,5300,ORE@OKST,ORE,OKST,,,,,,WR/Super FLEX
134050-241760,QB,Bowe,Bowe Bentley,Bentley,-0.20000000298023224,1,5300,OU@MICH,OU,MICH,,,,,,QB/Super FLEX
134050-241863,RB,Ben,Ben McCreary,McCreary,4,1,5300,OU@MICH,OU,MICH,,,,,,RB/Super FLEX
134050-250086,RB,Ryan,Ryan Estrada,Estrada,,0,5300,MSST@MINN,MINN,MSST,O,Knee,,,,RB/Super FLEX
134050-153938,RB,Ayo,Ayo Adeyi,Adeyi,3.9000000953674316,1,5300,ORE@OKST,OKST,ORE,,,,,,RB/Super FLEX
134050-172629,TE,Hayden,Hayden Hansen,Hansen,2,1,5300,OU@MICH,OU,MICH,,,,,,WR/Super FLEX
134050-223899,RB,Justin,Justin Baker,Baker,14.899999618530273,1,5300,TENN@GT,TENN,GT,,,,,,RB/Super FLEX
134050-252679,RB,Journee,Journee Tonga,Tonga,,0,5300,ARIZ@BYU,BYU,ARIZ,,,,,,RB/Super FLEX
134050-170864,QB,MJ,MJ Morris,Morris,6.789999961853027,2,5300,OSU@TEX,TEX,OSU,,,,,,QB/Super FLEX
134050-199595,WR,Aeryn,Aeryn Hampton,Hampton,4.800000190734863,1,5300,TTU@ORST,ORST,TTU,,,,,,WR/Super FLEX
134050-175157,WR,Jordan,Jordan King,King,0.699999988079071,1,5300,CAL@SYR,CAL,SYR,,,,,,WR/Super FLEX
134050-199779,RB,Ju'Juan,Ju'Juan Johnson,Johnson,3.212307563194862,13,5300,CAL@SYR,SYR,CAL,,,,,,RB/Super FLEX
134050-167023,QB,Brayden,Brayden Fowler-Nicolosi,Fowler-Nicolosi,8.873333613077799,3,5300,OU@MICH,MICH,OU,,,,,,QB/Super FLEX
134050-206069,WR,Ric'Darious,Ric'Darious Farmer,Farmer,2.700000047683716,1,5300,UCF@PITT,UCF,PITT,,,,,,WR/Super FLEX
134050-189947,WR,Ryan,Ryan Niblett,Niblett,1,1,5300,OSU@TEX,TEX,OSU,,,,,,WR/Super FLEX
134050-183898,TE,Riley,Riley Williams,Williams,1.399999976158142,1,5300,MSST@MINN,MSST,MINN,,,,,,WR/Super FLEX
134050-204528,TE,DJ,DJ Vonnahme,Vonnahme,6.199999809265137,1,5300,ISU@IOWA,IOWA,ISU,,,,,,WR/Super FLEX
134050-231235,TE,Kevin,Kevin Roche Jr.,Roche Jr.,5.699999809265137,1,5300,TENN@GT,GT,TENN,,,,,,WR/Super FLEX
134050-245831,WR,Bisi,Bisi Owens,Owens,,0,5200,WAKE@PUR,PUR,WAKE,,,,,,WR/Super FLEX
134050-207021,WR,Jaylan,Jaylan Hornsby,Hornsby,3.200000047683716,1,5200,WAKE@PUR,PUR,WAKE,,,,,,WR/Super FLEX
134050-188595,TE,Pierce,Pierce Walsh,Walsh,0.9000000158945719,3,5200,MSST@MINN,MINN,MSST,,,,,,WR/Super FLEX
134050-241946,WR,Madden,Madden Williams,Williams,,0,5200,ASU@TXAM,TXAM,ASU,O,Undisclosed,,,,WR/Super FLEX
134050-225610,RB,Agyeman,Agyeman Addae,Addae,13.399999618530273,1,5200,UCF@PITT,UCF,PITT,,,,,,RB/Super FLEX
134050-231963,WR,Carter,Carter Pabst,Pabst,4.549999872843425,6,5200,ISU@IOWA,ISU,IOWA,,,,,,WR/Super FLEX
134050-242331,QB,Isaiah,Isaiah Arriaza,Arriaza,,0,5200,TTU@ORST,ORST,TTU,,,,,,QB/Super FLEX
134050-242430,RB,David,David Avit,Avit,,0,5200,ASU@TXAM,ASU,TXAM,,,,,,RB/Super FLEX
134050-226056,QB,Akili,Akili Smith Jr.,Smith Jr.,,0,5200,ORE@OKST,ORE,OKST,,,,,,QB/Super FLEX
134050-242483,TE,Eric,Eric Olsen,Olsen,7.400000095367432,1,5200,TTU@ORST,ORST,TTU,,,,,,WR/Super FLEX
134050-172855,WR,Rodney,Rodney Harris II,Harris II,7.1888885498046875,9,5200,ORE@OKST,OKST,ORE,,,,,,WR/Super FLEX
134050-207711,WR,Mackenzie,Mackenzie Alleyne,Alleyne,7.599999904632568,2,5200,OU@MICH,OU,MICH,,,,,,WR/Super FLEX
134050-205780,WR,Tei,Tei Nacua,Nacua,0,1,5200,ARIZ@BYU,BYU,ARIZ,,,,,,WR/Super FLEX
134050-207850,RB,Cornell,Cornell Hatcher Jr.,Hatcher Jr.,0.699999988079071,1,5200,TTU@ORST,ORST,TTU,,,,,,RB/Super FLEX
134050-166939,WR,Zion,Zion Steptoe,Steptoe,4.911111195882161,9,5200,MSST@MINN,MINN,MSST,,,,,,WR/Super FLEX
134050-187425,QB,Kirk,Kirk Francis,Francis,5.449999809265137,2,5200,TTU@ORST,TTU,ORST,,,,,,QB/Super FLEX
134050-175152,WR,Jaiven,Jaiven Plummer,Plummer,7.800000190734863,2,5200,TENN@GT,GT,TENN,Q,Undisclosed,,,,WR/Super FLEX
134050-190165,RB,Khalifa,Khalifa Keith,Keith,1.2000000476837158,1,5200,BAMA@UK,BAMA,UK,,,,,,RB/Super FLEX
134050-200549,TE,Hogan,Hogan Hansen,Hansen,5.199999809265137,2,5200,OU@MICH,MICH,OU,Q,Undisclosed,,,,WR/Super FLEX
134050-229221,RB,Wesley,Wesley Yarbrough,Yarbrough,2.075000047683716,4,5200,ARIZ@BYU,ARIZ,BYU,,,,,,RB/Super FLEX
134050-241603,WR,Cederian,Cederian Morgan,Morgan,,0,5200,BAMA@UK,BAMA,UK,,,,,,WR/Super FLEX
134050-223182,RB,Kolin,Kolin Wilson,Wilson,8.199999809265137,1,5200,MSST@MINN,MSST,MINN,,,,,,RB/Super FLEX
134050-245762,RB,Travis,Travis Terrell Jr.,Terrell Jr.,3.200000047683716,1,5100,WAKE@PUR,PUR,WAKE,,,,,,RB/Super FLEX
134050-241766,RB,Derrek,Derrek Cooper,Cooper,0.6000000238418579,1,5100,OSU@TEX,TEX,OSU,Q,Foot,,,,RB/Super FLEX
134050-229556,WR,Terrence,Terrence Lewis,Lewis,3.5,1,5100,ORE@OKST,OKST,ORE,,,,,,WR/Super FLEX
134050-231779,RB,Anthony,Anthony League,League,0.10000000149011612,1,5100,CAL@SYR,CAL,SYR,,,,,,RB/Super FLEX
134050-151976,QB,Ari,Ari Patu,Patu,,0,5100,DUKE@ILL,DUKE,ILL,,,,,,QB/Super FLEX
134050-225911,WR,Brayden,Brayden Trimble,Trimble,1.600000023841858,1,5100,DUKE@ILL,ILL,DUKE,,,,,,WR/Super FLEX
134050-154308,TE,Cole,Cole Rusk,Rusk,4.900000095367432,8,5100,ARIZ@BYU,ARIZ,BYU,,,,,,WR/Super FLEX
134050-189336,WR,Drayden,Drayden Dickmann,Dickmann,0.8999999761581421,1,5100,WAKE@PUR,WAKE,PUR,,,,,,WR/Super FLEX
134050-226288,WR,Phillip,Phillip Bell,Bell,1.100000023841858,1,5100,OSU@TEX,OSU,TEX,,,,,,WR/Super FLEX
134050-173185,WR,Jalen,Jalen Moss,Moss,6.549999872843425,6,5100,ASU@TXAM,ASU,TXAM,,,,,,WR/Super FLEX
134050-242939,RB,CJ,CJ Givers,Givers,,0,5100,DUKE@ILL,DUKE,ILL,,,,,,RB/Super FLEX
134050-171288,WR,QuaRon,QuaRon Adams,Adams,4.477777693006727,9,5100,CAL@SYR,CAL,SYR,,,,,,WR/Super FLEX
134050-200016,TE,Josh,Josh Ford,Ford,4,3,5100,BAMA@UK,BAMA,UK,,,,,,WR/Super FLEX
134050-187756,TE,Noah,Noah Meyers,Meyers,6.340000152587891,10,5100,CAL@SYR,SYR,CAL,,,,,,WR/Super FLEX
134050-200276,RB,Trelain,Trelain Maddox,Maddox,1.8,5,5100,TENN@GT,GT,TENN,,,,,,RB/Super FLEX
134050-192105,RB,Bryson,Bryson Kuzdzal,Kuzdzal,0,1,5100,OU@MICH,MICH,OU,,,,,,RB/Super FLEX
134050-200324,QB,Michael,Michael Merdinger,Merdinger,5.3599998474121096,5,5100,MSST@MINN,MINN,MSST,,,,,,QB/Super FLEX
134050-243407,QB,Grant,Grant Lawless,Lawless,,0,5100,WAKE@PUR,WAKE,PUR,,,,,,QB/Super FLEX
134050-192216,WR,Xayvion,Xayvion Noland,Noland,4.900000095367432,1,5100,TTU@ORST,ORST,TTU,,,,,,WR/Super FLEX
134050-243446,WR,Amare',Amare' Gough,Gough,,0,5100,CAL@SYR,SYR,CAL,,,,,,WR/Super FLEX
134050-231266,QB,Grady,Grady Adamson,Adamson,,0,5100,TENN@GT,GT,TENN,,,,,,QB/Super FLEX
134050-188631,TE,Richie,Richie Anderson III,Anderson III,5.740000152587891,10,5000,ASU@TXAM,TXAM,ASU,,,,,,WR/Super FLEX
134050-229615,RB,Grant,Grant Washington,Washington,0.6000000238418579,1,5000,MSST@MINN,MINN,MSST,,,,,,RB/Super FLEX
134050-203348,WR,Elijah,Elijah Moore,Moore,2.3499999046325684,2,5000,CAL@SYR,SYR,CAL,,,,,,WR/Super FLEX
134050-189150,TE,Kamrean,Kamrean Johnson,Johnson,1.7999999523162842,1,5000,WAKE@PUR,WAKE,PUR,,,,,,WR/Super FLEX
134050-223998,RB,Daune,Daune Morris,Morris,2,1,5000,TENN@GT,TENN,GT,,,,,,RB/Super FLEX
134050-242441,WR,Jaron,Jaron Pula,Pula,,0,5000,ARIZ@BYU,BYU,ARIZ,,,,,,WR/Super FLEX
134050-226092,TE,Davin,Davin Stoffel,Stoffel,2.9000000953674316,1,5000,DUKE@ILL,ILL,DUKE,,,,,,WR/Super FLEX
134050-224049,WR,Travis,Travis Smith Jr.,Smith Jr.,3.200000047683716,1,5000,TENN@GT,TENN,GT,,,,,,WR/Super FLEX
134050-160603,WR,Sterling,Sterling Berkhalter,Berkhalter,3.5999999046325684,1,5000,OSU@TEX,TEX,OSU,,,,,,WR/Super FLEX
134050-230323,RB,Grayson,Grayson Rigdon,Rigdon,1.2000000476837158,1,5000,ASU@TXAM,ASU,TXAM,,,,,,RB/Super FLEX
134050-183239,QB,Jaden,Jaden Rashada,Rashada,,0,5000,MSST@MINN,MSST,MINN,,,,,,QB/Super FLEX
134050-166900,TE,Bennett,Bennett Christian,Christian,3.1666666666666665,3,5000,OSU@TEX,OSU,TEX,,,,,,WR/Super FLEX
134050-207912,WR,Caleb,Caleb Rollerson,Rollerson,7.400000095367432,1,5000,UCF@PITT,UCF,PITT,,,,,,WR/Super FLEX
134050-189560,TE,George,George Burhenn,Burhenn,5.300000190734863,1,5000,WAKE@PUR,PUR,WAKE,,,,,,WR/Super FLEX
134050-242826,QB,Rocco,Rocco Marriott,Marriott,7.800000190734863,1,5000,UCF@PITT,UCF,PITT,,,,,,QB/Super FLEX
134050-193707,RB,Easton,Easton Miller,Miller,,0,5000,ISU@IOWA,ISU,IOWA,,,,,,RB/Super FLEX
134050-243334,TE,Chris,Chris Corbo,Corbo,,0,5000,TENN@GT,GT,TENN,,,,,,WR/Super FLEX
134050-184057,WR,Karson,Karson Boschma,Boschma,6.550000190734863,2,5000,TTU@ORST,ORST,TTU,,,,,,WR/Super FLEX
134050-169760,QB,Justyn,Justyn Martin,Martin,0.20000000298023224,1,5000,OSU@TEX,OSU,TEX,,,,,,QB/Super FLEX
134050-243654,WR,Travis,Travis Johnson,Johnson,,0,5000,OU@MICH,MICH,OU,,,,,,WR/Super FLEX
134050-231370,WR,Bryson,Bryson Jones,Jones,7.150000095367432,2,5000,TTU@ORST,TTU,ORST,,,,,,WR/Super FLEX
134050-188391,WR,Rodney,Rodney Gallagher III,Gallagher III,4.154545523903587,11,5000,ARIZ@BYU,ARIZ,BYU,,,,,,WR/Super FLEX
134050-202801,WR,Jordan,Jordan Ross,Ross,2.1666666666666665,6,4900,ARIZ@BYU,ARIZ,BYU,,,,,,WR/Super FLEX
134050-200775,WR,Jesse,Jesse Watson,Watson,6.699999809265137,1,4900,WAKE@PUR,PUR,WAKE,,,,,,WR/Super FLEX
134050-241909,QB,Helaman,Helaman Casuga,Casuga,,0,4900,ASU@TXAM,TXAM,ASU,,,,,,QB/Super FLEX
134050-174337,WR,David,David Adolph,Adolph,3.299999952316284,1,4900,OSU@TEX,OSU,TEX,,,,,,WR/Super FLEX
134050-190909,WR,Tyshawn,Tyshawn Russell,Russell,5.800000190734863,2,4900,CAL@SYR,SYR,CAL,,,,,,WR/Super FLEX
134050-242335,WR,Cynai,Cynai Thomas,Thomas,4.599999904632568,1,4900,TTU@ORST,ORST,TTU,,,,,,WR/Super FLEX
134050-224079,RB,Michael,Michael Terry III,Terry III,0.800000011920929,1,4900,OSU@TEX,TEX,OSU,,,,,,RB/Super FLEX
134050-242520,RB,Marquis,Marquis Gillis,Gillis,,0,4900,ASU@TXAM,ASU,TXAM,,,,,,RB/Super FLEX
134050-170862,WR,Alex,Alex Eichmann,Eichmann,0.699999988079071,1,4900,ISU@IOWA,IOWA,ISU,,,,,,WR/Super FLEX
134050-175093,TE,Michael,Michael Masunas,Masunas,5.070000076293946,10,4900,OSU@TEX,TEX,OSU,,,,,,WR/Super FLEX
134050-205927,RB,Fredrick,Fredrick Moore,Moore,,0,4900,BAMA@UK,BAMA,UK,,,,,,RB/Super FLEX
134050-242813,RB,Kaj,Kaj Baker,Baker,3,1,4900,UCF@PITT,UCF,PITT,,,,,,RB/Super FLEX
134050-242986,RB,Jayvian,Jayvian Tanelus,Tanelus,,0,4900,DUKE@ILL,DUKE,ILL,,,,,,RB/Super FLEX
134050-230725,WR,Jer'Michael,Jer'Michael Carter,Carter,3.6500000953674316,4,4900,OU@MICH,OU,MICH,,,,,,WR/Super FLEX
134050-177483,TE,DeCorion,DeCorion Temple,Temple,5.5,1,4900,TTU@ORST,ORST,TTU,,,,,,WR/Super FLEX
134050-183687,TE,Khamari,Khamari Anderson,Anderson,2.1499999364217124,6,4900,ASU@TXAM,ASU,TXAM,,,,,,WR/Super FLEX
134050-202158,TE,Roger,Roger Saleapaga II,Saleapaga II,2.5250000953674316,4,4900,ARIZ@BYU,BYU,ARIZ,,,,,,WR/Super FLEX
134050-231141,WR,Jaivon,Jaivon Solomon,Solomon,,0,4900,DUKE@ILL,DUKE,ILL,,,,,,WR/Super FLEX
134050-204537,QB,EJ,EJ Caminong,Caminong,,0,4900,CAL@SYR,CAL,SYR,,,,,,QB/Super FLEX
134050-225351,TE,AJ,AJ Ia,Ia,1.5,1,4800,ASU@TXAM,ASU,TXAM,,,,,,WR/Super FLEX
134050-250087,WR,Quayd,Quayd Hendryx,Hendryx,,0,4800,MSST@MINN,MINN,MSST,,,,,,WR/Super FLEX
134050-225613,TE,Caden,Caden Piening,Piening,4,1,4800,UCF@PITT,UCF,PITT,,,,,,WR/Super FLEX
134050-242015,WR,Shane,Shane Carr,Carr,,0,4800,BAMA@UK,UK,BAMA,,,,,,WR/Super FLEX
134050-225941,RB,John,John Forster,Forster,,0,4800,DUKE@ILL,ILL,DUKE,Q,Knee,,,,RB/Super FLEX
134050-232097,WR,Reggie,Reggie Frischknecht,Frischknecht,0.6000000238418579,2,4800,ARIZ@BYU,BYU,ARIZ,,,,,,WR/Super FLEX
134050-201409,TE,Tyler,Tyler Fortenberry,Fortenberry,5.30999984741211,10,4800,ISU@IOWA,ISU,IOWA,,,,,,WR/Super FLEX
134050-226005,RB,Donovan,Donovan Johnson,Johnson,,0,4800,OU@MICH,MICH,OU,Q,Undisclosed,,,,RB/Super FLEX
